,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000117_57091,126.4082998,33.439205,2023-05-25 16:24:00,h_h000117,1,제주특별자치도 제주시 애월읍 유수암리 719-9,제주특별자치도,제주시,애월읍 유수암리,소서제주 745,https://lh3.googleusercontent.com/places/ANXAkqFEKKLX4_BY6Q3fu1kprJPKfjC-5gYgeNA4chKozdWfkqBKronxIXfPf7F3wvK-h6TfxFsgeBnN0Zt0hfyvk0rc1BVrIR7mfGM=s4800-w1500-h998,http://place.map.kakao.com/308488363,숙박
1,1,1,1,h000117_57091,126.4074953,33.4379738,2023-05-25 16:49:00,h_h000117,1,제주특별자치도 제주시 애월읍 유수암리 736-1,제주특별자치도,제주시,애월읍 유수암리,폴라리스펜션,https://lh3.googleusercontent.com/place-photos/AEkURDzf0xvCsjRKNAuDrT-6RrWihU4EuVEb59HeVR_SAlkCSF3iHc97752fe5XiBkRTwXWI-hqAxQk5CjvjPxJ5fulVFGstPg21Q7nCZzWOVH9SF1QoDDQkk0D7bNa-e2OaWES1_v_tyBsj_bGpvV0=s4800-w4608-h3456,http://place.map.kakao.com/9539354,숙박
2,2,2,2,h000117_57091,126.3048089,33.4498589,2023-05-25 17:37:00,h_h000117,1,제주특별자치도 제주시 애월읍 곽지리 1565,제주특별자치도,제주시,애월읍 곽지리,제주스럽닭 애월곽지점,https://lh3.googleusercontent.com/place-photos/AEkURDzFIZpa7VSTokuxUpyINjcstw5H6g43farX2q9eI2UaFf61jJhmHR2mqgcBxs3ybA85C0nAAUviNlVemGZTx1Y6ieQr1oxn8z1xdZCiZSBG8lp1HR9MFpU7zOFhWL_z9uDzM7-58IP3c_qUlg=s4800-w3024-h4032,http://place.map.kakao.com/1693495917,음식점
3,3,3,3,h000117_57091,126.3060887,33.4472133,2023-05-25 18:58:00,h_h000117,1,제주특별자치도 제주시 애월읍 곽지리 2053-7,제주특별자치도,제주시,애월읍 곽지리,BBQ 제주곽지해수욕장점,https://lh3.googleusercontent.com/places/ANXAkqGKnrGjA4ykxC__VFQfDrIKaLieH4VotdOL4AFLDgJs3F_f4w90BOxhJS80MIAhYhBhSuKd5XNyfz5K5RGSLahkKPDfe34fZAk=s4800-w1490-h1120,http://place.map.kakao.com/696251125,음식점
4,4,4,4,h000117_57091,126.3056656,33.446502,2023-05-25 19:43:00,h_h000117,1,제주특별자치도 제주시 애월읍 곽지리 2495,제주특별자치도,제주시,애월읍 곽지리,곽지곤지암해장국,https://lh3.googleusercontent.com/place-photos/AEkURDw7dRbuNj-7SU9o8f7K_4ZuDgENp0lZitz0ser3QqSlmKgSxFWCmIjyob8xGGWE9FW6KvB-xCRZV3FFWfBe92Kz32m5QxIJi2C0QjPEYeu_jAgNQbF-48Zjau6ngE31GopKnqy0RpTvSxlb3GQ=s4800-w4032-h3024,http://place.map.kakao.com/1692366673,음식점
5,5,5,5,h000117_57091,126.7702463,33.4095606,2023-05-26 14:20:00,h_h000117,2,제주특별자치도 서귀포시 표선면 번영로 2454,제주특별자치도,서귀포시,표선면,목장카페 드르쿰다,https://lh3.googleusercontent.com/places/ANXAkqE4OdWSw6y0M0-p-O6Di_K19yPDbq5xkF_K00fKhHfgr-3YdM6VOEtZv55gpjluVaDCzToCMLP8DvjocywdQFLKA-GV2yhPU_c=s4800-w4032-h3024,http://place.map.kakao.com/1176884672,카페
6,6,6,6,h000117_57091,126.7789318,33.4029006,2023-05-26 15:21:00,h_h000117,2,제주특별자치도 서귀포시 표선면 번영로 2564-21,제주특별자치도,서귀포시,표선면,제주아리랑,https://lh3.googleusercontent.com/places/ANXAkqGl2N_YO5ARE6a1_ejwoGhDhZ9yZ33mrjHlddwqLzf8W7AiehFbBnXD9C-EX7LIpHg2aszKPXbE3NEJLbrxMBDdEnHKsqCX84k=s4800-w3840-h2560,http://place.map.kakao.com/102301450,문화시설
7,7,7,7,h000117_57091,126.5658478,33.2458304,2023-05-26 18:01:00,h_h000117,2,제주특별자치도 서귀포시 태평로431번길 3,제주특별자치도,서귀포시,,럭키상회 서귀포점,https://lh3.googleusercontent.com/place-photos/AEkURDx-v-gYyIBbD7kGKG8I-OwXgM7_X7mxQAxUAjnMYfimlaMCwE4wjuBfl7oSIfJHiAUMliol8yZxPrt9Pziv08EESC1ENwEtas8P460vZgE3CxRRTT4pii0vg53GgeTJemxGb9f5xfpr7q4AcTjGX1LSFg=s4800-w3024-h4032,http://place.map.kakao.com/1199578872,음식점
8,8,8,8,h000117_57091,126.5641212,33.2478197,2023-05-26 18:31:00,h_h000117,2,제주특별자치도 서귀포시 서귀동 370-20,제주특별자치도,서귀포시,서귀동,이중섭거리,https://lh3.googleusercontent.com/place-photos/AEkURDy91jmTfreHgjO_IrKEZJBeKR7BKqja9_pB6HzrmVD6mv8wrQSPSaspGmV5HnPFYL1TxM_NmglPyuGsTBqKrdGESqP3sWIte0pPACSdROowairs2y8wVDk5Jg7zWvjllFPECrRS6FMiHEhAsw=s4800-w4032-h3024,http://place.map.kakao.com/8523750,관광명소
9,9,9,9,h000117_57091,126.5659695,33.2464281,2023-05-26 20:49:00,h_h000117,2,제주특별자치도 서귀포시 서귀동 543-2,제주특별자치도,서귀포시,서귀동,순살몬스터 서귀포마을,https://lh3.googleusercontent.com/place-photos/AEkURDwEimRT8YjJUXzJZu0uTDNp3OaKL_YVHzbB-McDyHcJzinOv8iF9MPJ_gKHpwpGARl5pSzQQ9Zht8lP5TZA4EDZqaaFghb3DpC4FYbhMJPvB3xEQ0JXQLL1IXokVXN4fspnCWDnbNo4Ykqc5w=s4800-w3024-h4032,http://place.map.kakao.com/1504684138,음식점
10,10,10,10,h000117_57091,126.5655949,33.2460541,2023-05-27 00:30:00,h_h000117,3,제주특별자치도 서귀포시 태평로431번길 5,제주특별자치도,서귀포시,,제주디아일랜드블루호텔,https://lh3.googleusercontent.com/place-photos/AEkURDyEq1bkSzFgABcxzeA-IfDmuKszanPkCxCyDHreTqVnDtN7x7HDSmsEyL_RwGz16a-UEsSyuPGTnjnDgJmiIMiW_WT-SWtpvCXrZJiLLwI7RTQFDJCEC36wmi7cDeI0bZpfymJCxGZKX7wyH5I=s4800-w3024-h4032,http://place.map.kakao.com/1786235947,숙박
11,11,11,11,h000117_57091,126.9008612,33.5149636,2023-05-27 14:37:00,h_h000117,3,제주특별자치도 제주시 구좌읍 하도리 43-6,제주특별자치도,제주시,구좌읍 하도리,카페온다,https://lh3.googleusercontent.com/place-photos/AEkURDzeQZh1dZv3m10TUZ118L-PLJxde6Bl3OjQS0t4ppqFsNVikq6AJf2z3FvRmPmSLLHq3BqszqrHFmBEOEp0LuGlk1-PfCLh5KMbe2I4EQmn5-7VO3YIoCxcLO_Q4u2G4UhsxGpI4CcVjiOYAKk=s4800-w4800-h2698,http://place.map.kakao.com/581970806,카페
12,12,12,12,h000117_57091,126.8764569,33.3810043,2023-05-27 15:54:00,h_h000117,3,제주특별자치도 서귀포시 성산읍 신산리 1036-14,제주특별자치도,서귀포시,성산읍 신산리,또또고깃간,https://lh3.googleusercontent.com/place-photos/AEkURDwYeEP4MJGlkYfIz_TPIqYLdlqHt2J1g-FfSqWVON57kAvI7iL48nC3JG48OZ9yXr3k4w4bD4b9LInXWTms5o6aqFkh5-i2GUKfaYDw5USieZjUqAWeJBKNoYIb-3hy4hicqFkfueBsYQkp7a8=s4800-w2840-h3786,http://place.map.kakao.com/1511809277,음식점
13,13,13,14,h000117_57091,126.5115208,33.2448636,2023-05-27 18:31:00,h_h000117,3,제주특별자치도 서귀포시 법환동 932,제주특별자치도,서귀포시,법환동,월드컵,https://lh3.googleusercontent.com/place-photos/AEkURDy4U_Fc8n-1vsOlTvv9taLG7mOte-A70wMLNJBsFAM3KDEKC7QzF_ErBC0X0KYqerHY5FS7s7I7z0lu7KohRlmZPBYpknIjQEYRMS8r0Hb1u843ssL9WzX2_wSj5kD5J_dOJz-nNPGR1iX90Q=s4800-w1170-h1139,http://place.map.kakao.com/1434454665,숙박
14,14,14,15,h000117_57091,126.5081738,33.2515388,2023-05-27 21:45:00,h_h000117,3,제주특별자치도 서귀포시 강정동 187,제주특별자치도,서귀포시,강정동,김정문화회관,https://lh3.googleusercontent.com/place-photos/AEkURDz7NkMsrahCnxN6ntyANZ4xP4uXBve17kkzlO218oWTgHp8OGo_ZtRAT4SEOF-_PUOF2Qsf9sQ_5u0bja-j309771GuJ--BvEDwsGXBPgedCLP2IodBp3DXXfMoOXx9IvOFbSn1FDJgGzEzWQ=s4800-w4032-h3024,http://place.map.kakao.com/9872214,문화시설
15,15,15,16,h000117_57091,126.5075965,33.2495158,2023-05-28 10:56:00,h_h000117,4,제주특별자치도 서귀포시 강정동 248-3,제주특별자치도,서귀포시,강정동,시스터필드베이커리,https://lh3.googleusercontent.com/place-photos/AEkURDyMf5GGJ5z-3F_b7Ris8QWFoC6NPn7weSo0FP9Lu1OkKUAc6_aMjlTJpEympFNiIoPMcuBSPVLNMK1GCeZyNutPC0hydWOlemgsU-bplaXoePP1m0OWhXcpRDJ1DEjp9cOf3OEnp7GKKn-2iTNCyzYUdw=s4800-w4032-h3024,http://place.map.kakao.com/1681095122,음식점
16,16,16,17,h000117_57091,126.5070999,33.2496232,2023-05-28 11:24:00,h_h000117,4,제주특별자치도 서귀포시 강정동 248-3,제주특별자치도,서귀포시,강정동,맥도날드 제주월드컵스타디움DT점,https://lh3.googleusercontent.com/place-photos/AEkURDxTlkC_MMR06UoZc9J2nV8nopBGQ4CtmrACZefa8M7sG8tfd6akl2CuccLFlMHdVJHoEFIQuAX98HNNulmPosMTj42050w5OYiednt5KJ6jb5pXbFIlwWObnvAkyXavWKHUoSdl-JQX1dNlLjE=s4800-w4608-h3456,http://place.map.kakao.com/26785641,음식점
17,17,17,18,h000117_57091,126.471047,33.5085671,2023-05-28 14:25:00,h_h000117,4,제주특별자치도 제주시 도두일동 1727-7,제주특별자치도,제주시,도두일동,도두동무지개해안도로,https://lh3.googleusercontent.com/place-photos/AEkURDzljrGocq4uBWg16PzJ2PXjUTdOVeYCOiX4rpJA1hAbE3z2fZAztN31ij-QjMG4SyvuUBkkFxnO6O2hF153gKAlKEhKgjDBF-noOzIvQ46mQ20ZBXQ4Wr2GsJoyFmbUt7cB-NPoEY2k2zdLaQ=s4800-w4032-h3024,http://place.map.kakao.com/581695647,관광명소
18,18,18,19,h000117_57091,126.4700112,33.5079703,2023-05-28 15:06:00,h_h000117,4,제주특별자치도 제주시 도두일동 1741-6,제주특별자치도,제주시,도두일동,일도전복 제주공항점,https://lh3.googleusercontent.com/place-photos/AEkURDw34MQQlBDuNN-QUBjysiUFb89_94bnW1HSBSOdbtmKyYlADfNnUjTV-Btoow7Yg0tL0cHOb7iQcKiVqa3KCdilqpCkdIHR6qrjVrIBRD9ljWiShrGTDsFjd6cIdl35E_2mvIuAsQAdq2w2=s4800-w2461-h4398,http://place.map.kakao.com/184748805,음식점
