,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h004215_80852,126.4588975,33.4993368,2023-09-04 11:09:00,h_h004215,1,제주특별자치도 제주시 이호일동 1961,제주특별자치도,제주시,이호일동,돗깨비,http://place.map.kakao.com/810318035,음식점
1,1,2,h004215_80852,126.2950443,33.2548651,2023-09-04 14:28:00,h_h004215,1,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,제주특별자치도,서귀포시,안덕면,마노르블랑,http://place.map.kakao.com/27199017,관광명소
2,2,3,h004215_80852,126.5678181,33.249065,2023-09-04 18:24:00,h_h004215,1,제주특별자치도 서귀포시 서귀동 339,제주특별자치도,서귀포시,서귀동,오는정김밥,http://place.map.kakao.com/8453998,음식점
3,3,4,h004215_80852,126.5671258,33.2486459,2023-09-05 09:04:00,h_h004215,2,제주특별자치도 서귀포시 중정로 101,제주특별자치도,서귀포시,,88버거,http://place.map.kakao.com/27559019,음식점
4,4,5,h004215_80852,126.5653289,33.2494821,2023-09-05 09:35:00,h_h004215,2,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,메로식당,http://place.map.kakao.com/9026632,음식점
5,5,6,h004215_80852,126.5684883,33.2491422,2023-09-05 10:29:00,h_h004215,2,제주특별자치도 서귀포시 서귀동 339,제주특별자치도,서귀포시,서귀동,정초밥,http://place.map.kakao.com/844067634,음식점
6,6,7,h004215_80852,126.9057564,33.4885793,2023-09-05 15:29:00,h_h004215,2,제주특별자치도 제주시 구좌읍 종달리 596-3,제주특별자치도,제주시,구좌읍 종달리,종달리해변,http://place.map.kakao.com/18502101,관광명소
7,7,8,h004215_80852,126.5866667,33.5256541,2023-09-05 17:07:00,h_h004215,2,제주특별자치도 제주시 삼양일동 1569-28,제주특별자치도,제주시,삼양일동,삼양해수욕장종합상황실,http://place.map.kakao.com/1712659586,관광명소
8,8,9,h004215_80852,126.5332716,33.4947556,2023-09-05 19:07:00,h_h004215,2,제주특별자치도 제주시 이도이동 1085-4,제주특별자치도,제주시,이도이동,형제들감자탕,http://place.map.kakao.com/1415537495,음식점
9,9,10,h004215_80852,126.5273397,33.4952777,2023-09-05 20:55:00,h_h004215,2,제주특별자치도 제주시 도남동 91-8,제주특별자치도,제주시,도남동,갑부보쌈,http://place.map.kakao.com/1971813128,음식점
10,10,11,h004215_80852,126.5293387,33.5003171,2023-09-05 23:32:00,h_h004215,2,제주특별자치도 제주시 이도이동 1938-1,제주특별자치도,제주시,이도이동,스시도모다찌 제주점,http://place.map.kakao.com/12748422,음식점
11,11,12,h004215_80852,126.533881,33.493472,2023-09-06 07:46:00,h_h004215,3,제주특별자치도 제주시 이도이동 1085-3,제주특별자치도,제주시,이도이동,도브다이브,http://place.map.kakao.com/992806284,음식점
