,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h001849_68048,126.4901358,33.5190755,2023-07-09 20:20:00,h_h001849,1,제주특별자치도 제주시 용담삼동 2292-26,제주특별자치도,제주시,용담삼동,제주정지,http://place.map.kakao.com/26429444,음식점,https://lh3.googleusercontent.com/places/ANXAkqFCUwru4sg4HfRZNwzK2nZqBjPfpwz6CMTe07x-pHUodjT1asYMtZRfVlaI_rouY7pGEPe3Yc4Vh4Y3X78MobiiopBK8vfETbE=s4800-w1280-h852
1,1,1,1,h001849_68048,126.2186048,33.3802425,2023-07-10 10:14:00,h_h001849,2,제주특별자치도 제주시 한림읍 금능리 2316,제주특별자치도,제주시,한림읍 금능리,하와이레스토랑,http://place.map.kakao.com/1469833174,음식점,https://lh3.googleusercontent.com/places/ANXAkqGFHzx0NzPBPW6dFIA9xJ7GjKpu_UzI8ToduYlh3zh4u2dR3xTXAo-KaDWFDqiApxdg1RnWTqzYxSo5i3o5UZQjLC5aqF8tJxU=s4800-w1200-h673
2,2,2,2,h001849_68048,126.2146813,33.3758367,2023-07-10 11:13:00,h_h001849,2,제주특별자치도 제주시 한림읍 월령1길 23,제주특별자치도,제주시,한림읍,쉴만한물가,http://place.map.kakao.com/12020471,카페,https://lh3.googleusercontent.com/place-photos/AEkURDyKE4bYuE4_MNnJ9LAuC-TFt8ub7_Lv6Me1vl82W4g2BuFoerCCpGh6ErpLKyJ7CepeRqtV96KHron6GLdIp2uf7pJmTA32EEzf6rH_XPOU2Vse6bczI_4Spn54ui1uYH1P-7AQM6lY0gmGAD34CIomTg=s4800-w4000-h3000
3,3,3,4,h001849_68048,126.2290114,33.3368617,2023-07-10 13:20:00,h_h001849,2,제주특별자치도 제주시 한경면 조수1길 18,제주특별자치도,제주시,한경면,더필통,http://place.map.kakao.com/1447845442,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDzasiV-ztgMnyezdmN_wM5umPi41WBKO3WR44o-hQb_KRXBKqzRuEDH2Hcdex3m-6Kybgd-0OKN6Th4kjY_65H77v1qLhvOr6zu1w3fyufwL1uj64hThCFuInKvtt2kjFwWKlOpxPRLZODlxT1tr5fxjA=s4800-w3024-h4032
4,4,4,5,h001849_68048,126.1686072,33.299272,2023-07-10 14:55:00,h_h001849,2,제주특별자치도 제주시 한경면 고산리 3458-4,제주특별자치도,제주시,한경면 고산리,엉알길,http://place.map.kakao.com/481815589,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDyFMckbavCMig6BfmvECd0MWbrWX_pYFFIWXlUzGUPrmuKcImpV_BMqfqAIDYvtvZC7m-5V9ymvvDeMyTIsMdw5tyjwrpTfgngycw87rJmeKruUxHXB4KpDQPDpliYtreO2nOumzE4h9tESdBI=s4800-w4032-h3024
5,5,5,6,h001849_68048,126.234953,33.3895433,2023-07-10 17:18:00,h_h001849,2,제주특별자치도 제주시 한림읍 금능리 2038,제주특별자치도,제주시,한림읍 금능리,해안도로입구 금릉동쪽방면,http://place.map.kakao.com/26136297,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDz1xpsuUl7awkU90cQlXHfApTOLF_XxTaxbE_mbfMBqXLa88P3JmJnY7OykXcmfsSwyuMcDiYW9OIutA1zTtiR0m17z0-uXqWb2MDFhcVuqopCI4slI5zKYrUI9RQkVCUUjUrIvyRuqtLbp4eI=s4800-w4032-h2268
6,6,6,7,h001849_68048,126.2327873,33.3890727,2023-07-10 17:47:00,h_h001849,2,제주특별자치도 제주시 한림읍 금능리 2316,제주특별자치도,제주시,한림읍 금능리,금능샌드,http://place.map.kakao.com/2133240033,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyEq6x_Vn69mRZd3FkzQTsg5FcTBhCkkVHvzqAASeZrqatUBg6sBA4vDH1EnQV7zWDkoyl751WY41FeYT3k7ml_es-RkddmECwcukjfdAkC1v2xWa4tQoRRLjj3Is6mApuLGaedApENquDObA=s4800-w3024-h4032
7,7,7,8,h001849_68048,126.2181976,33.3816078,2023-07-11 08:54:00,h_h001849,3,제주특별자치도 제주시 한림읍 한림로 77,제주특별자치도,제주시,한림읍,블루하와이 구내,http://place.map.kakao.com/21550806,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzVwotvi5Ha6cd7REOK5BPYh1WwvTu9yes0YoylHnBV9SJ9JbT-8wHFVV_ovUbkZtrJ5yAq2Y5GPEh57n7PcEDRu1qXTOMn2CJAINc45rKXCXeyPcRJ7rLXE1m8hU7euFjmhcGfb3kvIUgXkrWk8cD8JQ=s4800-w4800-h3197
8,8,8,9,h001849_68048,126.2554213,33.3306708,2023-07-11 09:58:00,h_h001849,3,제주특별자치도 제주시 한경면 저지리 1715-24,제주특별자치도,제주시,한경면 저지리,뚱보아저씨,http://place.map.kakao.com/839698275,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzRgfmJp1FkXdeOhqu4bifsPoAJmNqRXr8k-6rIlMuI7cz577exAGn47PHSNHs8wTxpUc1HhSBWaS0K9FBZoO2AcjKQhFn-KxzB8LtHv1iG4ZVRS6nfnARsGwzUlh3Ib80CoH8K5Vl3x0H6m6E=s4800-w3600-h4800
9,9,9,10,h001849_68048,126.4089964,33.4301137,2023-07-11 12:50:00,h_h001849,3,제주특별자치도 제주시 애월읍 유수암리 876-2,제주특별자치도,제주시,애월읍 유수암리,누리프렌즈카페인제주,http://place.map.kakao.com/310357667,카페,https://lh3.googleusercontent.com/places/ANXAkqElPwk-E8FyOPvvii2x1YRVXfQSlBF1rwcSmui5eKz1CLvumngokMLLVKTiHvN5QPRczIAvFC0AXbEZ2dJ9NKro6OEc8H2KmaQ=s4800-w4032-h3024
10,10,10,11,h001849_68048,126.4056216,33.244722,2023-07-11 16:29:00,h_h001849,3,제주특별자치도 서귀포시 중문관광로72번길 100,제주특별자치도,서귀포시,,파르나스호텔제주 콘페티,http://place.map.kakao.com/323649373,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy2d6vionWluf2b-e2cjyFwTuU8jUtichNrJqF6DeMbiEsxlawsBqc7Ybkoxd5TEFkXaT2-HM6vReLoC66PAPkiPjqtb_D6gJg1c-Ol8sjfv56qq1RLdPSxtFR1QmBwnuSkhbmgcUfwZjdlAPYrGjP2PA=s4800-w4000-h2252
11,11,11,12,h001849_68048,126.4052023,33.2447008,2023-07-11 22:05:00,h_h001849,3,제주특별자치도 서귀포시 중문관광로72번길 100,제주특별자치도,서귀포시,,아이러니아이보리,http://place.map.kakao.com/680898193,카페,https://lh3.googleusercontent.com/place-photos/AEkURDxAv675yXfPGBxZ3b6M6aPbu_bdpk5PnEhfwqqjMPGhamMGfx-c9sxVo_pbiJ0KAlaf8sj15b4R_IeKdKzCCW6NuI1WA6azi-3ukBjrVhnUhVTsv9oyT88cJ0sNut1oXg-AWoRBCnmKJNEvoteDZjN0fA=s4800-w2165-h1217
