,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000177_58159,126.5383477,33.2449117,2023-05-27 10:44:00,h_h000177,1,제주특별자치도 서귀포시 호근동 461-3,제주특별자치도,서귀포시,호근동,JW메리어트 제주 레지던스,https://lh3.googleusercontent.com/places/ANXAkqHhTbXe-x5gYAnl_kp9MhEHAlGXi_j1sERrdZnQbSavixPoztbM4QDHvyesdjT5zX1Wz6yCVVKwWAGVUHDp7ZlS8Tz4DHks5DI=s4800-w480-h320,http://place.map.kakao.com/1230915387,숙박
1,1,1,1,h000177_58159,126.5261786,33.2408424,2023-05-27 12:16:00,h_h000177,1,제주특별자치도 서귀포시 서호동 85,제주특별자치도,서귀포시,서호동,속골유원지,https://lh3.googleusercontent.com/place-photos/AEkURDxLgjj9iJ65GADVsFnUMmFzmJULcY-gNiHtnAxyY79KtKv4Y9_ezVmb8hs_kMr3nvlN27ezppqLPQ8McA5TQ47mLK5upxvY77S2jmM-F1osDlASVgsbOG6DP8dKrDvgmoeKXv6bsfokcPWL=s4800-w4608-h3456,http://place.map.kakao.com/919136647,관광명소
2,2,2,3,h000177_58159,126.5146162,33.2393597,2023-05-27 13:17:00,h_h000177,1,제주특별자치도 서귀포시 법환동 393-1,제주특별자치도,서귀포시,법환동,신세기식당,https://lh3.googleusercontent.com/place-photos/AEkURDxSBfIz8NU4Bw5JStJZ173NzFAZinheovnyfojl9CaG4Wm7c6MGbVDinFkrv1Z16ZUkXtcZlkVxQwU8y7DHAhGWoqQQznEQUdg9R9ZPGgwdtjOqSECKz1W4YIWpG1SlYQasZqJmosMviaa4lg=s4800-w2000-h1500,http://place.map.kakao.com/9170914,음식점
3,3,3,4,h000177_58159,126.5385496,33.2430167,2023-05-27 15:03:00,h_h000177,1,제주특별자치도 서귀포시 태평로 152,제주특별자치도,서귀포시,,JW메리어트제주 아일랜드키친,https://lh3.googleusercontent.com/places/ANXAkqE05R7KA7Ot0Jab5nEy1l7SAF_fYlhfTfML9pzPuGr7v6nH-5f9uKyfY6hqwFv_wgUof6SOmI0SNa7r2dDuHOp4kgMPScM6XL0=s4800-w1080-h720,http://place.map.kakao.com/270232354,음식점
4,4,4,5,h000177_58159,126.5390663,33.2442045,2023-05-28 01:20:00,h_h000177,2,제주특별자치도 서귀포시 호근동 2163,제주특별자치도,서귀포시,호근동,JW 메리어트 제주 리조트 & 스파,https://lh3.googleusercontent.com/places/ANXAkqHhTbXe-x5gYAnl_kp9MhEHAlGXi_j1sERrdZnQbSavixPoztbM4QDHvyesdjT5zX1Wz6yCVVKwWAGVUHDp7ZlS8Tz4DHks5DI=s4800-w480-h320,http://place.map.kakao.com/1292047314,숙박
5,5,5,6,h000177_58159,126.5385862,33.2430613,2023-05-28 04:21:00,h_h000177,2,제주특별자치도 서귀포시 태평로 152,제주특별자치도,서귀포시,,JW메리어트제주 연회장,https://lh3.googleusercontent.com/places/ANXAkqHhTbXe-x5gYAnl_kp9MhEHAlGXi_j1sERrdZnQbSavixPoztbM4QDHvyesdjT5zX1Wz6yCVVKwWAGVUHDp7ZlS8Tz4DHks5DI=s4800-w480-h320,http://place.map.kakao.com/698670254,문화시설
6,6,6,7,h000177_58159,126.539186,33.2427621,2023-05-28 07:25:00,h_h000177,2,제주특별자치도 서귀포시 태평로 156,제주특별자치도,서귀포시,,JW메리어트제주 더플라잉호그,https://lh3.googleusercontent.com/places/ANXAkqFwS6FKqWSt68j2LwVBqtiqHF3Nfsqa69B2JVAvi5L02oNvhTIiflNgsSaiPKwA1tEyia0DcuinA7jM8yEuCKbF77ORNRC2qpE=s4800-w1080-h720,http://place.map.kakao.com/272409136,음식점
7,7,7,8,h000177_58159,126.5307638,33.2445434,2023-05-28 20:27:00,h_h000177,2,제주특별자치도 서귀포시 속골로 54,제주특별자치도,서귀포시,,벨롱벨롱,https://lh3.googleusercontent.com/place-photos/AEkURDyDh_lrhWKkFIaRxiHxRX4nxqw0zL4OzaONteb6zHoYQuaTvnuKHgxm2cOCfnack8zwLreBdZ_q-Ej-kNjJ717J3vPThI9J6X5Zke0XnPavAOMje1ezEVZtkl9seint9O1ysPceZJyBMmElxuVRYKrg=s4800-w4032-h2268,http://place.map.kakao.com/1029823092,카페
8,8,8,9,h000177_58159,126.5281315,33.2421308,2023-05-29 07:41:00,h_h000177,3,제주특별자치도 서귀포시 호근동 1638-3,제주특별자치도,서귀포시,호근동,빌라 오무아무아,https://lh3.googleusercontent.com/place-photos/AEkURDzaRO31CtsY-Luho1JwFAYqskhXa1dgf1ppAx0Jbm0z5cokjCgDU02vfCe0fXICdrbL-6U__wuBqGF0xC-TpmTMafc6h9jzcaLfSPdGE3j_YtmTfPwjTlShX45qESUZN0P68xM1O1LNH-do138=s4800-w4000-h3000,http://place.map.kakao.com/1805598251,숙박
9,9,9,10,h000177_58159,126.5283147,33.2425563,2023-05-29 07:56:00,h_h000177,3,제주특별자치도 서귀포시 속골로 29-10,제주특별자치도,서귀포시,,하라케케,https://lh3.googleusercontent.com/place-photos/AEkURDxRy10i3DngRdsVr66ywsbQsHwUXDg2IrwV7XhuydJPueZqZ9HPNIvtkNMfEBSwzUiodI_1BrP34sp7cLoBpXGdWb4oPnOe7c62xHp9oF5xqlEHI9JVAD74-BEIXEOHfq5pMFpFl4JipOms1ss=s4800-w3000-h4000,http://place.map.kakao.com/1812213124,카페
10,10,10,11,h000177_58159,126.5364345,33.2445049,2023-05-29 08:14:00,h_h000177,3,제주특별자치도 서귀포시 호근동 431-16,제주특별자치도,서귀포시,호근동,서귀포흑돼지명가,https://lh3.googleusercontent.com/place-photos/AEkURDxb3_fQUUZ6aA4EUsOMAbPtPt1xQOADQrpJj0yqoYrOqhtitjaLB0WNXXAh0DHRn0Dajgeiwd-jBM8EodAgGQv3uvj7IeoafxRgCz8uKZ8wU_GHvYfK8UtVgyJvoBCDSTemRLGmLal9JoxYBA=s4800-w4032-h3024,http://place.map.kakao.com/1875134440,음식점
11,11,11,12,h000177_58159,126.5618708,33.2531716,2023-05-29 08:49:00,h_h000177,3,제주특별자치도 서귀포시 서귀동 284-34,제주특별자치도,서귀포시,서귀동,라라코스트 서귀포광장점,https://lh3.googleusercontent.com/place-photos/AEkURDxhGcDOxHY5OXkx-50S-iURO-QaxsDmmtQKrZj0H6hFGdccHG2Dqmy-RY-TbLo5YfS13ON5aB45rp4GnzhJ0JYSLR3c0RvMlJ9aysbkG_SqrRqPR-UmxClEAyYo7SrO-u4vZ9Vpdw1WcozjW0E=s4800-w4032-h3024,http://place.map.kakao.com/593996316,음식점
