,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000512_61529,126.40483153877096,33.42348406147247,2023-06-02 14:10:00,h_h000512,1,제주특별자치도 제주시 애월읍 유수암리 1040-21,제주특별자치도,제주시,애월읍 유수암리,아루요,https://lh3.googleusercontent.com/place-photos/AEkURDzIPQqvCy8LkSA3YvNuTToyMNz5tIxBaj9L3m18nsEOG3qYRevhUs9tieW5ZhmFs0e3P4_cJEyB7hRDXDq1mmXEoYr4cqggJybnvF6fGUTe8b7hH9iAppQsJorOf7voVcp51S9mooI1e3Qo3Kg=s4800-w4800-h2700,http://place.map.kakao.com/13332138,음식점
1,1,1,1,h000512_61529,126.23621427197354,33.38142383884347,2023-06-02 15:34:00,h_h000512,1,제주특별자치도 제주시 한림읍 금능리 2223,제주특별자치도,제주시,한림읍 금능리,액티브파크,https://lh3.googleusercontent.com/places/ANXAkqEp_uMIpA8UROPWc6mCVlRl4eVcn1z-0igNrV5dEHov54xvZUnU5wID2H52NwbIUZ9H0nwjtV7TlRaUoIX7OAamoIqghygiasA=s4800-w4800-h3200,http://place.map.kakao.com/627270178,관광명소
2,2,2,3,h000512_61529,126.23915204628427,33.39239861288414,2023-06-02 18:59:00,h_h000512,1,제주특별자치도 제주시 한림읍 협재리 2497-1,제주특별자치도,제주시,한림읍 협재리,틈새라면 협재점,https://lh3.googleusercontent.com/place-photos/AEkURDz4p_r56mPOxLQWUgufiIUY2OgIee6DxVfDyNwDfvxS_N10zXwDThfb1g2ptEuam3caLs5KZvv4WF6qEdJsj2r-l564fcCbaxjXz2tQaVy8nyi4R34QUsntcxun7q_tpWsqSNwI48ZcY4CVFg=s4800-w4800-h3600,http://place.map.kakao.com/234163935,음식점
3,3,3,4,h000512_61529,126.32655418223212,33.28856834553854,2023-06-03 00:35:00,h_h000512,2,제주특별자치도 서귀포시 안덕면 서광동로25번길 49,제주특별자치도,서귀포시,안덕면,제주에우리집펜션,https://lh3.googleusercontent.com/place-photos/AEkURDzgYoz2dUMHlcHHkL-JEa_iRzu4tg1zSit7pMS_NEP8T80P1XR0PMY8wGNwqFFOo_3ssYSedrt5Dmm2xuOhXQMI6qcK-qUQVCKhb3ZTObDB9pmlL8_8CpQgeJUfKwBSkl5YDWsbK8qk1-rrm8XE2VFoxw=s4800-w4000-h3000,http://place.map.kakao.com/27184266,숙박
4,4,4,5,h000512_61529,126.36826907093396,33.29001765237006,2023-06-03 14:41:00,h_h000512,2,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도,서귀포시,안덕면,카멜리아힐,https://lh3.googleusercontent.com/place-photos/AEkURDwxZotlcPJQdKP42-AsL3pUs1Vle2HjjCLXJsJIa9_9rmhQcRwuV1iIhf0BxyZ7poSSbKEhs1kT6JK2P1AkyaM4KM2VkzhCDy3j-RKoxP8bWWineviC7s4bZkfOfT_OH--cL0sDCyv1W6V0xA=s4800-w4800-h2700,http://place.map.kakao.com/9461977,관광명소
5,5,5,6,h000512_61529,126.42359372196016,33.25317794000397,2023-06-03 16:10:00,h_h000512,2,제주특별자치도 서귀포시 중문동 2100-3,제주특별자치도,서귀포시,중문동,중문불광회센타,https://lh3.googleusercontent.com/place-photos/AEkURDyFe7AWwF0p-cHdFTlS7isTn0EI7Gd5AHKh4cJR6Dr67w4TMa5H8PlxF1IKSPTQBbRn-aotL7c52ewBbHlS3TTJjEsgZwn7EUKYeCS7NkGj9kX8GhoSd8rI9uG9HN-TAfeBFhuDw2ONsySVHMw=s4800-w4000-h1848,http://place.map.kakao.com/1672682451,음식점
6,6,6,7,h000512_61529,126.74491436541588,33.28822559672864,2023-06-04 08:25:00,h_h000512,3,제주특별자치도 서귀포시 남원읍 태흥리 567-6,제주특별자치도,서귀포시,남원읍 태흥리,루이띠띠,https://lh3.googleusercontent.com/places/ANXAkqEQog2StMTcQ-iDCUOxVvuurwUR4scEuQDIGUQXPG6Hqk4YvEsNFkfPDSlNeHUSr9eOT3gSp9ffNj5OQIylkXEWilDNiBkFDD4=s4800-w4032-h3024,http://place.map.kakao.com/1061092900,음식점
7,7,7,8,h000512_61529,126.62261341409268,33.2531793978917,2023-06-04 10:43:00,h_h000512,3,제주특별자치도 서귀포시 하효동 993-2,제주특별자치도,서귀포시,하효동,쇠소깍관광지,https://lh3.googleusercontent.com/place-photos/AEkURDyLYyOOC976IeOxb-lHjezjUumM2sjfdrvKFxw8-ikUj1F3CjNaxDmRhdALnKsMiIkmZ7A1l23zipaHkAKzDpxztnDS1WE6Syhp_nhTA2YQwI16ZeWL5xTzxF3Aedo7DqY6DQlrVa6cpjg9sA=s4800-w3024-h4032,http://place.map.kakao.com/7967197,관광명소
8,8,8,9,h000512_61529,126.6787924715274,33.43650055106943,2023-06-04 14:12:00,h_h000512,3,제주특별자치도 제주시 조천읍 교래리 564,제주특별자치도,제주시,조천읍 교래리,제주본가,https://lh3.googleusercontent.com/place-photos/AEkURDy-0noKf4NF-n00TVAeWBMK4znUODysy5nbZkbPyZjurJjyx3ynyMgB3hT8kbDr6vqiMbpnU4Y18cEFPUbZi4wnCwbL1jE6rD_LIge3k0rlrivd4ENP4rQLKDvwfTvYMSyWYPS08q7Wze_3JUE=s4800-w3060-h4080,http://place.map.kakao.com/1256930199,음식점
9,9,9,10,h000512_61529,126.77842475836933,33.44426797607526,2023-06-04 15:11:00,h_h000512,3,제주특별자치도 제주시 구좌읍 금백조로 930,제주특별자치도,제주시,구좌읍,스누피가든,https://lh3.googleusercontent.com/place-photos/AEkURDxSgxpPJZWhlXYYOHa3NjOayMvyar9OLBbIboofy3pd_yS07s4wSJH1pujkNf_DKba4UZeQ02xEmAKHuKb453FK2Ci-7w7jlV9GjNfVHRSqC6Mnxu2guM348ASK15dJCnL5DnmzowMH_yqqWQY=s4800-w4000-h3000,http://place.map.kakao.com/852041742,관광명소
10,10,10,11,h000512_61529,126.58208113562252,33.30024007008057,2023-06-05 09:58:00,h_h000512,4,제주특별자치도 서귀포시 상효동 1463,제주특별자치도,서귀포시,상효동,돈내코계곡,https://lh3.googleusercontent.com/place-photos/AEkURDzqRgpO78anrmp0f81LJe3_CvHXG8rI8OMJLA0zyeXvw1xYUsmL6e9tT8JHoSfRhhww8WjQ3Gw4GJ9AhU_nYPaajtdbjzzHPgiZdXB0_adOF-syRSsyH7KA3h5_PJbV3EvphICHzzKMopJi8aw=s4800-w4800-h3600,http://place.map.kakao.com/27156666,관광명소
11,11,11,12,h000512_61529,126.57823907036271,33.30254882871629,2023-06-05 10:57:00,h_h000512,4,제주특별자치도 서귀포시 돈내코로 180,제주특별자치도,서귀포시,,요망진흑돼지,https://lh3.googleusercontent.com/place-photos/AEkURDxljLB4sdgLtJI3SPoz5FfLACyY-WL_nKxSt8Pm9Iw-QKDcQhI6wAtWU_-Ff1OQejm_XPYcCYacYvxmODQeUz-ck-yXqPpGtwg0TWiZYqzAJD6hsu2-AGWvoliifWhpQzSPOgRv_HgRBCkWu7g=s4800-w4160-h2340,http://place.map.kakao.com/1012643853,음식점
12,12,12,13,h000512_61529,126.36663284366033,33.23471574033726,2023-06-05 13:53:00,h_h000512,4,제주특별자치도 서귀포시 안덕면 창천리 815-4,제주특별자치도,서귀포시,안덕면 창천리,이가곰탕,https://lh3.googleusercontent.com/place-photos/AEkURDyAkBncCWPuMnvwnBntljb7o_6_AI5lHI4wdiOE-k-nAwuIu5gmGKwejf3AIT2bq8Xnbd286PP_U88Bu9_ivruBO3zcsnf-NUt6gOLhob5saa6Y37YSuHYSWCWeESmfwBnrmy2-Ih4tnXlgjQ=s4800-w4000-h1800,http://place.map.kakao.com/228270013,음식점
