,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,1,h000281_59970,126.3102595,33.4626779,2023-06-06 18:12:00,h_h000281,1,제주특별자치도 제주시 애월읍 애월리 2529,제주특별자치도,제주시,애월읍 애월리,한담해변,,http://place.map.kakao.com/19293737,관광명소
1,1,1,2,h000281_59970,126.321616,33.4605053,2023-06-06 18:38:00,h_h000281,1,제주특별자치도 제주시 애월읍 애월리 1400-1,제주특별자치도,제주시,애월읍 애월리,애월한아름식당,,http://place.map.kakao.com/1526211404,음식점
2,2,2,3,h000281_59970,126.3208643,33.4609883,2023-06-06 18:53:00,h_h000281,1,제주특별자치도 제주시 애월읍 애월리 1430-7,제주특별자치도,제주시,애월읍 애월리,애월잇,,http://place.map.kakao.com/1421515724,음식점
3,3,3,4,h000281_59970,126.2939193,33.4436484,2023-06-07 07:49:00,h_h000281,2,제주특별자치도 제주시 한림읍 귀덕리 1179-6,제주특별자치도,제주시,한림읍 귀덕리,메리앤폴,,http://place.map.kakao.com/15233904,음식점
4,4,4,5,h000281_59970,126.2935098,33.4442471,2023-06-07 09:47:00,h_h000281,2,제주특별자치도 제주시 한림읍 귀덕11길 7,제주특별자치도,제주시,한림읍,쉼,,http://place.map.kakao.com/1790148683,숙박
5,5,5,6,h000281_59970,126.2945596,33.4452018,2023-06-07 09:58:00,h_h000281,2,제주특별자치도 제주시 한림읍 귀덕리 989-5,제주특별자치도,제주시,한림읍 귀덕리,바당쿰다,,http://place.map.kakao.com/320801459,숙박
6,6,6,7,h000281_59970,126.3389114,33.3101429,2023-06-07 13:30:00,h_h000281,2,제주특별자치도 서귀포시 안덕면 동광리 951-5,제주특별자치도,서귀포시,안덕면 동광리,동광육거리짬뽕,,http://place.map.kakao.com/1409396203,음식점
7,7,7,8,h000281_59970,126.3682872,33.2899989,2023-06-07 13:52:00,h_h000281,2,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도,서귀포시,안덕면,카멜리아힐,,http://place.map.kakao.com/9461977,관광명소
8,8,8,9,h000281_59970,126.3675737,33.2897003,2023-06-07 15:41:00,h_h000281,2,제주특별자치도 서귀포시 안덕면 상창리 266-1,제주특별자치도,서귀포시,안덕면 상창리,동백수산,,http://place.map.kakao.com/1745907681,음식점
9,9,9,10,h000281_59970,126.2401399,33.3933525,2023-06-07 16:59:00,h_h000281,2,제주특별자치도 제주시 한림읍 협재리 2447-42,제주특별자치도,제주시,한림읍 협재리,컨테이너야드협재타운,,http://place.map.kakao.com/26919625,관광명소
10,10,10,11,h000281_59970,126.2660627,33.4104722,2023-06-07 18:45:00,h_h000281,2,제주특별자치도 제주시 한림읍 한림리 932-8,제주특별자치도,제주시,한림읍 한림리,교촌치킨 한림협재점,,http://place.map.kakao.com/820112661,음식점
11,11,11,12,h000281_59970,126.794908,33.5557097,2023-06-08 12:13:00,h_h000281,3,제주특별자치도 제주시 구좌읍 월정리 550-7,제주특별자치도,제주시,구좌읍 월정리,월정리해안도로,,http://place.map.kakao.com/832267635,관광명소
12,12,12,13,h000281_59970,126.1892087,33.3465957,2023-06-08 17:58:00,h_h000281,3,제주특별자치도 제주시 한경면 신창리 22,제주특별자치도,제주시,한경면 신창리,쇼어261,,http://place.map.kakao.com/437877056,숙박
13,13,13,14,h000281_59970,126.2393803,33.3938062,2023-06-09 14:43:00,h_h000281,4,제주특별자치도 제주시 한림읍 한림로 329-10,제주특별자치도,제주시,한림읍,협재해수욕장,,http://place.map.kakao.com/8159415,관광명소
14,14,14,15,h000281_59970,126.3017376,33.2909912,2023-06-09 18:18:00,h_h000281,4,제주특별자치도 서귀포시 안덕면 서광리 1413-3,제주특별자치도,서귀포시,안덕면 서광리,제주순메밀막국수,,http://place.map.kakao.com/756555971,음식점
15,15,15,16,h000281_59970,126.3162816,33.3038239,2023-06-09 20:10:00,h_h000281,4,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,제주특별자치도,서귀포시,안덕면,서가장인곱창 제주신화월드점,,http://place.map.kakao.com/1378356293,음식점
16,16,16,17,h000281_59970,126.2052641,33.3665193,2023-06-09 21:32:00,h_h000281,4,제주특별자치도 제주시 한경면 판포리 1648,제주특별자치도,제주시,한경면 판포리,원더풀,,http://place.map.kakao.com/729748703,숙박
17,17,17,18,h000281_59970,126.205765,33.3675126,2023-06-09 23:23:00,h_h000281,4,제주특별자치도 제주시 한경면 판포리 1639-4,제주특별자치도,제주시,한경면 판포리,저바다에누워,,http://place.map.kakao.com/1612470581,숙박
18,18,18,19,h000281_59970,126.7785515,33.4444664,2023-06-10 12:57:00,h_h000281,5,제주특별자치도 제주시 구좌읍 송당리 2845,제주특별자치도,제주시,구좌읍 송당리,스누피가든,,http://place.map.kakao.com/852041742,관광명소
19,19,19,20,h000281_59970,126.7804892,33.4444022,2023-06-10 13:45:00,h_h000281,5,제주특별자치도 제주시 구좌읍 송당6길 312,제주특별자치도,제주시,구좌읍,루시의레모네이드카페,,http://place.map.kakao.com/252781250,카페
