,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h006286_208968,126.5266073,33.5120639,2023-09-05 14:46:00,h_h006286,1,제주특별자치도 제주시 일도일동 1491-1,제주특별자치도,제주시,일도일동,동문올레수산,http://place.map.kakao.com/1994899330,음식점
1,1,2,h006286_208968,126.525878,33.5119971,2023-09-05 14:57:00,h_h006286,1,제주특별자치도 제주시 이도일동 1431-2,제주특별자치도,제주시,이도일동,제주유배길 제주성안유배길,http://place.map.kakao.com/18973444,관광명소
2,2,3,h006286_208968,126.5215937,33.5135962,2023-09-05 15:28:00,h_h006286,1,제주특별자치도 제주시 관덕로 25,제주특별자치도,제주시,,제주맑음,http://place.map.kakao.com/459499800,음식점
3,3,4,h006286_208968,126.5299228,33.5165102,2023-09-05 18:50:00,h_h006286,1,제주특별자치도 제주시 건입동 1316-10,제주특별자치도,제주시,건입동,산지천 전망대,http://place.map.kakao.com/1406565611,관광명소
