,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,1,h001698_67613,126.30638657351676,33.25019993819887,2023-07-15 22:27:00,h_h001698,1,제주특별자치도 서귀포시 안덕면 사계리 736-6,제주특별자치도,서귀포시,안덕면 사계리,산방산치킨,http://place.map.kakao.com/277777328,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxm7X0YkVsFCLbLwZ9LadgHC-cI9WR7B3v7EWaxi1pM8T7L5BdhlEVBfhwVPTIbYz8eplPYyfOnYLo5yMnaXBGfvXmFi3akS9idYFP-M3rnfuEps6lXGiHIGIcJxDH8NiaRog3UXqQtf_w-KA=s4800-w4032-h3024
1,1,1,2,h001698_67613,126.32803993707064,33.34721933342789,2023-07-16 11:26:00,h_h001698,2,제주특별자치도 제주시 한림읍 금악리 141,제주특별자치도,제주시,한림읍 금악리,우유부단,http://place.map.kakao.com/825851613,카페,https://lh3.googleusercontent.com/place-photos/AEkURDwtCjJJ8SiQI94ORVLzQQM-ZEIR_T0Pcccp8N7g7nxI21_baTVTDaXlmVO55vNf8WeSJlf1zpQEupy6o6LlVBeQfvSfFGIL5LWSWhJCg_OJzbSL4TOZqMK9IKrR73C7JfB0mhxiBUimPim1JA=s4800-w4800-h3600
2,2,2,3,h001698_67613,126.19570673301688,33.36322203282705,2023-07-16 13:22:00,h_h001698,2,제주특별자치도 제주시 한경면 금등리 632-3,제주특별자치도,제주시,한경면 금등리,제주그때그집 제주협재판포점,http://place.map.kakao.com/1517809403,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzMdtTum_zjIzgZG4iA2sBSYeVJSBldiy7RVi8SXzqhzkV7Go9WkdtisN0ZqQVDfxBLswJlRT0F6gAh-r7_HhE8ihAqWQyRt8y34Kc-p54hH_oTCHN3SSQJxPtDGmEInmi6NwhHZlYFNgdsMg=s4800-w4032-h1908
3,3,3,4,h001698_67613,126.26336193939814,33.3925924222248,2023-07-16 13:49:00,h_h001698,2,제주특별자치도 제주시 한림읍 명월리 1936-1,제주특별자치도,제주시,한림읍 명월리,애월연어 협재직영점,http://place.map.kakao.com/1222751400,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDw_fm4CDRyt28tgqSWomJA3YBaP5g6q2oumwbC6_BQgAdou62Y-R5mvbhu2yw1XojMUIjDGI8SUWrkas-Ez-TLlIOmgVLDM4TV2CtNn4IEub_K4GY_rMaW6n3yf1iO863rwPiuSOIdr7CrYrA=s4800-w3600-h4800
4,4,4,5,h001698_67613,126.49036863805404,33.47853083808834,2023-07-16 18:01:00,h_h001698,2,제주특별자치도 제주시 연동 1545,제주특별자치도,제주시,연동,만배회센타,http://place.map.kakao.com/11420943,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzsm8N8TPOwKEdeJPHf-pflQcNXULIWUiN1G4ZlCGrm4U_CXWnZ70ya2Owvybyn5Xw4SqBvnzi9BPs1CihMwRxUrbfBCbk2zsDAI6yAubJYvlWHkxzwnZLdfJG7n2FrTfsvveniWIOvO91HHw=s4800-w4000-h3000
5,5,5,6,h001698_67613,126.4913723075384,33.482308780391605,2023-07-16 20:48:00,h_h001698,2,제주특별자치도 제주시 연동 1373-4,제주특별자치도,제주시,연동,제주밥상,http://place.map.kakao.com/9440455,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDz8blsKBHP4MM0OStNgvLFQxwRPBxkXwEhoStTi-aB8YaaJDDoGeAp5Y99GMaeRmcYbpgGWkRMHcoDtc4sdGmrP6LwPoorje5Uwei5hB3pVx9wjeNWYSsZbh5aFY6VsZ_GXHcq2E7Jhsan9PQ=s4800-w3024-h4032
6,6,6,7,h001698_67613,126.49770769997748,33.49102438256424,2023-07-17 12:43:00,h_h001698,3,제주특별자치도 제주시 신대로9길 7,제주특별자치도,제주시,,올래국수 본점,http://place.map.kakao.com/1387964178,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDynUe0AnAeoMOd3S1mSaCXw2o24LD5u-vZ-foPO5XZP7ratEuYgeTfGZTGiOE2Hl35vAzVUHwISSHnyEyH9KEodgb57z8RoLxbogpVdw8qzetBJuW9UvAR5bhBbb-vBFAp9VOhK0NePvgyhblE=s4800-w4032-h3024
7,7,7,8,h001698_67613,126.48293639042808,33.47629328886131,2023-07-17 15:15:00,h_h001698,3,제주특별자치도 제주시 노형동 765,제주특별자치도,제주시,노형동,에크,http://place.map.kakao.com/1571874930,음식점,
8,8,8,9,h001698_67613,126.5232757788204,33.51198847022081,2023-07-17 15:46:00,h_h001698,3,제주특별자치도 제주시 관덕로8길 14,제주특별자치도,제주시,,오여사밥상 중앙로점,http://place.map.kakao.com/1993009799,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxu2U5b-WEseVAbWB6AoRwVwy5Bw3VEFkeMZbomiOftQiab6pvHrYo13hmPJ2cHN_jTRcpbe_RIl1zcE_s2Uzk-tSgYHfOi8R7wa9sKbhDme7rSm1soThP-UYNMqXjnJ50rPuhDyhgxYy4JuTIFgHMZuQ=s4800-w3284-h1848
9,9,9,10,h001698_67613,126.52354410804126,33.517238037262295,2023-07-17 16:37:00,h_h001698,3,제주특별자치도 제주시 삼도이동 1264,제주특별자치도,제주시,삼도이동,아라리오뮤지엄 탑동시네마,http://place.map.kakao.com/25811890,문화시설,https://lh3.googleusercontent.com/place-photos/AEkURDyLGD2-hNsZFq3i-Pce6psN-g5rmMZPYIuVNr_40iB9C2kZdLQHbFWFPZS2f1KwNXvcOyrJiPdmunYWBDwgq3-8cG6AqBiCShLqBdeUiJJOxXWcz_sUvYI9ndxemIoz6KJurqbTgqcM1B_wr9E=s4800-w4032-h3024
