,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h005184_93275,126.25612811550542,33.40517490853721,2023-08-25 11:52:00,h_h005184,1,제주특별자치도 제주시 한림읍 옹포리 236-1,제주특별자치도,제주시,한림읍 옹포리,춘천명동닭갈비 한림점,http://place.map.kakao.com/2066579707,음식점
1,1,2,h005184_93275,126.25026925,33.40063601666667,2023-08-25 12:11:00,h_h005184,1,제주특별자치도 제주시 한림읍 협재리 2872,제주특별자치도,제주시,한림읍 협재리,제주머슴네 제주본점,http://place.map.kakao.com/111684068,음식점
2,2,3,h005184_93275,126.1993586730416,33.36512966261008,2023-08-25 13:12:00,h_h005184,1,제주특별자치도 제주시 한경면 판포1길 6,제주특별자치도,제주시,한경면,퐁당라면,http://place.map.kakao.com/1177758484,음식점
3,3,4,h005184_93275,126.23961965286136,33.39369223075921,2023-08-25 18:09:00,h_h005184,1,제주특별자치도 제주시 한림읍 한림로 329-10,제주특별자치도,제주시,한림읍,협재해수욕장,http://place.map.kakao.com/8159415,관광명소
4,4,5,h005184_93275,126.23966981630149,33.3932086071568,2023-08-25 19:14:00,h_h005184,1,제주특별자치도 제주시 한림읍 협재리 2447-10,제주특별자치도,제주시,한림읍 협재리,제주바다해찬,http://place.map.kakao.com/448789157,음식점
5,5,6,h005184_93275,126.24117887153004,33.378707450596096,2023-08-26 01:32:00,h_h005184,2,제주특별자치도 제주시 한림읍 금능남로 127,제주특별자치도,제주시,한림읍,라온호텔 호남뷔페,http://place.map.kakao.com/1472315194,음식점
6,6,7,h005184_93275,126.26145486458968,33.41495718584663,2023-08-26 11:14:00,h_h005184,2,제주특별자치도 제주시 한림읍 한림리 1587,제주특별자치도,제주시,한림읍 한림리,한림칼국수,http://place.map.kakao.com/22893211,음식점
7,7,8,h005184_93275,126.2897056063924,33.30608037211462,2023-08-26 12:46:00,h_h005184,2,제주특별자치도 서귀포시 안덕면 서광리 1235-1,제주특별자치도,서귀포시,안덕면 서광리,오설록 말차 누들바,http://place.map.kakao.com/1213680533,음식점
8,8,9,h005184_93275,126.29011747152454,33.30562121259124,2023-08-26 13:06:00,h_h005184,2,제주특별자치도 서귀포시 안덕면 서광리 1235-1,제주특별자치도,서귀포시,안덕면 서광리,오설록 티뮤지엄,http://place.map.kakao.com/11332661,카페
9,9,10,h005184_93275,126.36406739430625,33.361886019398504,2023-08-26 16:12:00,h_h005184,2,제주특별자치도 제주시 애월읍 봉성리 산 136,제주특별자치도,제주시,애월읍 봉성리,새별프렌즈,http://place.map.kakao.com/336100555,관광명소
10,10,11,h005184_93275,126.52167869323394,33.51276240954213,2023-08-26 17:22:00,h_h005184,2,제주특별자치도 제주시 관덕로 26,제주특별자치도,제주시,,예술공감,http://place.map.kakao.com/441346085,문화시설
11,11,12,h005184_93275,126.52370323198492,33.510872763783574,2023-08-26 19:51:00,h_h005184,2,제주특별자치도 제주시 이도일동 1483,제주특별자치도,제주시,이도일동,명동손칼국수,http://place.map.kakao.com/10336266,음식점
12,12,13,h005184_93275,126.5275874191496,33.51229159674196,2023-08-26 20:50:00,h_h005184,2,제주특별자치도 제주시 일도일동 1144-20,제주특별자치도,제주시,일도일동,한성오메기떡,http://place.map.kakao.com/27388876,음식점
13,13,14,h005184_93275,126.79312411023496,33.55605186751697,2023-08-27 12:02:00,h_h005184,3,제주특별자치도 제주시 구좌읍 월정리 1896,제주특별자치도,제주시,구좌읍 월정리,하이하이볼,http://place.map.kakao.com/1730146026,음식점
14,14,15,h005184_93275,126.79530461495251,33.55550008200833,2023-08-27 13:35:00,h_h005184,3,제주특별자치도 제주시 구좌읍 월정7길 64,제주특별자치도,제주시,구좌읍,월정리해안도로,http://place.map.kakao.com/832267635,관광명소
15,15,16,h005184_93275,126.79439286259309,33.55736318797355,2023-08-27 14:08:00,h_h005184,3,제주특별자치도 제주시 구좌읍 월정리 555-4,제주특별자치도,제주시,구좌읍 월정리,배롱개,http://place.map.kakao.com/26852475,음식점
16,16,17,h005184_93275,126.85817884801224,33.52212264310241,2023-08-27 15:02:00,h_h005184,3,제주특별자치도 제주시 구좌읍 세화리 1391-1,제주특별자치도,제주시,구좌읍 세화리,라이스나이스 세화제분소점,http://place.map.kakao.com/1114190199,음식점
17,17,18,h005184_93275,126.85798188659186,33.52512344393515,2023-08-27 15:33:00,h_h005184,3,제주특별자치도 제주시 구좌읍 세화리 산 1-11,제주특별자치도,제주시,구좌읍 세화리,일품순두부 세화점,http://place.map.kakao.com/515941289,음식점
18,18,19,h005184_93275,126.86053258627008,33.524688128681376,2023-08-27 15:47:00,h_h005184,3,제주특별자치도 제주시 구좌읍 세화리 1477-1,제주특별자치도,제주시,구좌읍 세화리,세화해변,http://place.map.kakao.com/7964223,관광명소
19,19,20,h005184_93275,126.53586774854062,33.48972102473532,2023-08-27 17:47:00,h_h005184,3,제주특별자치도 제주시 이도이동 1999-6,제주특별자치도,제주시,이도이동,윤옥,http://place.map.kakao.com/1010408190,음식점
20,20,21,h005184_93275,126.53820532613948,33.48917531644692,2023-08-27 17:57:00,h_h005184,3,제주특별자치도 제주시 이도이동 2059,제주특별자치도,제주시,이도이동,파란와사비 구남점,http://place.map.kakao.com/604651034,음식점
