,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h001676_67510,126.5189775,33.5126876,2023-06-30 16:16:00,h_h001676,1,제주특별자치도 제주시 용담일동 2578,제주특별자치도,제주시,용담일동,태광식당,http://place.map.kakao.com/24119106,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzD9xOCFbc1c8aljJhr1zEbyl2KWFtj2Gh00PA0EXXbdtXphY6HvcwBy2ScmJciN4wQ2rGTwWxI4AR55gZZQZVvoK8Gb1ah4BTXCmBHTuVXT5eYr8O4MC7zn9S9XGnRg-SLNdjNo4pOm6HfHw=s4800-w4656-h3492
1,1,1,1,h001676_67510,126.6920858,33.3614935,2023-06-30 17:12:00,h_h001676,1,제주특별자치도 서귀포시 남원읍 수망리 산 182-5,제주특별자치도,서귀포시,남원읍 수망리,물영아리오름휴게소,http://place.map.kakao.com/1917552101,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyAga1sxTyjibrTDbmtAM282nEUsx7nv-P-3YYXoSFC2wtaiGsHoIpbR1WTRRXPmWZ3cQXHua-MMQDB5E37KghcelSaKAa27ZMW3iQxaaccrWNGHD3Pq5ST4HTcggxmFWaM72gi2QnxCqYdAA=s4800-w4000-h3000
2,2,2,3,h001676_67510,126.7014003,33.2736487,2023-06-30 20:02:00,h_h001676,1,제주특별자치도 서귀포시 남원읍 태위로 522-12,제주특별자치도,서귀포시,남원읍,BBQ 금호제주리조트점,http://place.map.kakao.com/2093965785,음식점,
3,3,3,4,h001676_67510,126.172257,33.2755568,2023-07-01 15:56:00,h_h001676,2,제주특별자치도 서귀포시 대정읍 노을해안로 708,제주특별자치도,서귀포시,대정읍,제주광추,http://place.map.kakao.com/1914694200,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwN411cPRJwpi6TJEvvfbxADdXmbKdh9FxN1xHfdET_EI-zhIIqSuuuPKc0B7cwHvQFwCyMJA2qGjck2eOAZ6tcM3DzMochRa4SGCqHVOE-kJNRSfIqRevYt62ahpn_IZWVoMzZAr9dKrSWCFc=s4800-w4032-h3024
4,4,4,5,h001676_67510,126.1721076,33.2737773,2023-07-01 16:20:00,h_h001676,2,제주특별자치도 서귀포시 대정읍 신도리 3135-1,제주특별자치도,서귀포시,대정읍 신도리,고산일과해안도로,http://place.map.kakao.com/2105646316,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDwmt5XAuXF2bUxLOHcQfyHSBeHBTnx2s5DxF46L-s5Lbj_CLERQoF7Li1VXJh4SA03XePHxMebYfkzAuhg3r0VMXQSiwCpdbNA7AI_8_PUlfox2cv4CB_J7FU4dhjdMwVF57YZpCVaYCjBeKA=s4800-w4032-h3024
5,5,5,6,h001676_67510,126.291293,33.4362034,2023-07-01 18:36:00,h_h001676,2,제주특별자치도 제주시 한림읍 귀덕리 1501-8,제주특별자치도,제주시,한림읍 귀덕리,아이브,http://place.map.kakao.com/689061816,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDwKsT96Zr-2UUSuvxkciftrRKaYkI3Qgs386q_jbR9YQumf1mlaTqD7df6keaKJ0QgAA0Y9T9mZycPMnU34SLkipTB5Gnp3Buj1FeN497MnVdgBFowu_zqpTD44VnK7Wtu5cecqxp8JTbnGxg=s4800-w4608-h2592
6,6,6,7,h001676_67510,126.2909244,33.4355578,2023-07-01 21:42:00,h_h001676,2,제주특별자치도 제주시 한림읍 귀덕6길 92-9,제주특별자치도,제주시,한림읍,포차064,http://place.map.kakao.com/2145297908,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxVEIcgchO4TZq5w8f5GMeSDWlMSRaedHFfdHl7eju9YG8FDvsQSuOrg9K3sLut7kMWyx7EQYWcRLE7ZHvJlsNKn0tFSSSgeKlqcpZIXY5OkKiOpVp-AcQ5JQvXsXN_tLDL97XIzj7s7SHcDN0=s4800-w4032-h3024
7,7,7,8,h001676_67510,126.526413,33.512011,2023-07-02 20:22:00,h_h001676,3,제주특별자치도 제주시 관덕로14길 9,제주특별자치도,제주시,,동문올레수산,http://place.map.kakao.com/1994899330,음식점,https://lh3.googleusercontent.com/places/ANXAkqGu_IJSOLnseY1Wt6HpIAppqimbG8WlF52r4wafoYhphPdeUDryK_S-hPuoTOy9zvvEAARNNzqsYUmlfcDqEEDgpZ1ltazdCdM=s4800-w853-h1280
8,8,8,9,h001676_67510,126.528204,33.512572,2023-07-02 20:59:00,h_h001676,3,제주특별자치도 제주시 일도일동 1144-36,제주특별자치도,제주시,일도일동,아베베베이커리 제주,http://place.map.kakao.com/587249375,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDySOa22AJrl_Nyl6ocmpJ9GoZKs95b69jIIrz-x9UDr0ZvFNMfpKmhWuRP0pC8BRW0YmqFklGlQ5ZJVDQpbJm4K4TB0LLn8fMmOBu7K5sX2rNjPNupWo2lfZ39bg_Jt8wU21YpjNJcNG6Woqg=s4800-w4656-h3492
9,9,9,10,h001676_67510,126.9119107,33.5032796,2023-07-03 12:25:00,h_h001676,4,제주특별자치도 제주시 구좌읍 종달리 451-7,제주특별자치도,제주시,구좌읍 종달리,엉불턱오션뷰펜션,http://place.map.kakao.com/678776892,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDw2FZ4Zw0R9BtOSaCJfKnkazCxap4dnByEsYv8dpWF1a0oZB1GGrWnGen64Zc1cyop7wSth--0bQ61ltdhdTqTd5BF4i5pKQTO0xXWrm1ARNLCdxK0ql9vWPnDYsxS0nXnjbzYAqppzzbH7XYg=s4800-w4000-h3000
