,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000271_59843,126.4865264244144,33.49048108747629,2023-05-31 23:43:00,h_h000271,1,제주특별자치도 제주시 도령로 83,제주특별자치도,제주시,,롯데시티호텔 제주 뷔페 씨카페,,http://place.map.kakao.com/24119020,음식점
1,1,1,1,h000271_59843,126.49636389569474,33.48781390171641,2023-06-01 10:36:00,h_h000271,2,제주특별자치도 제주시 연동 302,제주특별자치도,제주시,연동,대박국수,,http://place.map.kakao.com/8293191,음식점
2,2,2,3,h000271_59843,126.48815832624597,33.49272922540868,2023-06-01 12:51:00,h_h000271,2,제주특별자치도 제주시 연동 2335-4,제주특별자치도,제주시,연동,킹흑돼지,,http://place.map.kakao.com/8110788,음식점
3,3,3,4,h000271_59843,126.49732993705318,33.488569943811655,2023-06-01 13:42:00,h_h000271,2,제주특별자치도 제주시 연동 312,제주특별자치도,제주시,연동,포동정식 도청점,,http://place.map.kakao.com/17632114,음식점
4,4,4,5,h000271_59843,126.4862999389062,33.481486657281266,2023-06-01 14:37:00,h_h000271,2,제주특별자치도 제주시 노형동 726,제주특별자치도,제주시,노형동,두끼떡볶이 제주노형점,,http://place.map.kakao.com/1424872378,음식점
5,5,5,6,h000271_59843,126.45223953700857,33.46338493768038,2023-06-01 16:14:00,h_h000271,2,제주특별자치도 제주시 해안동 2793-1,제주특별자치도,제주시,해안동,화남정,,http://place.map.kakao.com/991447832,음식점
6,6,6,7,h000271_59843,126.26823778897104,33.41232573650275,2023-06-01 20:40:00,h_h000271,2,제주특별자치도 제주시 한림읍 명랑로4길 27,제주특별자치도,제주시,한림읍,한림도새기,,http://place.map.kakao.com/1781487699,음식점
7,7,7,8,h000271_59843,126.2691800063958,33.41541083933963,2023-06-01 21:58:00,h_h000271,2,제주특별자치도 제주시 한림읍 한림리 1248-1,제주특별자치도,제주시,한림읍 한림리,뽈살집 한림점,,http://place.map.kakao.com/19365035,음식점
8,8,8,9,h000271_59843,126.19339887064528,33.36243663917617,2023-06-02 00:21:00,h_h000271,3,제주특별자치도 제주시 한경면 금등리 652-2,제주특별자치도,제주시,한경면 금등리,페쪼,,http://place.map.kakao.com/1826927755,음식점
9,9,9,10,h000271_59843,126.24046543494106,33.27458023950219,2023-06-02 13:40:00,h_h000271,3,제주특별자치도 서귀포시 대정읍 무릉리 331-4,제주특별자치도,서귀포시,대정읍 무릉리,무릉그늘집,,http://place.map.kakao.com/854282873,음식점
10,10,10,11,h000271_59843,126.33003189730915,33.24948905560679,2023-06-02 14:39:00,h_h000271,3,제주특별자치도 서귀포시 안덕면 화순리 1053-112,제주특별자치도,서귀포시,안덕면 화순리,비스트로낭,,http://place.map.kakao.com/1400905847,음식점
11,11,11,12,h000271_59843,126.36823308130268,33.29010489995489,2023-06-02 15:22:00,h_h000271,3,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도,서귀포시,안덕면,카멜리아힐,,http://place.map.kakao.com/9461977,관광명소
12,12,12,13,h000271_59843,126.36919300083316,33.289688864048216,2023-06-02 16:18:00,h_h000271,3,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도,서귀포시,안덕면,카멜리아힐 용소폭포,,http://place.map.kakao.com/17580579,관광명소
13,13,13,14,h000271_59843,126.66515657034591,33.276569575474475,2023-06-03 09:49:00,h_h000271,4,제주특별자치도 서귀포시 남원읍 위미리 1989-5,제주특별자치도,서귀포시,남원읍 위미리,벨라위미,,http://place.map.kakao.com/917328798,카페
14,14,14,15,h000271_59843,126.62950469070468,33.43937893262605,2023-06-03 12:04:00,h_h000271,4,제주특별자치도 제주시 명림로 584,제주특별자치도,제주시,,절물자연휴양림 새우란공원,,http://place.map.kakao.com/17582076,관광명소
15,15,15,16,h000271_59843,126.67713374859382,33.43767451016906,2023-06-03 13:38:00,h_h000271,4,제주특별자치도 제주시 조천읍 교래리 531,제주특별자치도,제주시,조천읍 교래리,성미가든,,http://place.map.kakao.com/10478618,음식점
16,16,16,17,h000271_59843,126.88611643666796,33.51573649518515,2023-06-03 16:51:00,h_h000271,4,제주특별자치도 제주시 구좌읍 하도리 1248-2,제주특별자치도,제주시,구좌읍 하도리,하도리동동동,,http://place.map.kakao.com/1136736779,숙박
17,17,17,18,h000271_59843,126.85304272612537,33.52228530936711,2023-06-03 20:31:00,h_h000271,4,제주특별자치도 제주시 구좌읍 일주동로 3126,제주특별자치도,제주시,구좌읍,버거킹 제주세화점,,http://place.map.kakao.com/1469451679,음식점
18,18,18,19,h000271_59843,126.85393346123024,33.525327937964725,2023-06-04 11:17:00,h_h000271,5,제주특별자치도 제주시 구좌읍 평대리 3354,제주특별자치도,제주시,구좌읍 평대리,모다정,,http://place.map.kakao.com/1274401280,음식점
19,19,19,20,h000271_59843,126.74440450179272,33.55296745779613,2023-06-04 11:45:00,h_h000271,5,제주특별자치도 제주시 구좌읍 김녕리 2419-1,제주특별자치도,제주시,구좌읍 김녕리,김녕제주흑돼지 정육점식당,,http://place.map.kakao.com/10419317,음식점
20,20,20,21,h000271_59843,126.75977305665722,33.5569325130014,2023-06-04 12:32:00,h_h000271,5,제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,제주특별자치도,제주시,구좌읍,김녕성세기해변 인증센터,,http://place.map.kakao.com/24325332,관광명소
21,21,21,22,h000271_59843,126.61310452222736,33.53733345103101,2023-06-04 14:14:00,h_h000271,5,제주특별자치도 제주시 조천읍 신촌리 3399-2,제주특별자치도,제주시,조천읍 신촌리,시적인순간,,http://place.map.kakao.com/121263844,카페
22,22,22,23,h000271_59843,126.58053486113454,33.521460612887246,2023-06-04 15:13:00,h_h000271,5,제주특별자치도 제주시 삼양이동 2406-1,제주특별자치도,제주시,삼양이동,산지해장국 삼양점,,http://place.map.kakao.com/814617100,음식점
23,23,23,24,h000271_59843,126.46977361290637,33.50803277436697,2023-06-04 17:05:00,h_h000271,5,제주특별자치도 제주시 도두일동 산 1,제주특별자치도,제주시,도두일동,궁중오메기떡 무지개해안도로점,,http://place.map.kakao.com/1575764130,음식점
