,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,1,h000257_59746,126.3038662,33.2279137,2023-06-03 17:13:00,h_h000257,1,제주특별자치도 서귀포시 안덕면 사계리 2147-13,제주특별자치도,서귀포시,안덕면 사계리,사계바다 제주산방산점,,http://place.map.kakao.com/10447497,음식점
1,1,1,2,h000257_59746,126.3068301,33.2288103,2023-06-03 17:36:00,h_h000257,1,제주특별자치도 서귀포시 안덕면 사계리 2076-1,제주특별자치도,서귀포시,안덕면 사계리,만미식당,,http://place.map.kakao.com/8963175,음식점
2,2,2,3,h000257_59746,126.5088157,33.2464007,2023-06-03 21:20:00,h_h000257,1,제주특별자치도 서귀포시 월드컵로 33,제주특별자치도,서귀포시,,롯데시네마 서귀포,,http://place.map.kakao.com/15845048,문화시설
3,3,3,4,h000257_59746,126.5626732,33.2501389,2023-06-03 21:56:00,h_h000257,1,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,남매네흑돼지,,http://place.map.kakao.com/1144232432,음식점
4,4,4,5,h000257_59746,126.5100998,33.249812,2023-06-03 22:20:00,h_h000257,1,제주특별자치도 서귀포시 법환동 753,제주특별자치도,서귀포시,법환동,BBQ 제주서귀포월드컵점,,http://place.map.kakao.com/1747799050,음식점
5,5,5,6,h000257_59746,126.5185343,33.2471155,2023-06-04 09:06:00,h_h000257,2,제주특별자치도 서귀포시 법환동 18,제주특별자치도,서귀포시,법환동,펠리시아호텔,,http://place.map.kakao.com/27101305,숙박
6,6,6,7,h000257_59746,126.5180738,33.2470035,2023-06-04 10:20:00,h_h000257,2,제주특별자치도 서귀포시 법환상로22번길 74,제주특별자치도,서귀포시,,아토네정원,,http://place.map.kakao.com/1998634085,카페
7,7,7,8,h000257_59746,126.7332906,33.2818708,2023-06-04 12:16:00,h_h000257,2,제주특별자치도 서귀포시 남원읍 태흥리 1786-2,제주특별자치도,서귀포시,남원읍 태흥리,돌담하우스,,http://place.map.kakao.com/946655705,숙박
8,8,8,9,h000257_59746,126.7353644,33.2820553,2023-06-04 12:32:00,h_h000257,2,제주특별자치도 서귀포시 남원읍 태흥리 1213-4,제주특별자치도,서귀포시,남원읍 태흥리,소요0617,,http://place.map.kakao.com/219326001,음식점
9,9,9,10,h000257_59746,126.6922835,33.3608177,2023-06-04 13:45:00,h_h000257,2,제주특별자치도 서귀포시 남원읍 수망리 산 182-7,제주특별자치도,서귀포시,남원읍 수망리,물영아리오름휴게소,,http://place.map.kakao.com/1917552101,음식점
10,10,10,11,h000257_59746,126.5870352,33.5212115,2023-06-04 17:41:00,h_h000257,2,제주특별자치도 제주시 삼양이동 2186-1,제주특별자치도,제주시,삼양이동,삼양장원,,http://place.map.kakao.com/10428390,음식점
11,11,11,12,h000257_59746,126.5864838,33.5186484,2023-06-04 20:39:00,h_h000257,2,제주특별자치도 제주시 화삼로 166,제주특별자치도,제주시,,은화수식당 제주삼화점,,http://place.map.kakao.com/1515991446,음식점
