,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h002035_69015,126.8105707280847,33.49254698506728,2023-07-05 13:01:00,h_h002035,1,제주특별자치도 제주시 구좌읍 평대리 3163-2,제주특별자치도,제주시,구좌읍 평대리,비자림국수집,http://place.map.kakao.com/2045964776,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDx8llLvUiS8O5NIy_O24tzt5jjbPWntQSjp1euQGTRNeR2cK6HKfkG1mVverqWUnwq-hiJUISH63WPW5KbflIZST0_Immvnn-RlymF8y8nmHhX-KlR658jFEx3HHVGDdueU_svlHDPS6LenB-w=s4800-w4032-h3024
1,1,1,1,h002035_69015,126.75262672432277,33.556171638784,2023-07-05 15:23:00,h_h002035,1,제주특별자치도 제주시 구좌읍 김녕리 1517-1,제주특별자치도,제주시,구좌읍 김녕리,카페봄봄 제주김녕점,http://place.map.kakao.com/815259212,카페,
2,2,2,2,h002035_69015,126.7941698480782,33.55645156977792,2023-07-05 18:33:00,h_h002035,1,제주특별자치도 제주시 구좌읍 월정1길 66-5,제주특별자치도,제주시,구좌읍,고래날다,http://place.map.kakao.com/1108803374,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzhMq8ds9BYbDBF4_5CXpxEreBzXRiejRvfG2avZOPUPe27Al0J18NwlX__0Tp8v6NvhVxkjaRV0X9SJ48CWzktMOW6YQltFbzcVS3XxmnLZA10jzujOZJ_eF4Hdk2_wXt9jAMoLxmmf_vW-w=s4800-w4624-h2084
3,3,3,3,h002035_69015,126.66868282560269,33.54261131988564,2023-07-06 12:12:00,h_h002035,2,제주특별자치도 제주시 조천읍 함덕리 1004-34,제주특별자치도,제주시,조천읍 함덕리,함덕연옥,http://place.map.kakao.com/1730219412,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzykxuPcFcHs1NPurzkIJUYiis1j3Gb9K8q1yQ-gopWIU-9RDkuZyLA_OVj0VSlGuI1nIqjGuRP7viGfcYKlcS9tYQgbtD72x2BX-GM16WaWZFgoIfI1B5f_JC2r-FT2h9ak2zwbQQ7ZNYt8A=s4800-w4032-h3024
4,4,4,5,h002035_69015,126.66999101070223,33.54210253391248,2023-07-06 16:10:00,h_h002035,2,제주특별자치도 제주시 조천읍 함덕리 1004-5,제주특별자치도,제주시,조천읍 함덕리,함덕뚝배기,http://place.map.kakao.com/27596580,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyzi2Qp2PHsg6U7CC1hSZ-UkhXGkNKOk9xZ9VUSpOI0MHoC8FMXI3hh1N6G2nrPpkS7S4my43b261vdJxx4iMx1Yy1cF0G1U_Uhbei1XhPEZiCGhETjahzs3rDkhD7X5i8lm0PVQHbyVuSPmeM=s4800-w3600-h4800
5,5,5,6,h002035_69015,126.58254052883578,33.51996449438581,2023-07-06 18:11:00,h_h002035,2,제주특별자치도 제주시 삼양이동 2189-1,제주특별자치도,제주시,삼양이동,장가네일품순두부 삼양점,http://place.map.kakao.com/1855712559,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyGncctV511cb1jYTCj_ADc4tMpj2g2AhwEemguuRPDekPUowgW9OI0aN2l--SoVXNxVPNTmOKlCgrQiEtKDCwP6FT7w3mCejs8dzMFzAToh03EybAVsICRlnlRxH3Pjh8B-wxNCmRzgTxqlY0ntJ_-=s4800-w4032-h3024
6,6,6,7,h002035_69015,126.48643079230462,33.48902951626586,2023-07-06 22:05:00,h_h002035,2,제주특별자치도 제주시 연동 251-24,제주특별자치도,제주시,연동,종로3가감자탕 연동점,http://place.map.kakao.com/234056583,음식점,https://lh3.googleusercontent.com/places/ANXAkqF8YZEJ2-hf4vy0R1YqS5DYCoXMgX89RaxDNpYrwWwvdO3U18VKDP0W2Pv17wQPax1aBYdOoruoZofjTgYcHr5mufMOnLDiXc4=s4800-w4032-h3024
7,7,7,8,h002035_69015,126.48951094678702,33.48089242976885,2023-07-07 10:34:00,h_h002035,3,제주특별자치도 제주시 국기로 14,제주특별자치도,제주시,,패밀리만두,http://place.map.kakao.com/26329576,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwNdGyRv96w2O2chbQpWadjR5UPeKig2F7xpHT9kpkjVL0Tcl7Vy0z0GfWnxCRJNYCN-mwZOcjaX7yKnDUsWmgyKo_PfCnCZTkAjgqOqw6TULxjxcHYAirK0EE4tDaiyF2ndYILfGaganPbsBE=s4800-w4032-h3024
8,8,8,9,h002035_69015,126.49314164186453,33.469314939239105,2023-07-07 11:15:00,h_h002035,3,제주특별자치도 제주시 수목원길 72,제주특별자치도,제주시,,한라수목원,http://place.map.kakao.com/8641180,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDxzgTlLanFniHzARXbF-2SGQ0-jO40MnNbuzzLl70FKbcxbUiLKH0xMKrxcUpK2kluttofbQNrGFfkSXRQ-O6f7TRzjPD73RupUf0xDiElxnuG8QDwLzpNt5NxPWz_MXNugBSCQBkuBzUB8ow=s4800-w4000-h3000
9,9,9,10,h002035_69015,126.40783838008196,33.24768318797772,2023-07-07 15:20:00,h_h002035,3,제주특별자치도 서귀포시 중문관광로72번길 75,제주특별자치도,서귀포시,,제주신라호텔 더 파크뷰,http://place.map.kakao.com/21287112,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzBa0LshEPWVqNzCwPGCgMVjE7wXGhghexx7e33jcIJw6Dr2uK5r8UxnnUFUr03zFfL2NPSiVjzgdMKYb0yqzzEMZj3gfAG65FXsbZmGn2ITXttXkw_f259MGQn0CabqzbsMbRhkpyvtjSVbQ=s4800-w4000-h3000
