,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000461_60869,126.51153426356947,33.51493166989348,2023-06-04 08:40:00,h_h000461,1,제주특별자치도 제주시 용두암길 15,제주특별자치도,제주시,,용두암 인증센터,https://lh3.googleusercontent.com/place-photos/AEkURDyLc-XLOUlaO2mrwmyLtwxA_BbHWazxIkyX2OIwnQx2hScsN7UL3qUxeDzcEhbMCBQ6XkJC8yo0Y5HJA2SHVqtKmXCHNswZHiHEa5FnIIdd_9N16ufXaFqUu4SqhK3poFJ3a_Z0RQwlpXzI=s4800-w4032-h2268,http://place.map.kakao.com/24325298,관광명소
1,1,1,1,h000461_60869,126.16788528333332,33.34189245,2023-06-04 13:52:00,h_h000461,1,제주특별자치도 제주시 한경면 신창리 1481,제주특별자치도,제주시,한경면 신창리,제주노을보리,https://lh3.googleusercontent.com/places/ANXAkqHLuEiA0xX7onFs6RKz3vEReVdBUdrKmYA96-2ZGQDys7uzYE51A0CXfk_E0S2TZLbG00y-WEjpMEJ4pqUOgxB2YCBVoCN41ts=s4800-w4608-h2184,http://place.map.kakao.com/2082892247,숙박
2,2,2,2,h000461_60869,126.38652778211149,33.241425097245795,2023-06-04 15:52:00,h_h000461,1,제주특별자치도 서귀포시 하예동 348-1,제주특별자치도,서귀포시,하예동,색달식당 순살갈치조림 서귀포본점,https://lh3.googleusercontent.com/places/ANXAkqHbM2m1xPXjnpXy33_MvPunei3r8TZaabdloKNlngOX9uStNi5a-H8PQNDrsSCVWy6BlhMVL8uykQuebyp7uyUxlRAerldcAnM=s4800-w4800-h2700,http://place.map.kakao.com/17809788,음식점
3,3,3,4,h000461_60869,126.63475149202522,33.30927235501941,2023-06-04 18:45:00,h_h000461,1,제주특별자치도 서귀포시 남원읍 신례동로 256,제주특별자치도,서귀포시,남원읍,휴애리자연생활공원 소나무산책로,https://lh3.googleusercontent.com/places/ANXAkqH_kJsElhZiKph2fN0_nvtR-Lpld1peGdj3MJf9oBtii32cVtkerfNpXwuyqTx16GIUCfs89uFWpSN4tByiO_aO-qxWAQ6SdSY=s4800-w1280-h853,http://place.map.kakao.com/17558797,관광명소
4,4,4,5,h000461_60869,126.43093488333336,33.250128466666666,2023-06-04 21:32:00,h_h000461,1,제주특별자치도 서귀포시 대포동 2606,제주특별자치도,서귀포시,대포동,가람돌솥밥,https://lh3.googleusercontent.com/place-photos/AEkURDwZZKWeIxEzDBzTBBDUT8qZDYcwKK6SVbjkcJFXr-Feur1a8GHC6W7O6Oo-ylmzdZ76zNIg3CvuCv5ko7-y7pmbMyce2XD5gLCCtnd5RNndm2ktJYiuT2ICERTBiShjikALeMgf0PBLDoOAFA=s4800-w1080-h1080,http://place.map.kakao.com/10954053,음식점
5,5,5,6,h000461_60869,126.7121407600352,33.28389976852064,2023-06-05 06:27:00,h_h000461,2,제주특별자치도 서귀포시 남원읍 남원월산로74번길 101-28,제주특별자치도,서귀포시,남원읍,팜트리빌리지,,http://place.map.kakao.com/2057968872,숙박
6,6,6,7,h000461_60869,126.42356601555498,33.25199844318752,2023-06-05 14:10:00,h_h000461,2,제주특별자치도 서귀포시 천제연로 175,제주특별자치도,서귀포시,,우정회센타 중문점,https://lh3.googleusercontent.com/place-photos/AEkURDxTgkzCm6c8g8z3Uqor2pWSe6we4a36etgTIHghKAqFlx-fV1ZACX1Jw0f-JJpanQA9mEm9TfLVos4zhqFrx0Xo8BdIYzLLme9jO_j6QKIjepv2G3ncR2PJSvQjMIIAFWaIxlVCP4cXQ_bH6A=s4800-w4000-h3000,http://place.map.kakao.com/373819004,음식점
7,7,7,8,h000461_60869,126.42456003333334,33.25445285,2023-06-05 15:23:00,h_h000461,2,제주특별자치도 서귀포시 중문동 1576-9,제주특별자치도,서귀포시,중문동,삼정식당,https://lh3.googleusercontent.com/place-photos/AEkURDzXmLDwyAMLIw4kdygjcRsW9l0vITAoM0QBKsP2-q5VmS8rkIGhxlLZuGUhTQhTXXv4Ppai6OPqB4WIDXV-lwsuWl8srKinunR54vxnX5yYSxAZ1AFVPOkFBNW5c24QMsHwJz8hS3WY5B85qR0=s4800-w3024-h3024,http://place.map.kakao.com/9813490,음식점
8,8,8,9,h000461_60869,126.6743073,33.539456666666666,2023-06-05 20:06:00,h_h000461,2,제주특별자치도 제주시 조천읍 함덕리 4171,제주특별자치도,제주시,조천읍 함덕리,순풍해장국 함덕점,https://lh3.googleusercontent.com/places/ANXAkqE6TLMsZcGza9f0fu7m6H-01O2H4eQuM7xaPduEnJ9Cy3U36wPFu0-hP2oQ9Ra3VmOMdr9cqDQjmNwQCzVYO9fyoGl3vaigvlk=s4800-w4000-h2252,http://place.map.kakao.com/25621205,음식점
9,9,9,10,h000461_60869,126.48065587464755,33.48657928097754,2023-06-05 21:31:00,h_h000461,2,제주특별자치도 제주시 노형동 3764-30,제주특별자치도,제주시,노형동,맥도날드 제주노형DT점,https://lh3.googleusercontent.com/place-photos/AEkURDzR9-oUkywmGmDZkkxFvBFU6XlLmtpewnTzgE5VllRGrXN-vySYUkkWjyAEuKD61iAlodKIpODzQetk3S6le2YQqwjC2L3E8O1tOan6-E44k-pDoDjNJBBSRuuIgkzXiTAPnU10yFxr8GzOy_U=s4800-w4656-h3492,http://place.map.kakao.com/11892780,음식점
