,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,1,h001706_67626,126.37874863206729,33.26425315475592,2023-06-30 12:12:00,h_h001706,1,제주특별자치도 서귀포시 상예동 4999,제주특별자치도,서귀포시,상예동,고릴라모둠생선구이,http://place.map.kakao.com/2006087193,음식점,https://lh3.googleusercontent.com/places/ANXAkqE9ZVUj-hxbK7R8XR-OYu0id1rvoOch77RIPCvjZ1lhcPsjDzZadYXajLlDH1uYwsYXXRm_EINl8166-hPMiBxCQAjH8si8m-g=s4800-w2896-h2896
1,1,1,2,h001706_67626,126.50580218599464,33.23602219573604,2023-06-30 14:17:00,h_h001706,1,제주특별자치도 서귀포시 강정동 5630-15,제주특별자치도,서귀포시,강정동,귤밭사이로수제돈가스 강정점,http://place.map.kakao.com/1320131284,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzXaeae0BkBBJYKWkxvKlQNdbIeel6TtERhQJcg4IkxQLVjPtv63uySoDrSwcDfsBujHHlZ_lNlIzOUNKeMEPrV_8eMlkKqQgVeFjg_qwX0YqFH-8bby4IcA1MMscDfEoAosLKfvx2CFvYxaGI=s4800-w4000-h1848
2,2,2,3,h001706_67626,126.49865063315616,33.23618938244911,2023-06-30 19:13:00,h_h001706,1,제주특별자치도 서귀포시 강정동 847,제주특별자치도,서귀포시,강정동,돈사돈 서귀포점,http://place.map.kakao.com/155361909,음식점,https://lh3.googleusercontent.com/places/ANXAkqHyoyi658czC7ydsvbGJLg-Z61ggh52rI89GQ_RBl7OjkwDtEdKCzoaNkz6LK1x1C8-0Wep3kZYWwqapHd9OFLXEgFxegzEJ5g=s4800-w4000-h2250
3,3,3,4,h001706_67626,126.5633596303012,33.24449578259116,2023-06-30 20:04:00,h_h001706,1,제주특별자치도 서귀포시 서귀동 586-13,제주특별자치도,서귀포시,서귀동,덕성원 본점,http://place.map.kakao.com/15838018,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyDLLaJEbwirD9whsOrMsYLnwxrxM5IpnnEqfCa250if7RGz3FqWJ2JI_dWJBzCFtk8wwBaJkCruApDKaddIuAEmgLdaZowSUE3IkC4c3UHlAWp-y0jvF-l-Ry0qEUJoiQC4qBoHLrj01okbQ=s4800-w2543-h1236
4,4,4,5,h001706_67626,126.49618944423167,33.23582622563151,2023-06-30 23:58:00,h_h001706,1,제주특별자치도 서귀포시 강정동 2478-3,제주특별자치도,서귀포시,강정동,찹쌀순대,http://place.map.kakao.com/2021597183,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyxzFd5xyNrMsmEHi-JNY-q060IBaNIFTdpk0M64X8E-vn8N8PjBYiUOgX56IpNK6WH1-JNxSRmOwcEsCg-smjnWDFaonLVeDpsOAi3iNp1nbaiNHrks-SGJHhNkRsTHQ9-6cHyn1qi2_rLzM0=s4800-w2992-h2992
5,5,5,6,h001706_67626,126.5634302849204,33.249852220810304,2023-07-01 10:51:00,h_h001706,2,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,남매네흑돼지,http://place.map.kakao.com/1144232432,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy7RK9uFNmEmgwCEqVovBhS4u0uKf4fgvJtcoc0Ga1ZQGGZB2EFxsGPfOq4gYefa_uTcayKIyYQgAO5G5MG4R_rztg6QwbF0rmlwqQuuc2doQbuAYO4r8jBuPQlE1y8UCrF76enwH3ShrwtNw=s4800-w4032-h3024
6,6,6,7,h001706_67626,126.48443295176888,33.51153984980638,2023-07-01 18:53:00,h_h001706,2,제주특별자치도 제주시 용담삼동 2555,제주특별자치도,제주시,용담삼동,제주어멍 통갈치 제주공항본점,http://place.map.kakao.com/1903594998,음식점,https://lh3.googleusercontent.com/places/ANXAkqEHnW3-kKYjOpjUyS11sEE9X5p0IOMNjv1Mzd_hJEf2d4K2wyZMCDCeqomsngNB64K7TLtTvzkkcA5U_u_gCnrufG7-ujLYwjA=s4800-w4800-h2700
7,7,7,8,h001706_67626,126.47890348159294,33.48785148432439,2023-07-01 19:28:00,h_h001706,2,제주특별자치도 제주시 노형동 1297-5,제주특별자치도,제주시,노형동,해모루,http://place.map.kakao.com/1587123418,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwxSimVEqGmPzNwuBU0c0Geb8KfKs3a5BP-oTMrtZUem1LNcGPcBhSUCsjMlMw1uDJUtAQWTwRAB9n23qEudVQGflXpnGdjrzoIjkxSd7SDiir_ZVgU8rX5N4_ZYSFJC5pOjzmPsibjiGO_Lw=s4800-w3000-h4000
8,8,8,9,h001706_67626,126.4798951217787,33.487780097436115,2023-07-01 20:04:00,h_h001706,2,제주특별자치도 제주시 노형동 1297-5,제주특별자치도,제주시,노형동,능이버섯백숙향계,http://place.map.kakao.com/19410454,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzBqMjPollIYqCY2NZGBday1_WABQFTETiW1s0Qix8CmC6O7L-wCK2TvwmlNDIOmf5FSzm59u65uNlsoNZqn-ygZkC84YJ9xzuurhUIx4eBf3FoXRH0b41yFcIvpUMZ_X_kUPaYm1LwDo6H=s4800-w2560-h1440
9,9,9,10,h001706_67626,126.48135530351706,33.487117680493284,2023-07-01 20:19:00,h_h001706,2,제주특별자치도 제주시 노형동 1297-5,제주특별자치도,제주시,노형동,동백별장,http://place.map.kakao.com/203710945,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDygEt_Kiz-ILhPj3NU1kyPp2bO9nhqQRU4kRMWs1H7vyE_rmxgjqL_ZYzaQAJJy8WInptYo3YriMS0Neuq5a-rsVhOZtOqcdss3uC4QSJeSbMBQ07nW0Ws87jiiu1a406hZY9LFBFuZ-9LF0A=s4800-w4032-h2268
10,10,10,11,h001706_67626,126.4903803450302,33.48758289593605,2023-07-01 20:55:00,h_h001706,2,제주특별자치도 제주시 신광로 49,제주특별자치도,제주시,,신화의거리,http://place.map.kakao.com/21059447,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDxdsTqQ8l_h94FpgXktkoORcIO4dpcONPaTY_8zvSuXk7RaSWTcG7InI7CEoCmY8aIBojb4e1EYu1I2T_AUcEL2oCzkvR_Ut2DrHDyIwVZ1MF70I4fNvzX468HT1wS9giYFiiqlV3aA3o-mUQ=s4800-w4032-h3024
11,11,11,12,h001706_67626,126.49048243841496,33.48784900449993,2023-07-01 21:21:00,h_h001706,2,제주특별자치도 제주시 연동 272,제주특별자치도,제주시,연동,서서방숯불닭갈비 본점,http://place.map.kakao.com/1432881641,음식점,https://lh3.googleusercontent.com/places/ANXAkqGrWYP0g12hGEjU9Y9zrIOC0TS9eNXfBmYaxAvwewXqjkSsTLnMbYBpqSUOWvisHZO7AKHsApIF5KVCNl4X0fvaAkCXJjeX9-4=s4800-w4800-h3600
