,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h001976_68733,126.53934765409164,33.24480095171708,2023-07-05 20:58:00,h_h001976,1,제주특별자치도 서귀포시 호근동 464-2,제주특별자치도,서귀포시,호근동,오레브리조트,http://place.map.kakao.com/1252805084,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDwN4npqlMDnpSjHj-KHPR_PrzIZp3oSTZ3UcXtfEqjB3181pUwKYHQFQX7XucYv5WG3DacfWQPcL2E4yGY72Fb4p2m9xmMwfFfpU9PqeONMOVzBj4c0TlzaW20EruhLviJzBO95n1FSyZFM=s4800-w4800-h2700
1,1,1,1,h001976_68733,126.56115150434768,33.24745652550317,2023-07-05 23:30:00,h_h001976,1,제주특별자치도 서귀포시 서귀동 354-4,제주특별자치도,서귀포시,서귀동,제주약수터 본점,http://place.map.kakao.com/1510813713,음식점,https://lh3.googleusercontent.com/places/ANXAkqFt3YA1pYOwoTent5COyxo1TTHT7fO5Jqs-pyo51Dis2qGvbA0znKCj-HfuCSCUGR_uTpBFrHIjOpmma23TzoTXfpmLSfGz6Q=s4800-w2700-h1800
2,2,2,2,h001976_68733,126.5611186624752,33.24706296905255,2023-07-06 03:28:00,h_h001976,2,제주특별자치도 서귀포시 서귀동 432-12,제주특별자치도,서귀포시,서귀동,탐라한상,http://place.map.kakao.com/1191460289,음식점,https://lh3.googleusercontent.com/places/ANXAkqHNg2-5mHIGyd5H9Rub6QNJBJ8cqRyqvkDV7x7lnVNjYn3egfXmstCHMy2KJyriL131tG6CzH6ojrNorudTrUzKsfyl9BV9smw=s4800-w4032-h3024
3,3,3,3,h001976_68733,126.5601423113309,33.25301951331807,2023-07-06 10:07:00,h_h001976,2,제주특별자치도 서귀포시 서귀동 343,제주특별자치도,서귀포시,서귀동,서귀포동경우동 본점,http://place.map.kakao.com/1832814992,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy0q7_kyHLdiE3xp9DB2q-4XDB_5nHJfjSd1O09TwR9j6SdRrX3_pSxv1U5ATwCF0rM3NKdFIgXqNXQVzI9mp2e7aHyyooHaH9w0xmvn7IeTaMyUfydKlGxnE-upuIvvGte4SwSE-CBpOLEvg=s4800-w3492-h3024
4,4,4,5,h001976_68733,126.30758104154168,33.23740330910879,2023-07-06 13:35:00,h_h001976,2,제주특별자치도 서귀포시 안덕면 사계리 3578,제주특별자치도,서귀포시,안덕면 사계리,하이숙성,http://place.map.kakao.com/1757567913,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzzLmnEjFxv8wVi2mrLBx0mDVvQMFF2C2sv9BUEikM1tLMTQhM5TyAswpMWXBUnTE_qroc0oDjivb0xW3Ftn8ZEIlaMGSI2_ZiycdxNGc_5vTpYWNo6Gt_l9yLsg3gtMsN0XtK5m2l__LtM=s4800-w4000-h2252
5,5,5,6,h001976_68733,126.28175204506516,33.25352205979123,2023-07-06 14:11:00,h_h001976,2,제주특별자치도 서귀포시 대정읍 안성리 1701-4,제주특별자치도,서귀포시,대정읍 안성리,어린왕자감귤밭,http://place.map.kakao.com/363468370,카페,https://lh3.googleusercontent.com/place-photos/AEkURDwP7aCT34tOkDSVCqs_S0w7-_4Jh60hf_Au-Glx269lpe1iPaUHkBEf6jMtICPdCMitPvmp8IEH5Yu10kepZEMtGNrFIo1nPuXuaLzQTVEQjRPzUkryWs2IRu3rA-ICfmdjeXEvEYbSsD1RdA=s4800-w4000-h3000
6,6,6,7,h001976_68733,126.4154737297949,33.24425090143871,2023-07-06 15:30:00,h_h001976,2,제주특별자치도 서귀포시 중문관광로 154-17,제주특별자치도,서귀포시,,퍼시픽리솜 마린스테이지,http://place.map.kakao.com/10880885,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDw4I8z2K_s4l9obgVydIvYOhv0LvqVl0bcE5GAq1efy2HvD6KwdCwXu2H50FxzBdSs0_NUrKUT-HebyRqlcZXh4jStq4ehlyARv4oyAZTwwVo5Vw45ufEfIOwVwpQNSoHpC3Ngfr8Y9Tqmeyxo=s4800-w1476-h1007
7,7,7,8,h001976_68733,126.48379879863,33.265567606463314,2023-07-06 21:20:00,h_h001976,2,제주특별자치도 서귀포시 용흥로66번길 158-7,제주특별자치도,서귀포시,,브루치오 레스토랑,http://place.map.kakao.com/1797294726,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyB_wTFNo4pe5g8Dh_XegziTStlRkK0SxOqRZA2GIZ-iCuMyEGshFQqkBTbCFVYEx7ZOc9dtPNmtvqXb0t4zXQ8AwbmqHDlzL7QfEij3Uwp3CKhjYTnhhd3AkrCaVIQ6DMHKVE9ccl6Nm8-BQ=s4800-w800-h800
8,8,8,9,h001976_68733,126.85306485644688,33.42718558834353,2023-07-07 14:10:00,h_h001976,3,제주특별자치도 서귀포시 성산읍 수산리 4764,제주특별자치도,서귀포시,성산읍 수산리,엄마손맛,http://place.map.kakao.com/400308433,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzUK8xFarbDMhq-WxysL7JV1t8SwazG6Ko8qQQqKzpAX95krGgGs8LsSNwQAkvB14G0V_LOn-VPtXKYxXE7EZ9gfvQVo4fcCfiTAKT4M97nWSQdAdCEeoc7HsgJ4N9sOgMwhX7DlCi-OuYcT8FE0yAlDA=s4800-w4080-h3060
9,9,9,10,h001976_68733,126.48301754436514,33.26527892649256,2023-07-08 11:20:00,h_h001976,4,제주특별자치도 서귀포시 강정동 5630-10,제주특별자치도,서귀포시,강정동,동양식당,http://place.map.kakao.com/945192577,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy0ZyHsS5lrq9ZGJd5H9hLyjZHpAPmsISOANgjjs3d7NictK4duOYR9cPwmM4LXXxloODfsxElDTZGyuC6MXPwiusSY2eL_coKpV9ikAXo9sAf1Xh9qvRleP9lsMWeeM3-sG0OcCVITpY9k0UY=s4800-w4032-h3024
