,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000473_60965,126.5190263,33.5126336,2023-06-03 19:32:00,h_h000473,1,제주특별자치도 제주시 용담일동 2578,제주특별자치도,제주시,용담일동,태광식당,https://lh3.googleusercontent.com/place-photos/AEkURDxc4jLGZSuy4zIO4tTGSVgyxfFTrP_YHnmn67nYC0isGHn8L3Zi4qz9cgACo_k0bAXmChpvUCZhFgJNIvpv2YA22sFOomR-Gr7eq08QLjTyvPD-F9vysuhilmbYNmcvJdGbbJqzM26PW6YA-w=s4800-w4656-h3492,http://place.map.kakao.com/24119106,음식점
1,1,1,1,h000473_60965,126.5264164,33.5114535,2023-06-03 20:04:00,h_h000473,1,제주특별자치도 제주시 일도일동 1498,제주특별자치도,제주시,일도일동,찰리공장,https://lh3.googleusercontent.com/place-photos/AEkURDy8-a9m6juH-xd_BV2nuty50WVECfh9njMk9PZRLe4p6QrXevwbBy139T3bgRfLjZkt1idSIOQLY_N_fqRuG2B5PC5O4xl9_uAp1ZV8DigjB617f0MypKH2SmPKSEkzCvFWvGaPjhUAu44LtBk-MWNz=s4800-w4000-h3000,http://place.map.kakao.com/473694684,음식점
2,2,2,2,h000473_60965,126.5079044,33.2532953,2023-06-03 21:44:00,h_h000473,1,제주특별자치도 서귀포시 강정동 163-3,제주특별자치도,서귀포시,강정동,24시뼈다귀탕,https://lh3.googleusercontent.com/place-photos/AEkURDxsGnx-Mk6etfKIjBadxwrCtfVlkPHKg4XvGPEOFgWOi1968pD25wEaUoEGliI38KnT8Elo-KJsKoq3TW5Ii9QUcVlHiX2cEGQAmjBlpfxddAqy-ciCvsgimOEvTubmIgIG-29w3OvRQKE_x48=s4800-w4032-h3024,http://place.map.kakao.com/1499605394,음식점
3,3,3,3,h000473_60965,126.5083791,33.253707,2023-06-04 04:47:00,h_h000473,2,제주특별자치도 서귀포시 강정동 161-3,제주특별자치도,서귀포시,강정동,던킨 서귀포혁신점,,http://place.map.kakao.com/1141761640,음식점
4,4,4,4,h000473_60965,126.4965353,33.3483984,2023-06-04 05:34:00,h_h000473,2,제주특별자치도 서귀포시 하원동 산 1-1,제주특별자치도,서귀포시,하원동,오백장군과까마귀,https://lh3.googleusercontent.com/place-photos/AEkURDxvxbvN6ofKOiRKQyrp6HTR31K4KJXiDhkiBTWl_V2PKXjJekv_Sv4-hpazePnNvL5zKAJxVQW6E9066bIHiEaLre0QePp2tmjLSZ-IExhwud3LQbZhgMZTXCCy-zvMFvIFg4adwq6USGPiqg=s4800-w4000-h3000,http://place.map.kakao.com/26259997,음식점
5,5,5,6,h000473_60965,126.5606651,33.2519814,2023-06-04 11:49:00,h_h000473,2,제주특별자치도 서귀포시 중앙로 81-1,제주특별자치도,서귀포시,,고씨네천지국수,https://lh3.googleusercontent.com/places/ANXAkqErMSfDtlJpG5o25colRObTmutDnTQNcgVKe0x85l1wO9EQUyHNsOI0Zmy9QYrWcwKqgknCCmIcvdL_h79L-cv2ePXaXqJeEnM=s4800-w4032-h2268,http://place.map.kakao.com/1197785972,음식점
6,6,6,7,h000473_60965,126.5646295,33.2482708,2023-06-04 13:36:00,h_h000473,2,제주특별자치도 서귀포시 서귀동 404-1,제주특별자치도,서귀포시,서귀동,예술공간오이 서귀포이야기,https://lh3.googleusercontent.com/place-photos/AEkURDz-eTn2qYkLYWCPudAUS-ZOvsA5DJ3hNbNcB-H_lo42zyf0Oi9xqK_v0TbgMuEyOuyzANv5omQIYOdk4o7IpxV-tKxbCRTK8QVIM6o33L4BDFqCHl8ScysyUBA6NVR8AgnxKxczhs-xYmcDBiw=s4800-w3000-h4000,http://place.map.kakao.com/1915312224,문화시설
7,7,7,8,h000473_60965,126.5588178,33.2637176,2023-06-04 14:24:00,h_h000473,2,제주특별자치도 서귀포시 서홍동 253-14,제주특별자치도,서귀포시,서홍동,복덩이숯불갈비,https://lh3.googleusercontent.com/place-photos/AEkURDyWZ_euVxZ4FW4bQYowiGYjyQsJTOqtxUpIafH-CEPJQVVVHl9Ct57drJwDml6-T8bLc_VWQR8zAQB5v34LTVntWo-3sIfIvWdE0VI7fuWQevpZdsbkWqq25L3U7Jav2Fc5Y8dwKC3MGXMuow=s4800-w4032-h1960,http://place.map.kakao.com/1954879415,음식점
8,8,8,9,h000473_60965,126.3687241,33.2906766,2023-06-04 15:32:00,h_h000473,2,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도,서귀포시,안덕면,카멜리아힐,https://lh3.googleusercontent.com/place-photos/AEkURDwxZotlcPJQdKP42-AsL3pUs1Vle2HjjCLXJsJIa9_9rmhQcRwuV1iIhf0BxyZ7poSSbKEhs1kT6JK2P1AkyaM4KM2VkzhCDy3j-RKoxP8bWWineviC7s4bZkfOfT_OH--cL0sDCyv1W6V0xA=s4800-w4800-h2700,http://place.map.kakao.com/9461977,관광명소
9,9,9,10,h000473_60965,126.5475966,33.4458523,2023-06-04 20:30:00,h_h000473,2,제주특별자치도 제주시 선돌목동길 56-26,제주특별자치도,제주시,,난타극장 제주전용관,https://lh3.googleusercontent.com/place-photos/AEkURDzli04eQFKjx1svv_i3vIRdtAiETjY_KoP4lQb-ojzwLvTLhM9UWkwbWcT0XoTjFCkQo3dJ48--fOPmhPpv7ot4JRRRvXHPbU6ioQMQzPrv9NFMk-fk3ecGhlktApBFZHvgX1xTy53-qS_HbU8=s4800-w4032-h3024,http://place.map.kakao.com/9445759,문화시설
