,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000037_56193,126.6656243,33.542606,2023-06-01 11:55:00,h_h000037,1,제주특별자치도 제주시 조천읍 함덕리 1252-66,제주특별자치도,제주시,조천읍 함덕리,오가네 전복설렁탕 함덕점,https://lh3.googleusercontent.com/place-photos/AEkURDwGZ8U3I6U1iUXD62t8F8AP_o-wZvFAVt0MqP64AdBXFqJCXQ3q9hS5LcSpeEgRqHD_9u-WnpkVFFShE5BA9U4fCN7GhHRAd2cW_BJlqC9raLjTN1dcKS-apsiLVE1xmuKImYnJNIYdoGiw43I=s4800-w3024-h4032,http://place.map.kakao.com/2145368679,음식점
1,1,1,1,h000037_56193,126.6642756,33.5407204,2023-06-01 12:06:00,h_h000037,1,제주특별자치도 제주시 조천읍 함덕리 1170-3,제주특별자치도,제주시,조천읍 함덕리,친구테이블,https://lh3.googleusercontent.com/place-photos/AEkURDyoH1P9DJTuPWz-Te1dMcJKpoTY8C1gTJeWRB2dpQ9YbtrjF91bFi6kTLLYyKmRcRhiVeX9bSnkkqZ87DGsAVet6vN9oGfiX5Z7QflFX1vCDNOGTGlh2X589qiP-Nfej0I5VfXEL_EU23gWCw=s4800-w4032-h3024,http://place.map.kakao.com/1984360619,음식점
2,2,2,3,h000037_56193,126.6730692,33.4338144,2023-06-01 15:06:00,h_h000037,1,제주특별자치도 제주시 조천읍 교래리 산 60-14,제주특별자치도,제주시,조천읍 교래리,도리관광농원,https://lh3.googleusercontent.com/place-photos/AEkURDxydwE78AaytZFvE5gxY1Lh16CekuT1Mk1_pi96KKETra7sQUEyaQVOlXXPdFo7Ym5gvbGIe_5cES1BZmwWJ6VoA0vaBEuTXd7EeYIVP-F0TjSANhkvkboRthqPNIoQda4M3qF1TAALJg1JMQ=s4800-w4000-h3000,http://place.map.kakao.com/1801139261,관광명소
3,3,3,4,h000037_56193,126.9323909,33.4654751,2023-06-01 18:39:00,h_h000037,1,제주특별자치도 서귀포시 성산읍 성산리 400,제주특별자치도,서귀포시,성산읍 성산리,섭지코지로 성산본점,https://lh3.googleusercontent.com/places/ANXAkqHoB5P0HydCYOM5Y6GSEn25VttyZtgYYZz5639Xmgix4JkTq1R7AhH-MjwaRZ2SaFgy0V3qz5sTip5dWF919u3Hm1wtcVoBc_0=s4800-w4032-h3024,http://place.map.kakao.com/1634962661,음식점
4,4,4,5,h000037_56193,126.9315119,33.4662696,2023-06-01 19:52:00,h_h000037,1,제주특별자치도 서귀포시 성산읍 성산리 400,제주특별자치도,서귀포시,성산읍 성산리,루프탑라운지 스카이라군,https://lh3.googleusercontent.com/places/ANXAkqE6BlUgDfR25Q_2eDTJIxYwtj3ef-LQDfGWNQ8rnnfMmttihvQkVfvK-yH4-qEKbLh3_dx2HZZ9IwS4xOqO3McG-X4e5acqGwA=s4800-w4800-h3200,http://place.map.kakao.com/1844628823,관광명소
5,5,5,6,h000037_56193,126.9310887,33.4664249,2023-06-02 08:22:00,h_h000037,2,제주특별자치도 서귀포시 성산읍 성산등용로 40,제주특별자치도,서귀포시,성산읍,이어돈 성산흑돼지,https://lh3.googleusercontent.com/places/ANXAkqEZKje7fDtpOdvTeTPSTnZhp4GhgsdwNzzbx7zCNBNAjWHRzkFmB_qyfnh4lrtUo20-2Y9zNtmr0jVTHmCsKHpEVzl6mtRuxQk=s4800-w2992-h2992,http://place.map.kakao.com/1246739506,음식점
6,6,6,7,h000037_56193,126.9574348,33.5135787,2023-06-02 11:03:00,h_h000037,2,제주특별자치도 제주시 우도면 연평리 1290-5,제주특별자치도,제주시,우도면 연평리,하고수동해변,https://lh3.googleusercontent.com/place-photos/AEkURDxBgMkLsqeFEmEAqEAtbilPuWZRSt_sqITSHB3gKw0dsey-fDnnbh2PP7Org3b47Y-JJYBKT6HQJkMY0P9tHaLBiKAmb6qtB9r7yLhOfO6rXtlz9fUwBHcgRseMwOeAKW2oSckfGm1YM08d0w=s4800-w2880-h2160,http://place.map.kakao.com/8132634,관광명소
7,7,7,8,h000037_56193,126.9652625,33.5116272,2023-06-02 11:41:00,h_h000037,2,제주특별자치도 제주시 우도면 우도해안길 936,제주특별자치도,제주시,우도면,머하멘,https://lh3.googleusercontent.com/place-photos/AEkURDx6qA9Sz0fMBo0WaU4s3yDAWAMyRDmdjMKOtq1cWb77Gm2TiIksghcxaKAQOwLR-UaUbvG9gUBSP2j37xv58SdCZFTLC7qIJKoVfPk1_eVwnUEmFlHf6QT2cRbU_2D5tyQUNdKLmBsAeQFHLA=s4800-w4032-h3024,http://place.map.kakao.com/27401780,음식점
8,8,8,9,h000037_56193,126.9696304,33.5016793,2023-06-02 12:44:00,h_h000037,2,제주특별자치도 제주시 우도면 연평리 311-1,제주특별자치도,제주시,우도면 연평리,해녀촌해산물,https://lh3.googleusercontent.com/place-photos/AEkURDxP9wEzoQXrj7ye09H0lly-wQkZjuKJP7VTDtgQCVeckF-i3IjNbJOfC5_1dHWkOy9-RlcBzBNOJ-v0DdgIj92thbFLECGkPQNtW3F85Gyvf_oCTnrz49osFEY_ZwL8rupcuJIRC1LNXEJn8A=s4800-w4000-h2252,http://place.map.kakao.com/1517906613,음식점
9,9,9,10,h000037_56193,126.943357,33.502685,2023-06-02 13:25:00,h_h000037,2,제주특별자치도 제주시 우도면 연평리 2565-1,제주특별자치도,제주시,우도면 연평리,우도산호해변,https://lh3.googleusercontent.com/place-photos/AEkURDyKPG8zJM7EX6_U6MSIT6uLze3k1rZ80gGDS7gHJ2T8fXFKPXA-0WFpL9aYYcRZphYGoDxoxmmalEMc1jtKHfMpvEiad5ima5XFoP1erWLvWbyuNTnrJZwR5HJWCg0-l-XdmTg1NYSTw-283w=s4800-w4032-h3024,http://place.map.kakao.com/7912384,관광명소
10,10,10,11,h000037_56193,126.9165385,33.449459,2023-06-02 14:44:00,h_h000037,2,제주특별자치도 서귀포시 성산읍 고성리 298-45,제주특별자치도,서귀포시,성산읍 고성리,장승포식당,https://lh3.googleusercontent.com/place-photos/AEkURDx2qGiR-auWB3HytLlRl-eUnKJm2JIJ-5x8Enb-d4q2iu4DRUs1leEG1963PR8qJhxXL4UprZAoWPVJtu0JPE6JGMVNStgYhBiV2YQM18KY8Q96-3lG9vv9b8wLHzoUcZs7eT0a15Pka6UBveU=s4800-w4000-h3000,http://place.map.kakao.com/14497151,음식점
11,11,11,12,h000037_56193,126.8939766,33.4162697,2023-06-02 15:47:00,h_h000037,2,제주특별자치도 서귀포시 성산읍 온평리 1697-1,제주특별자치도,서귀포시,성산읍 온평리,혼인지카페,https://lh3.googleusercontent.com/places/ANXAkqHuVTqeRZYAWrLemuDGteX19iwxCz493RG7GViXlPVkcOzPngsYS-4F1pzw2AwcthqPsSMNyXxWE5k0blfBtB8i70dK96DwwTs=s4800-w1170-h659,http://place.map.kakao.com/1812494562,카페
12,12,12,13,h000037_56193,126.9053698,33.5095671,2023-06-02 17:02:00,h_h000037,2,제주특별자치도 제주시 구좌읍 종달리 149,제주특별자치도,제주시,구좌읍 종달리,꼬스뗀뇨,https://lh3.googleusercontent.com/place-photos/AEkURDyktFmopVrY9s_bFXhZhtOgdieKCxzbRb2eC3AdFvzxI3iTaMpVcVPWjZL_B_GkHuENBqqA55XuuL5Ogn_vwNya7G0KttOaVfVFfPxYyLmz666kkvWZR5a-ui8rqwBgPRMSTf1lN55yE0U7sQ=s4800-w4000-h3000,http://place.map.kakao.com/1937247194,카페
13,13,13,14,h000037_56193,126.6693745,33.540898,2023-06-02 19:33:00,h_h000037,2,제주특별자치도 제주시 조천읍 함덕리 4139-35,제주특별자치도,제주시,조천읍 함덕리,두툼한고기돈돼지,https://lh3.googleusercontent.com/place-photos/AEkURDxvmv0hKtqalpWWrrlvpj51cWgiqK46pjJETsdhCvf7XPWNRpXCd_-8dl8_H6WGA6_PRUqtMrzkKcbf5gKLPXFbB8khOqV_-MVcpplM8Bfv96613dsJriTDtK5YFu7gau2JnmBO2n147-HId2koF4Xy=s4800-w4000-h1848,http://place.map.kakao.com/1975243507,음식점
