,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,1,h000232_59359,126.9107385,33.4740029,2023-05-30 18:52:00,h_h000232,1,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,제주특별자치도,서귀포시,성산읍,굽네치킨 성산점,,http://place.map.kakao.com/810294683,음식점
1,1,1,2,h000232_59359,126.9104344,33.4736709,2023-05-30 20:19:00,h_h000232,1,제주특별자치도 서귀포시 성산읍 해맞이해안로 2670,제주특별자치도,서귀포시,성산읍,더포그레이스호텔앤리조트,,http://place.map.kakao.com/515269451,숙박
2,2,2,3,h000232_59359,126.9353271,33.462798,2023-05-31 07:49:00,h_h000232,2,제주특별자치도 서귀포시 성산읍 성산리 109-16,제주특별자치도,서귀포시,성산읍 성산리,성산일출봉 청운식당,,http://place.map.kakao.com/8577081,음식점
3,3,3,4,h000232_59359,126.852547,33.5221357,2023-05-31 10:40:00,h_h000232,2,제주특별자치도 제주시 구좌읍 세화리 1558-5,제주특별자치도,제주시,구좌읍 세화리,버거킹 제주세화점,,http://place.map.kakao.com/1469451679,음식점
4,4,4,5,h000232_59359,126.9124857,33.4462745,2023-05-31 13:49:00,h_h000232,2,제주특별자치도 서귀포시 성산읍 고성리 1106-3,제주특별자치도,서귀포시,성산읍 고성리,고기에오르다,,http://place.map.kakao.com/1694636612,음식점
5,5,5,6,h000232_59359,126.9106765,33.4736586,2023-06-01 01:14:00,h_h000232,3,제주특별자치도 서귀포시 성산읍 시흥리 200,제주특별자치도,서귀포시,성산읍 시흥리,새벽숯불가든 직영점,,http://place.map.kakao.com/2033495479,음식점
6,6,6,7,h000232_59359,126.5449019,33.5129012,2023-06-01 12:58:00,h_h000232,3,제주특별자치도 제주시 건입동 566-1,제주특별자치도,제주시,건입동,크라운출장뷔페,,http://place.map.kakao.com/201887381,음식점
7,7,7,8,h000232_59359,126.5302228,33.5064378,2023-06-01 13:46:00,h_h000232,3,제주특별자치도 제주시 삼성로 40,제주특별자치도,제주시,,국수문화거리,,http://place.map.kakao.com/22529455,관광명소
8,8,8,9,h000232_59359,126.4443324,33.4933965,2023-06-01 17:40:00,h_h000232,3,제주특별자치도 제주시 내도동 294-3,제주특별자치도,제주시,내도동,신광현 베이커리,,http://place.map.kakao.com/11675699,음식점
9,9,9,10,h000232_59359,126.5244708,33.5114028,2023-06-01 18:47:00,h_h000232,3,제주특별자치도 제주시 이도일동 1402-9,제주특별자치도,제주시,이도일동,미예랑소극장,,http://place.map.kakao.com/24373457,문화시설
