,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000282_59972,126.9502911,33.49412,2023-06-04 10:09:00,h_h000282,1,제주특별자치도 제주시 우도면 우도해안길 90,제주특별자치도,제주시,우도면,퐁당,,http://place.map.kakao.com/965254242,음식점
1,1,1,1,h000282_59972,126.9485358,33.5209126,2023-06-04 11:04:00,h_h000282,1,제주특별자치도 제주시 우도면 우도해안길 532,제주특별자치도,제주시,우도면,하하호호 우도본점,,http://place.map.kakao.com/21531701,음식점
2,2,2,2,h000282_59972,126.9509698,33.5229457,2023-06-04 11:34:00,h_h000282,1,제주특별자치도 제주시 우도면 연평리 829-1,제주특별자치도,제주시,우도면 연평리,우도물들이 해녀의집,,http://place.map.kakao.com/503759781,음식점
3,3,3,3,h000282_59972,126.966296,33.498238,2023-06-04 12:22:00,h_h000282,1,제주특별자치도 제주시 우도면 연평리 2656,제주특별자치도,제주시,우도면 연평리,밭318,,http://place.map.kakao.com/1298709887,카페
4,4,4,5,h000282_59972,126.9512581,33.4927469,2023-06-04 14:37:00,h_h000282,1,제주특별자치도 제주시 우도면 연평리 1737-9,제주특별자치도,제주시,우도면 연평리,우도분식,,http://place.map.kakao.com/1813968806,음식점
5,5,5,6,h000282_59972,126.8117418,33.4952397,2023-06-04 17:47:00,h_h000282,1,제주특별자치도 제주시 구좌읍 평대리 3200-5,제주특별자치도,제주시,구좌읍 평대리,제주삼다장,,http://place.map.kakao.com/1683724273,음식점
6,6,6,7,h000282_59972,126.8120147,33.4954696,2023-06-04 22:53:00,h_h000282,1,제주특별자치도 제주시 구좌읍 비자숲길 13,제주특별자치도,제주시,구좌읍,비자림미담,,http://place.map.kakao.com/146117131,음식점
7,7,7,8,h000282_59972,126.8104734,33.4931188,2023-06-05 10:31:00,h_h000282,2,제주특별자치도 제주시 구좌읍 평대리 3344,제주특별자치도,제주시,구좌읍 평대리,비자림국수집,,http://place.map.kakao.com/2045964776,음식점
8,8,8,9,h000282_59972,126.8105135,33.4914239,2023-06-05 12:13:00,h_h000282,2,제주특별자치도 제주시 구좌읍 평대리 3164,제주특별자치도,제주시,구좌읍 평대리,비자림한치빵,,http://place.map.kakao.com/1676565431,음식점
9,9,9,10,h000282_59972,126.7813945,33.4720957,2023-06-05 13:19:00,h_h000282,2,제주특별자치도 제주시 구좌읍 중산간동로 2231,제주특별자치도,제주시,구좌읍,환영키친,,http://place.map.kakao.com/299424503,음식점
