,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h005951_160689,126.2424526,33.3951803,2023-09-02 15:31:00,h_h005951,1,제주특별자치도 제주시 한림읍 협재리 1780-1,제주특별자치도,제주시,한림읍 협재리,협재고기부엌,http://place.map.kakao.com/850594024,음식점
1,1,2,h005951_160689,126.2425747,33.3944153,2023-09-02 15:58:00,h_h005951,1,제주특별자치도 제주시 한림읍 협재리 1798,제주특별자치도,제주시,한림읍 협재리,월하독작,http://place.map.kakao.com/1501140425,음식점
2,2,3,h005951_160689,126.4267316,33.2579878,2023-09-02 18:32:00,h_h005951,1,제주특별자치도 서귀포시 중문동 1352-2,제주특별자치도,서귀포시,중문동,색달그때그집,http://place.map.kakao.com/1852723449,음식점
3,3,4,h005951_160689,126.4306139,33.2511607,2023-09-02 18:55:00,h_h005951,1,제주특별자치도 서귀포시 중문동 1928,제주특별자치도,서귀포시,중문동,추천해꼬막짬뽕 중문점,http://place.map.kakao.com/1908222460,음식점
4,4,5,h005951_160689,126.2498749,33.2179175,2023-09-02 19:39:00,h_h005951,1,제주특별자치도 서귀포시 대정읍 하모리 770-50,제주특별자치도,서귀포시,대정읍 하모리,미영이네 본점,http://place.map.kakao.com/9006988,음식점
5,5,6,h005951_160689,126.5636586,33.2498427,2023-09-03 11:52:00,h_h005951,2,제주특별자치도 서귀포시 중앙로54번길 42,제주특별자치도,서귀포시,,남매네흑돼지,http://place.map.kakao.com/1144232432,음식점
6,6,7,h005951_160689,126.5623716,33.2494878,2023-09-03 12:34:00,h_h005951,2,제주특별자치도 서귀포시 중앙로54번길 16,제주특별자치도,서귀포시,,올레삼다정,http://place.map.kakao.com/26845442,음식점
7,7,8,h005951_160689,126.5609576,33.2458969,2023-09-03 13:22:00,h_h005951,2,제주특별자치도 서귀포시 태평로353번길 22-16,제주특별자치도,서귀포시,,수희식당,http://place.map.kakao.com/8448342,음식점
8,8,9,h005951_160689,126.5636772,33.2438857,2023-09-03 13:46:00,h_h005951,2,제주특별자치도 서귀포시 서귀동 585-11,제주특별자치도,서귀포시,서귀동,안거리밖거리,http://place.map.kakao.com/7999360,음식점
9,9,10,h005951_160689,126.573948,33.2467446,2023-09-03 14:28:00,h_h005951,2,제주특별자치도 서귀포시 동홍동 288,제주특별자치도,서귀포시,동홍동,카페와일드가든,http://place.map.kakao.com/2016644396,카페
10,10,11,h005951_160689,126.5715032,33.2459619,2023-09-03 16:44:00,h_h005951,2,제주특별자치도 서귀포시 서귀동 105-5,제주특별자치도,서귀포시,서귀동,써니점빵,http://place.map.kakao.com/1861342825,음식점
11,11,12,h005951_160689,126.3348351,33.2521517,2023-09-04 11:53:00,h_h005951,3,제주특별자치도 서귀포시 안덕면 화순리 1240-3,제주특별자치도,서귀포시,안덕면 화순리,빌레왓,http://place.map.kakao.com/27482648,음식점
