,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h001842_67989,126.492613,33.5195478,2023-07-10 12:16:00,h_h001842,1,제주특별자치도 제주시 용담삼동 2580,제주특별자치도,제주시,용담삼동,해녀잠수촌,http://place.map.kakao.com/9648399,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyZ_BnvAs1BK3RftPPlFCJbP5SrtgXN0Xkv1RYQCu_vTXOnp0rZVGt_BfefRhNdlbj-mhsgwYWt4u0dFdbQv8WN5LGhUtnf0kz0Odo_BHrNePL7zUQ5FFW3XFk_-mLIbc7D1vadFBY0YmRpHQ=s4800-w4000-h3000
1,1,1,1,h001842_67989,126.4693851,33.5065981,2023-07-10 12:32:00,h_h001842,1,제주특별자치도 제주시 도두일동 1743-2,제주특별자치도,제주시,도두일동,제주라면 2호점,http://place.map.kakao.com/334649458,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyhd5l3e3p3db7uXnw10TZqlfWACjzv3ZydTTleI4cUn6xcyumuCFMsQz8WGPNlZGS5IL5g1J88l7GBZI3_15H8fqNhbg9e1XveSrl2D5KV_hMLtDwgTmtjjRBurcYKyVT9wI34S60X_kDHbvAfCFyf=s4800-w4000-h2252
2,2,2,2,h001842_67989,126.3397466,33.3084999,2023-07-10 14:31:00,h_h001842,1,제주특별자치도 서귀포시 안덕면 동광리 1583-17,제주특별자치도,서귀포시,안덕면 동광리,바베큐쉑,http://place.map.kakao.com/139523509,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDz2_Tz57SJrhBcODwBJI0LFIcqKJwiQNtteRjNTP8EwE2xDScZp7hCaVgiYp9K5J1uvLTE8KtYHXkC5loNixl-Og0sl3fRXhNV1GQzjrRW0I2mnW4-4Ofj5WB08WlMKkv-BfxS_97o7ntzwWtM=s4800-w1920-h1080
3,3,3,3,h001842_67989,126.5125478,33.2471975,2023-07-10 15:35:00,h_h001842,1,제주특별자치도 서귀포시 법환상로2번길 97-13,제주특별자치도,서귀포시,,세리월드,http://place.map.kakao.com/10472331,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDzSbAmXKcORfN7rnhDDmog_I16i2nA2B-NNzIWlJG7lOX-hnAR525gTvOrBy9pV0c9zGAfGMfjuCTeZET7pwJY-YCwUGbr-9Mv8p1DwTHxYQ-CO6O-XC1JX9otnxNxBKomjz7wP4PzAIs6ZcQ=s4800-w4032-h2268
4,4,4,5,h001842_67989,126.5620744,33.2499686,2023-07-10 16:30:00,h_h001842,1,제주특별자치도 서귀포시 중앙로54번길 17,제주특별자치도,서귀포시,,올레삼다정,http://place.map.kakao.com/26845442,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDytBOF7KaNI6uysWqrS4FWnYtuQWM4KZMe3PyY4qnmP_6s7NZaJqRX_7KleFCBetjCa_4hGjk4GjvOPT9xZOiD74oYSa0XuubHjAumqErCe8D3Ksa5Cg0ZJZgKJLisdDyc46CrItYiupJiFGlg=s4800-w4032-h3024
5,5,5,6,h001842_67989,126.6425018,33.2661871,2023-07-10 18:20:00,h_h001842,1,제주특별자치도 서귀포시 남원읍 신례리 30-11,제주특별자치도,서귀포시,남원읍 신례리,공천포식당,http://place.map.kakao.com/8204729,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxKjEYlUDiwaRpDuqiFf7OQAqkU3nUVudVw0gwDSVXeixqRbGgkBbWSnr1FjcPNeN5lB0zP_wnoL1apLmL3nEgVjUXCEflJG6KPQw0aRrHm6KZQRaUeMrL8ZSnUHyEDiicp1Ul-kW0MPQ-vQQ=s4800-w3264-h1836
6,6,6,7,h001842_67989,126.6473987,33.2687553,2023-07-10 19:44:00,h_h001842,1,제주특별자치도 서귀포시 남원읍 신례리 10-3,제주특별자치도,서귀포시,남원읍 신례리,올레5 게스트하우스,http://place.map.kakao.com/26516273,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDzEp1AxwRGXamhAO2g-tCtQOGlZckieUZL1Fj7KBXbwABAozt2vbgzJq49afSdbqRqpD6wG8dcKZ632pW2QqnDbNHtxAnBH_A-fD0begPvVEUoYyGxPWvRJiUa19GqnbhDP8yygT9DztpofPw=s4800-w4032-h1960
7,7,7,8,h001842_67989,126.828879,33.3321992,2023-07-11 08:55:00,h_h001842,2,제주특별자치도 서귀포시 표선면 표선중앙로 6,제주특별자치도,서귀포시,표선면,은희네해장국 표선점,http://place.map.kakao.com/1958998931,음식점,https://lh3.googleusercontent.com/places/ANXAkqHav6MjZOnAk95fJDkCBQ-awDEe_683UXjemXh-UpNVu6cO0PNeazO5dUZnSyiIyCOM0Q5-2Cu9xTz-T68zjynyGUNFrHIWcQc=s4800-w1080-h2636
8,8,8,9,h001842_67989,126.8293544,33.3325599,2023-07-11 09:08:00,h_h001842,2,제주특별자치도 서귀포시 표선면 표선리 307-9,제주특별자치도,서귀포시,표선면 표선리,오봉도시락 제주표선점,http://place.map.kakao.com/1176912706,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwgNQl3dzhsbLBvZjpz1CqDIOQEhOxc8I_Ayty8NdzJTAZmriLKGg5LmSmXPuos2hlCq-hGlWrusCzyq1-kGCuRJdxQqc0iba3NLVFlGCc90zrHRMPU2WbposY_PF0McKM2J3JGimpRijMODg=s4800-w4032-h3024
9,9,9,10,h001842_67989,126.9337046,33.4622071,2023-07-11 13:43:00,h_h001842,2,제주특별자치도 서귀포시 성산읍 성산리 159-8,제주특별자치도,서귀포시,성산읍 성산리,동뜬식당,http://place.map.kakao.com/1160613071,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyvAWaV2wEEcN5jFQ3ygo1dI0tluN_-G39wsPquT7SN9Vg6n5qk3-14xyT385PEeMS2WlAml702OYm5OchqK0awSE0zl1mMpb9AusRjMc7c_6VID89gcVuhOUcBkpXk8qWDNgCR4MQxj2C22JU=s4800-w4624-h3468
10,10,10,11,h001842_67989,126.9357452,33.4625385,2023-07-11 14:34:00,h_h001842,2,제주특별자치도 서귀포시 성산읍 성산리 114-3,제주특별자치도,서귀포시,성산읍 성산리,꽃담수제버거,http://place.map.kakao.com/27459317,음식점,https://lh3.googleusercontent.com/places/ANXAkqEO53AgM_JDFfxwR2f9t4qZcIAoLL3DRjoOerI1zJg7qx5hf4kfO9EosxDVgdaLuyA5Wn2Bq_CvnNSAH13vqMQW9J63LedrMSY=s4800-w4000-h2250
11,11,11,12,h001842_67989,126.7594207,33.5566442,2023-07-11 15:32:00,h_h001842,2,제주특별자치도 제주시 구좌읍 김녕리 497-4,제주특별자치도,제주시,구좌읍 김녕리,김녕성세기해변 인증센터,http://place.map.kakao.com/24325332,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDzagW02OTbz7CTxylKH83Ng7lahO8WHZ7v89CAa1epAI_GW0Wl4RYLnuGneA5hqUlJ36_h59X5pNxgqwi2ck6YJFZReB5kaGM-L1yb82zZbGHSBYtk3qIj49xazwcITccEIyLdiwZ8w-ymo2Nk=s4800-w4032-h3024
12,12,12,13,h001842_67989,126.6637002,33.5433381,2023-07-11 17:39:00,h_h001842,2,제주특별자치도 제주시 조천읍 함덕리 1252-35,제주특별자치도,제주시,조천읍 함덕리,은희네해장국 함덕점,http://place.map.kakao.com/1482074131,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxNRxbw0gorRYieCITpcAsaSeSzDUBc6XHvDtc_9dq_TokM8M5u9MYjVfKA6otJwy9CLceWCSceIbuFQx5Q4qO00WZ1cKC5kzX3nCAW6MiYUEOfygQLgOmy1XC-_oJ3G4ODI8ibHyQwlEkszA=s4800-w3000-h4000
13,13,13,14,h001842_67989,126.6681832,33.5414339,2023-07-11 19:21:00,h_h001842,2,제주특별자치도 제주시 조천읍 신북로 545,제주특별자치도,제주시,조천읍,곤밥이,http://place.map.kakao.com/248283451,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzKUrWgkj2_B2pq8-3Tvt1N7vUIf7qfFg5usPlaM1j82mXe7xvlMLMBNvDKS2j3vLjy3ojxdAaDN_x4UKZElMN0TQluimJ6AF74_2l9fHEtcIJ1MexFjCKI6HQepyPKcR8mFeDQI_ClMllhHU4=s4800-w4000-h2252
14,14,14,15,h001842_67989,126.6648771,33.542715,2023-07-11 20:37:00,h_h001842,2,제주특별자치도 제주시 조천읍 조함해안로 488,제주특별자치도,제주시,조천읍,대촌회미락,http://place.map.kakao.com/10317311,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy182klCKPb_grO36QrmqQhF8KFzoqKZyKP1778b6o3a1y-pjiSvYbjKhjm4tg6Sdo3xeE8SBQl_F2iSStTr8VCpx8InbcdNK3r05z5tU2eqvFA-FBTgcF3PEbKuGX5qNCw_W5s-lCvV9d3hQ=s4800-w4800-h2700
15,15,15,16,h001842_67989,126.666901,33.542668,2023-07-12 07:59:00,h_h001842,3,제주특별자치도 제주시 조천읍 함덕리 1269-10,제주특별자치도,제주시,조천읍 함덕리,계절식탁 함덕점,http://place.map.kakao.com/1717972925,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy59W92hlWkJdfhjkvPVIIm9A0oR1UWQkZmRDHf83ryR41h9mAYjw3_T9PT5LjJQ_xf6aGwOSRWH_s1FGrh8dIgbgJOb0tqwWtA9-C_zXxx00qG2leCweS8y9mDMgGJFO3ybQ7bNb5PZCLzi4LG7elgxQ=s4800-w2992-h2992
16,16,16,17,h001842_67989,126.6742653,33.5397714,2023-07-12 08:41:00,h_h001842,3,제주특별자치도 제주시 조천읍 함덕리 4171,제주특별자치도,제주시,조천읍 함덕리,순풍해장국 함덕점,http://place.map.kakao.com/25621205,음식점,https://lh3.googleusercontent.com/places/ANXAkqE6TLMsZcGza9f0fu7m6H-01O2H4eQuM7xaPduEnJ9Cy3U36wPFu0-hP2oQ9Ra3VmOMdr9cqDQjmNwQCzVYO9fyoGl3vaigvlk=s4800-w4000-h2252
17,17,17,18,h001842_67989,126.66987,33.542475,2023-07-12 09:11:00,h_h001842,3,제주특별자치도 제주시 조천읍 함덕리 산 14-67,제주특별자치도,제주시,조천읍 함덕리,함덕뚝배기,http://place.map.kakao.com/27596580,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyzi2Qp2PHsg6U7CC1hSZ-UkhXGkNKOk9xZ9VUSpOI0MHoC8FMXI3hh1N6G2nrPpkS7S4my43b261vdJxx4iMx1Yy1cF0G1U_Uhbei1XhPEZiCGhETjahzs3rDkhD7X5i8lm0PVQHbyVuSPmeM=s4800-w3600-h4800
18,18,18,19,h001842_67989,126.5305643,33.5040623,2023-07-12 10:22:00,h_h001842,3,제주특별자치도 제주시 동광로5길 28,제주특별자치도,제주시,,제주인양,http://place.map.kakao.com/1222529386,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxlU6dO08KQa24D68W5fGcv1QmCt3s0wpIssL-szCmwa2vPtW7ZgbEAi9LIMMjPejxR3XaiWPmkLW8caMw_U_Y-9BfG9vB7PeKP-Nfxjtzd5Ncs_RArJ8C0FSWmP3KAGooSwveM-JJicxTutQ=s4800-w4032-h3024
19,19,19,20,h001842_67989,126.5282459,33.5039653,2023-07-12 10:44:00,h_h001842,3,제주특별자치도 제주시 삼성로 22,제주특별자치도,제주시,,풍년보리빵,http://place.map.kakao.com/1426236683,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwGGtLq_T140Wr32DJYQFGTuVGc80G7lMd8Wor2fq7Gy2WNtLNAb-WTw_qxZX5PUDyksuV_ebZSJW0C1zUl7vvzdNnso467ebF2DAajetH0i7UV70L1Ar7HKuLfXvCSRT-4y6663s-7wXoc=s4800-w4032-h3024
