,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h002795_73960,126.31726760679118,33.46467513804348,2023-08-19 14:13:00,h_h002795,1,제주특별자치도 제주시 애월읍 애월리 2628,제주특별자치도,제주시,애월읍 애월리,파리바게뜨 제주애월점,http://place.map.kakao.com/1395157071,음식점
1,1,1,h002795_73960,126.30811770851518,33.45213736404994,2023-08-19 15:10:00,h_h002795,1,제주특별자치도 제주시 애월읍 곽지리 2495,제주특별자치도,제주시,애월읍 곽지리,임순이네밥집,http://place.map.kakao.com/27575902,음식점
2,2,3,h002795_73960,126.27792910684484,33.442641813339144,2023-08-19 18:47:00,h_h002795,1,제주특별자치도 제주시 한림읍 귀덕리 4110-17,제주특별자치도,제주시,한림읍 귀덕리,세계로,http://place.map.kakao.com/1028596962,음식점
3,3,4,h002795_73960,126.28050677659444,33.4418149293936,2023-08-19 20:57:00,h_h002795,1,제주특별자치도 제주시 한림읍 귀덕리 4174,제주특별자치도,제주시,한림읍 귀덕리,제주귀덕골방,http://place.map.kakao.com/442862571,음식점
4,4,5,h002795_73960,126.2962929853362,33.44476628069124,2023-08-19 23:49:00,h_h002795,1,제주특별자치도 제주시 한림읍 귀덕리 903-1,제주특별자치도,제주시,한림읍 귀덕리,도르르김밥,http://place.map.kakao.com/900857621,음식점
5,5,6,h002795_73960,126.3119284123441,33.46166951810501,2023-08-20 11:46:00,h_h002795,2,제주특별자치도 제주시 애월읍 애월리 2481-1,제주특별자치도,제주시,애월읍 애월리,랜디스도넛 애월점,http://place.map.kakao.com/153213258,음식점
6,6,7,h002795_73960,126.31183485148706,33.4624830396296,2023-08-20 12:20:00,h_h002795,2,제주특별자치도 제주시 애월읍 애월리 2628,제주특별자치도,제주시,애월읍 애월리,한담가든,http://place.map.kakao.com/8620985,음식점
7,7,8,h002795_73960,126.31135684886787,33.46251336270311,2023-08-20 12:30:00,h_h002795,2,제주특별자치도 제주시 애월읍 애월리 2485-2,제주특별자치도,제주시,애월읍 애월리,한담컬쳐,http://place.map.kakao.com/517188017,문화시설
8,8,9,h002795_73960,126.30947693934054,33.46268456466651,2023-08-20 17:06:00,h_h002795,2,제주특별자치도 제주시 애월읍 애월리 2543-5,제주특별자치도,제주시,애월읍 애월리,애월카페거리,http://place.map.kakao.com/1134184953,관광명소
9,9,10,h002795_73960,126.30986318456992,33.46272243285063,2023-08-20 17:29:00,h_h002795,2,제주특별자치도 제주시 애월읍 애월리 2628,제주특별자치도,제주시,애월읍 애월리,한담해변,http://place.map.kakao.com/19293737,관광명소
10,10,11,h002795_73960,126.31244440066646,33.4622689649393,2023-08-20 18:33:00,h_h002795,2,제주특별자치도 제주시 애월읍 애월리 2482-5,제주특별자치도,제주시,애월읍 애월리,제주훈도애월흑돼지,http://place.map.kakao.com/1367501313,음식점
11,11,12,h002795_73960,126.30456555938255,33.4495167720943,2023-08-20 18:59:00,h_h002795,2,제주특별자치도 제주시 애월읍 곽지리 2495,제주특별자치도,제주시,애월읍 곽지리,곽돈,http://place.map.kakao.com/1054558358,음식점
12,12,13,h002795_73960,126.24083479515453,33.394150259095646,2023-08-21 10:38:00,h_h002795,3,제주특별자치도 제주시 한림읍 협재리 1748-5,제주특별자치도,제주시,한림읍 협재리,재암식당 제주협재점,http://place.map.kakao.com/10734470,음식점
13,13,14,h002795_73960,126.24025320646004,33.3938627830087,2023-08-21 11:37:00,h_h002795,3,제주특별자치도 제주시 한림읍 한림로 337,제주특별자치도,제주시,한림읍,컨테이너야드협재타운,http://place.map.kakao.com/26919625,관광명소
14,14,15,h002795_73960,126.24361820530729,33.396524959274934,2023-08-21 14:02:00,h_h002795,3,제주특별자치도 제주시 한림읍 협재리 2872,제주특별자치도,제주시,한림읍 협재리,면차롱,http://place.map.kakao.com/2121459454,음식점
