,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h005201_93372,126.50262576998284,33.51385413745072,2023-08-29 09:45:00,h_h005201,1,제주특별자치도 제주시 용담삼동 950-6,제주특별자치도,제주시,용담삼동,그냥식당,http://place.map.kakao.com/20080347,음식점
1,1,1,h005201_93372,126.66366201843486,33.543565906194694,2023-08-29 11:13:00,h_h005201,1,제주특별자치도 제주시 조천읍 함덕리 1020-14,제주특별자치도,제주시,조천읍 함덕리,고집돌우럭 함덕점,http://place.map.kakao.com/28082185,음식점
2,2,2,h005201_93372,126.66461061541798,33.54302089350207,2023-08-29 11:42:00,h_h005201,1,제주특별자치도 제주시 조천읍 함덕리 1252-35,제주특별자치도,제주시,조천읍 함덕리,은희네해장국 함덕점,http://place.map.kakao.com/1482074131,음식점
3,3,3,h005201_93372,126.6721588533608,33.542703120988854,2023-08-29 12:24:00,h_h005201,1,제주특별자치도 제주시 조천읍 함덕리 270-35,제주특별자치도,제주시,조천읍 함덕리,함덕해물라면오빠집,http://place.map.kakao.com/1128256491,음식점
4,4,4,h005201_93372,126.6684140674491,33.54268280464467,2023-08-29 12:47:00,h_h005201,1,제주특별자치도 제주시 조천읍 함덕리 산 14-42,제주특별자치도,제주시,조천읍 함덕리,루스트플레이스 함덕해수욕장점,http://place.map.kakao.com/2119232217,음식점
5,5,6,h005201_93372,126.52626839460753,33.511447529163206,2023-08-29 18:36:00,h_h005201,1,제주특별자치도 제주시 이도일동 1330-49,제주특별자치도,제주시,이도일동,찰리공장,http://place.map.kakao.com/473694684,음식점
6,6,7,h005201_93372,126.54793266159014,33.445036895846656,2023-08-29 21:01:00,h_h005201,1,제주특별자치도 제주시 오등동 10-23,제주특별자치도,제주시,오등동,제주난타파크,http://place.map.kakao.com/793661342,문화시설
7,7,8,h005201_93372,126.54783611197637,33.44583007975811,2023-08-30 00:19:00,h_h005201,2,제주특별자치도 제주시 선돌목동길 56-26,제주특별자치도,제주시,,난타극장 제주전용관,http://place.map.kakao.com/9445759,문화시설
8,8,9,h005201_93372,126.311620457762,33.460768841875826,2023-08-30 14:06:00,h_h005201,2,제주특별자치도 제주시 애월읍 애월리 2628,제주특별자치도,제주시,애월읍 애월리,갈치바다 애월점,,
9,9,10,h005201_93372,126.35798173539808,33.439129115893905,2023-08-30 15:11:00,h_h005201,2,제주특별자치도 제주시 애월읍 상가리 536,제주특별자치도,제주시,애월읍 상가리,상가리야자숲,http://place.map.kakao.com/878819879,관광명소
