,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h004513_84228,126.4850481,33.4718205,2023-09-02 14:24:00,h_h004513,1,제주특별자치도 제주시 노형동 86,제주특별자치도,제주시,노형동,넥슨컴퓨터박물관,http://place.map.kakao.com/20303776,문화시설
1,1,1,h004513_84228,126.617502,33.5030935,2023-09-02 15:40:00,h_h004513,1,제주특별자치도 제주시 동회천1길 23,제주특별자치도,제주시,,맥파이브루잉컴퍼니 양조장&탭룸,http://place.map.kakao.com/602353817,음식점
2,2,2,h004513_84228,126.6163093,33.5041956,2023-09-02 16:30:00,h_h004513,1,제주특별자치도 제주시 회천동 1313-1,제주특별자치도,제주시,회천동,스테이회천,http://place.map.kakao.com/285922801,숙박
3,3,3,h004513_84228,126.6668748,33.5426643,2023-09-02 17:18:00,h_h004513,1,제주특별자치도 제주시 조천읍 함덕리 1269-10,제주특별자치도,제주시,조천읍 함덕리,계절식탁 함덕점,http://place.map.kakao.com/1717972925,음식점
4,4,4,h004513_84228,126.668544,33.5425874,2023-09-02 18:35:00,h_h004513,1,제주특별자치도 제주시 조천읍 함덕리 1004-48,제주특별자치도,제주시,조천읍 함덕리,함덕연옥,http://place.map.kakao.com/1730219412,음식점
5,5,6,h004513_84228,126.6226838,33.5392307,2023-09-02 20:47:00,h_h004513,1,제주특별자치도 제주시 조천읍 신촌리 2037,제주특별자치도,제주시,조천읍 신촌리,미영이네 2호점,http://place.map.kakao.com/1328807940,음식점
6,6,7,h004513_84228,126.6677207,33.54257,2023-09-03 12:56:00,h_h004513,2,제주특별자치도 제주시 조천읍 함덕리 1004-17,제주특별자치도,제주시,조천읍 함덕리,훈남횟집,http://place.map.kakao.com/867814713,음식점
7,7,8,h004513_84228,126.8051133,33.5563196,2023-09-03 17:04:00,h_h004513,2,제주특별자치도 제주시 구좌읍 행원리 1495-2,제주특별자치도,제주시,구좌읍 행원리,제주돌식당,http://place.map.kakao.com/970322663,음식점
8,8,9,h004513_84228,126.8328611,33.4598369,2023-09-03 18:50:00,h_h004513,2,제주특별자치도 제주시 구좌읍 종달리 산 29,제주특별자치도,제주시,구좌읍 종달리,용눈이오름,http://place.map.kakao.com/10626439,관광명소
9,9,10,h004513_84228,126.6661268,33.5417833,2023-09-03 22:50:00,h_h004513,2,제주특별자치도 제주시 조천읍 함덕리 1270-2,제주특별자치도,제주시,조천읍 함덕리,저팔계깡통연탄구이,http://place.map.kakao.com/14719640,음식점
10,10,11,h004513_84228,126.4969531,33.4855416,2023-09-04 18:52:00,h_h004513,3,제주특별자치도 제주시 선덕로 2,제주특별자치도,제주시,,미풍해장국 코스모스점,http://place.map.kakao.com/503482785,주차장
