,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h001797_67759,126.42173030135926,33.24370704233627,2023-07-06 11:29:00,h_h001797,1,제주특별자치도 서귀포시 중문관광로 205,제주특별자치도,서귀포시,,무비랜드왁스뮤지엄 제주,http://place.map.kakao.com/1902052815,문화시설,https://lh3.googleusercontent.com/place-photos/AEkURDyD4ASEQv374XcQs4ovfXtjRs4W0-jHFKyKAWxCz6747LgGNQPOGow_-EwnKlidZgi2AOTESIyE5VKLohoPeqSfjCDp0qbJiL3N_coUcBAyV77UG7c7IEi0qxuRjkaMJSDdN0eiBO5ZqvFkhhM=s4800-w2252-h4000
1,1,1,2,h001797_67759,126.431356237926,33.251225734575144,2023-07-06 13:38:00,h_h001797,1,제주특별자치도 서귀포시 중문동 1920-3,제주특별자치도,서귀포시,중문동,은희네해장국 중문점,http://place.map.kakao.com/995569353,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDybpu-JBlznWB09ilsUpqSQ3ksyMJNP3V4Qi36GQsuTRpFeJgasKkYQRMLh20aCkQyHCm66vWEALLwsha8XKMcR-fCAusofFeUHp53wpWkxN87lS5p_EsgthMc6arU6_5RfEVw717UlgqAnUpRL5eEOuA=s4800-w4032-h3024
2,2,2,3,h001797_67759,126.58170986428593,33.24672636632215,2023-07-06 20:32:00,h_h001797,1,제주특별자치도 서귀포시 칠십리로 242,제주특별자치도,서귀포시,,서귀포칼호텔 살레,http://place.map.kakao.com/21468173,음식점,https://lh3.googleusercontent.com/places/ANXAkqFWhkToHHR3rWkToqHSL9j4VDTUjB4RJiXcjGwEcsVGLYHL4qbeNppb_V10L_fcLNUS-NjNlLb5lC0kxSwOLbW3qHTwnDPzPXw=s4800-w4800-h2514
3,3,3,4,h001797_67759,126.5813370052818,33.24390597465403,2023-07-06 23:36:00,h_h001797,1,제주특별자치도 서귀포시 토평동 475-4,제주특별자치도,서귀포시,토평동,올레길 6코스(쇠소깍-서귀포 올레),http://place.map.kakao.com/8015963,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDwAaGysvVMOeZNJHDexh4R3RCSaWQCkalozzNJv9nUS1edCF-h8ugs_2ARaEcV3LygVIWwyP8wWbRedwnn7zmUAzJmYigGzrW719SpKmNv6VVasz-CfVogtzKstvVZWe8aVum61RlZoSqyi5gM=s4800-w2048-h1536
4,4,4,5,h001797_67759,126.60734792350272,33.47760067859449,2023-07-07 15:00:00,h_h001797,2,제주특별자치도 제주시 봉개동 709-3,제주특별자치도,제주시,봉개동,삼둥이네 무인키즈카페,http://place.map.kakao.com/704484386,카페,https://lh3.googleusercontent.com/place-photos/AEkURDziS-FrSq4ke-9l78W3ogpUAJ4xdStWHfeJAXBjENk5MPprAHg2-TqShYjVPYXRb9XnMWNQYu7PgXAdzfbbGZG_PZ4yCYTnrtRuyKspM5MOTHWdKO8AoUKOsAPa0ZJ2ws2LT5WBSNNVVdS7LQ=s4800-w1440-h1080
5,5,5,6,h001797_67759,126.79203840704044,33.55248355962909,2023-07-07 15:58:00,h_h001797,2,제주특별자치도 제주시 구좌읍 월정리 316-2,제주특별자치도,제주시,구좌읍 월정리,월정국수,http://place.map.kakao.com/336053148,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzZsS-9N8xU4FLxkQl16hNNPuBIHHyiyR_r7SXyes3frlxad7J19zd1oi3EbbmVSYecQGQ_na-WlceSR0YGGS7hzlyb5kvnIRMmG2xe-CwXTdG8W8l5ttRKg6iaJqeyNGzgIUrh0k8ti2uLTg=s4800-w3000-h3000
6,6,6,7,h001797_67759,126.79354879556335,33.556486407832615,2023-07-07 19:13:00,h_h001797,2,제주특별자치도 제주시 구좌읍 월정리 408-1,제주특별자치도,제주시,구좌읍 월정리,팟타이만,http://place.map.kakao.com/1539985050,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzDlAfF9WX-6pm-HMywET5OCIMvbbusCZmPiela9_1wKN7d9g4Sm4JIM910wRA9ts6-G5yehOYBrdAwyKf5sx8X7Z3q2vcap7o-kCh0wcd20BcFNMmYYQk-5V-ByOFF1NCBvk3KGJfIL-B_=s4800-w4800-h3600
7,7,7,8,h001797_67759,126.79466054395694,33.55627430668935,2023-07-07 19:44:00,h_h001797,2,제주특별자치도 제주시 구좌읍 월정3길 53-6,제주특별자치도,제주시,구좌읍,월정리에서브런치,http://place.map.kakao.com/26915541,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyAFo4T1gnpxNayyiKqWnAhXOKl9EUwzR_sENJlXJtUFhm6jr-D0H_5OLC1fhHhB-_WufDPspjjB2IjO880TmcC8pbyGe9Yj79Kql-yUWBt4B_mgewYIkL0RBDDyTAYM_oliKUjfYASWonseg=s4800-w4032-h3024
8,8,8,9,h001797_67759,126.79531884967716,33.555954943588766,2023-07-08 11:52:00,h_h001797,3,제주특별자치도 제주시 구좌읍 월정리 554-6,제주특별자치도,제주시,구좌읍 월정리,월정리해안도로,http://place.map.kakao.com/832267635,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDxmq7K_GDiQMiGQ82jvjiAeB8uVqMUTr1ZoCrlkJWrh8Aonmx8ctGHj-9o824Q12VkEhzN5BvqRbpx8-zZwUP_YkXiGJHG6ThRMRWrb76ifb0mjq5-WjuMIRv8MOAb1y0qgXpHSNGvEuT11=s4800-w4032-h3024
9,9,9,10,h001797_67759,126.79518968372028,33.55635373059594,2023-07-08 13:02:00,h_h001797,3,제주특별자치도 제주시 구좌읍 월정리 652-4,제주특별자치도,제주시,구좌읍 월정리,월정리해수욕장,http://place.map.kakao.com/17600274,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDzVpOePRJt9gFcVfqMBSYCN1K5epJfI0fL_SQk3RoxopQffLLn8DSTU_W3y5LCQiVmDy2gpSEIbUzyuB4m92BCc_dtHtD9XSlfOmE_85RcP07bNI4MWCYNBJIVX0dte9ZD_oOuMHfk-0rloDQ=s4800-w4032-h3024
10,10,10,11,h001797_67759,126.67106559609906,33.54229625823938,2023-07-09 12:03:00,h_h001797,4,제주특별자치도 제주시 조천읍 함덕리 산 14-13,제주특별자치도,제주시,조천읍 함덕리,오드랑베이커리,http://place.map.kakao.com/1578746387,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxHtmHis56SLR3aWe_3pFsHiMaD98oL_b7TZjYZGhPY9zolNh5FMxA5ghuq1obsldLsTfCPcZyQ-USGBl0Mvw8PTpGnMaKUEKmgMLkwg0-ajLRg3Tv-HKlK91MzRolWOXUChU3gDoXNYd_FJfB1nxtuLw=s4800-w4096-h3072
11,11,11,12,h001797_67759,126.66305283148154,33.54278443789937,2023-07-09 12:34:00,h_h001797,4,제주특별자치도 제주시 조천읍 함덕리 4139,제주특별자치도,제주시,조천읍 함덕리,존맛식당,http://place.map.kakao.com/71913450,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy2dFWFTK_eTgDG7C8A4Hb5nObKxmdXtuSiYed7LEKGc3FbJzMCMm0ey0bdDCC9VA0fgMaKhSkRt5OjuBEr0tYGyFco3JhJXKR1iWeueEHqgcljrDR_4XamdH4pULmso6IbKN0kWCDdZnUHuw=s4800-w3000-h4000
12,12,12,13,h001797_67759,126.52665442072724,33.51196744249688,2023-07-09 13:59:00,h_h001797,4,제주특별자치도 제주시 일도일동 1483-2,제주특별자치도,제주시,일도일동,동문올레수산,http://place.map.kakao.com/1994899330,음식점,https://lh3.googleusercontent.com/places/ANXAkqGu_IJSOLnseY1Wt6HpIAppqimbG8WlF52r4wafoYhphPdeUDryK_S-hPuoTOy9zvvEAARNNzqsYUmlfcDqEEDgpZ1ltazdCdM=s4800-w853-h1280
13,13,13,14,h001797_67759,126.52461968013256,33.51217731869077,2023-07-09 14:12:00,h_h001797,4,제주특별자치도 제주시 이도일동 1367-5,제주특별자치도,제주시,이도일동,제주유배길 제주성안유배길,http://place.map.kakao.com/18973444,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDzS8y0GPn1wLKpBFfyj9wllMenSoDWqRDG1HO-VFpG7CXDDDe2YwG9hVn_aV6J9xnJpcuuMMh3aM4teQwGjpQ--hZDR2eUfRgwXkDzqRhC7SVtIHcFrBbg8rPicpHdmPxz4XSESXXvhq3pCjIc=s4800-w2322-h4128
14,14,14,15,h001797_67759,126.51247116113134,33.512472250072314,2023-07-09 14:42:00,h_h001797,4,제주특별자치도 제주시 용담이동 359-29,제주특별자치도,제주시,용담이동,스시오하요,http://place.map.kakao.com/1146860562,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDz9gJfsQ923Hcty5W5pP8Z_FeVMh9zC0WA_HrmAAgjqX8VxOmU9XV_R5lFXf_1hN9u61X25u14fVK2YJpX6JkMSCGIYS3HhODn43Qzz49HCThwvFmOpB_4gXMjF8R52R8BwuuOSzdZOFFoiLNk=s4800-w4160-h2080
15,15,15,16,h001797_67759,126.51295241290104,33.51138782214367,2023-07-09 15:01:00,h_h001797,4,제주특별자치도 제주시 용담이동 2581,제주특별자치도,제주시,용담이동,용담기사식당,http://place.map.kakao.com/9668366,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyR9-SGJuwBJvWSow7-GZB-lu1rJnx4WscWYmNEsLbH9jWsJVVcZa_2UV-D9UG9cnbMNWAHibA2wgDkTa2XQY8cxXGjRCyiVohJlIZ62uP5iNBU5gh31m4Q4A8cdKVDdLD_FcQv1xynpUF6j8A=s4800-w4032-h2268
16,16,16,17,h001797_67759,126.51083484044626,33.50914368773421,2023-07-09 15:43:00,h_h001797,4,제주특별자치도 제주시 용담이동 2813-1,제주특별자치도,제주시,용담이동,매니아불닭 용담점,http://place.map.kakao.com/12410371,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzG0OnCXlezc2vyPRzi6d0ldcRujdRKvH0RxvNfHOeIyFv_KXdki1nHwjNKvq6o8hnRq01wD7O2J9Qj8zhB88lmakZazIPgyp3dHGfJoYe3dFqcjG1qniof9lsFeqWY1L9hTJ0qI-CLjTS5oA=s4800-w3024-h4032
