,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000858_63586,126.48453,33.4859672,2023-06-23 22:47:00,h_h000858,1,제주특별자치도 제주시 노형동 949,제주특별자치도,제주시,노형동,제주마음,https://lh3.googleusercontent.com/places/ANXAkqEmxD8GYmYcWs7wLPoEXt6UFn2ayQL7nQjdB92CFKlx9L8cl1s_c0r5ssxKqmdDNHexOl-vLc8lqexpZt77EIszjjxfctIDPmw=s4800-w1200-h672,http://place.map.kakao.com/1683647899,음식점
1,1,1,1,h000858_63586,126.4837622,33.4860028,2023-06-24 03:10:00,h_h000858,2,제주특별자치도 제주시 노형동 949,제주특별자치도,제주시,노형동,제주우대 노형본점,https://lh3.googleusercontent.com/place-photos/AEkURDyZnHcraakjc4J74vx722ldeI8lNn9_JEGIcDsAMGgAVlom8T2bkxFRmKQzajcBrDpIyZP9jIfDE6Iwrobz3BfX3g_vGmzH8diBjPtgSx7eqGJKMcY0jZhavQ6jSjRNAS6SXjfTuTLOSb1I48UgbRi4gw=s4800-w3024-h3024,http://place.map.kakao.com/459856981,음식점
2,2,2,2,h000858_63586,126.482351,33.4895032,2023-06-24 08:25:00,h_h000858,2,제주특별자치도 제주시 연동 2335-1,제주특별자치도,제주시,연동,라온베이커리 남녕점,https://lh3.googleusercontent.com/place-photos/AEkURDyCGidUT0X7jag9FXQZ4q2f7eVpR-IQejFeABqKsb7H8O4D7OSnYIlpL1Frqvk05YRhMKBq3xfAXrZ2eBhukqgUULxwwd3Si9qiysFehXasN-CzW_WGd4C3AIgrCx3DJ_8KlI9A8lVdgwC8o9WSPJ0Clg=s4800-w3024-h3024,http://place.map.kakao.com/2145359648,음식점
3,3,3,3,h000858_63586,126.5084478,33.4965799,2023-06-24 09:37:00,h_h000858,2,제주특별자치도 제주시 오라삼동 2250-3,제주특별자치도,제주시,오라삼동,제주김만복김밥 본점,https://lh3.googleusercontent.com/place-photos/AEkURDzhbwkFdIPTItnEdPe0IHKJMXFff7KOC0P4oqt8x4lMqsgFFM_Dg2rZqpFB50xB3P7O99HNxqTEmM64bSK5_MbJPh19rGO973usXXx3d_2qVz2-ze-DFM8wmiWgRptfNAtHzTJukCx-8UpU0Q=s4800-w4800-h3599,http://place.map.kakao.com/1046180098,음식점
4,4,4,5,h000858_63586,126.4785538,33.485971,2023-06-24 13:50:00,h_h000858,2,제주특별자치도 제주시 노형동 1297-5,제주특별자치도,제주시,노형동,CGV 제주노형,https://lh3.googleusercontent.com/place-photos/AEkURDxfOAeQ81OZNDAKwesOjpG8H8ctKnQ3GCsm1oxnryBtMPD_PyS57mtuQxFPxebpUM7NYlllYeXgsROF0_owmMlcqtbQU8bfjV5a8jFlSdjEo6todGjJkXV68ZIvDeFdjnl2FFs93rYxRFQconk=s4800-w2992-h2992,http://place.map.kakao.com/637234203,문화시설
5,5,5,6,h000858_63586,126.3043467,33.2444131,2023-06-24 14:41:00,h_h000858,2,제주특별자치도 서귀포시 안덕면 사계로114번길 53-14,제주특별자치도,서귀포시,안덕면,산방흑돼지순대&펜션,https://lh3.googleusercontent.com/place-photos/AEkURDwa2vEhIK8DoiExMxz_rz8vDl7iY7GheMmzc7XT2Yu8ZrJUa3-Jf2EmLbe1y-MsrJA0RKLgS93nuuZmvJbQAyR3KMs4RXMqSNDBCbqIKsca_TX0f3NjhnbZkF-NBmm_8qZ75SyfvMuOtwHsXQ=s4800-w2880-h2160,http://place.map.kakao.com/132776766,음식점
6,6,6,7,h000858_63586,126.4140898,33.2504122,2023-06-24 18:15:00,h_h000858,2,제주특별자치도 서귀포시 중문관광로 90,제주특별자치도,서귀포시,,제주청기와장어,https://lh3.googleusercontent.com/place-photos/AEkURDzYbTLH_wbb5S8m3d0tIjA2WuLZB2iF0c2_r4hAa7hTFuoAzzAb03AWBgN-3HE_iPS2CUt0OoZGKA3IKg2f8El6yFFzCZnIqHdukp4Bz4J_hz2mezsJ4F5AsG3eJOukkvIKmLUo4NOlQr-QYDJ4GvpZ=s4800-w4000-h2252,http://place.map.kakao.com/189020627,음식점
7,7,7,8,h000858_63586,126.4110829,33.2485953,2023-06-24 18:25:00,h_h000858,2,제주특별자치도 서귀포시 중문관광로72번길 35,제주특별자치도,서귀포시,,롯데호텔제주 연회장,https://lh3.googleusercontent.com/places/ANXAkqHa0kSLeiQZzKKA0s9CcObbku5qln2bqUtSMB2df3h_CJuqnfc9ALCuHar9G_sePbIwfxQwuwYxYNOEIClO4Mab_Kd_jdxKVLQ=s4800-w2983-h1989,http://place.map.kakao.com/21498697,문화시설
8,8,8,9,h000858_63586,126.4111717,33.2482757,2023-06-25 00:58:00,h_h000858,3,제주특별자치도 서귀포시 중문관광로72번길 35,제주특별자치도,서귀포시,,롯데호텔제주 라세느,https://lh3.googleusercontent.com/places/ANXAkqGyiSLRiJc0IJ0K4Yji7WqX-K8o97VcFyNoI4EpQpwZjwKxOQj87E1tWV2_-dWsx7UHYLpxxlIeTf-6R7wrJziz3bruFRo3ljI=s4800-w4800-h2835,http://place.map.kakao.com/351337121,음식점
9,9,9,10,h000858_63586,126.4119134,33.2492869,2023-06-25 08:15:00,h_h000858,3,제주특별자치도 서귀포시 색달동 2822-41,제주특별자치도,서귀포시,색달동,신우성흑돼지,https://lh3.googleusercontent.com/place-photos/AEkURDzTKurlcXBre37tQCCG71QsgaSK3aQVNdHdNv3iQEcs2yzyaCCEo29BqZAZgohhEGkepRra2aP-eUYlOdr4rlbYZDmfutgmxnPy1OK_-d72C_mspfroJjofzsAGYvU1nDP9kjMfw1_AftzDSuuXhyNL=s4800-w3600-h4800,http://place.map.kakao.com/2028723819,음식점
