,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h003572_77492,126.5056966,33.500803,2023-08-14 11:57:00,h_h003572,1,제주특별자치도 제주시 용담이동 2753-2,제주특별자치도,제주시,용담이동,제주올래국수,http://place.map.kakao.com/559359242,음식점
1,1,2,h003572_77492,126.3264174,33.2433548,2023-08-14 15:04:00,h_h003572,1,제주특별자치도 서귀포시 안덕면 화순리 1884-2,제주특별자치도,서귀포시,안덕면 화순리,만복흑돼지,http://place.map.kakao.com/18494916,음식점
2,2,3,h003572_77492,126.5666216,33.2497485,2023-08-14 19:43:00,h_h003572,1,제주특별자치도 서귀포시 서귀동 339,제주특별자치도,서귀포시,서귀동,다정이네 올레시장본점,http://place.map.kakao.com/21473782,음식점
3,3,4,h003572_77492,126.5670169,33.2496101,2023-08-14 20:41:00,h_h003572,1,제주특별자치도 서귀포시 동문동로 7,제주특별자치도,서귀포시,,오는정김밥,http://place.map.kakao.com/8453998,음식점
4,4,5,h003572_77492,126.566072,33.2497502,2023-08-15 12:14:00,h_h003572,2,제주특별자치도 서귀포시 서귀동 335,제주특별자치도,서귀포시,서귀동,제주막창,http://place.map.kakao.com/12615694,음식점
5,5,6,h003572_77492,126.565689,33.2500442,2023-08-15 12:25:00,h_h003572,2,제주특별자치도 서귀포시 서귀동 335,제주특별자치도,서귀포시,서귀동,바당국수,http://place.map.kakao.com/1701981130,음식점
6,6,7,h003572_77492,126.3940652,33.2675754,2023-08-15 14:04:00,h_h003572,2,제주특별자치도 서귀포시 상예동 1766-7,제주특별자치도,서귀포시,상예동,신지루,http://place.map.kakao.com/705414004,음식점
7,7,8,h003572_77492,126.4572354,33.4955497,2023-08-15 17:37:00,h_h003572,2,제주특별자치도 제주시 이호이동 1587,제주특별자치도,제주시,이호이동,다옵서,http://place.map.kakao.com/1843767244,음식점
8,8,9,h003572_77492,126.5263211,33.5111918,2023-08-15 19:09:00,h_h003572,2,제주특별자치도 제주시 이도일동 1928,제주특별자치도,제주시,이도일동,찰리공장,http://place.map.kakao.com/473694684,음식점
9,9,10,h003572_77492,126.5246157,33.5111158,2023-08-15 19:27:00,h_h003572,2,제주특별자치도 제주시 중앙로13길 6,제주특별자치도,제주시,,명동손칼국수,http://place.map.kakao.com/10336266,음식점
10,10,11,h003572_77492,126.4524333,33.4971102,2023-08-15 22:30:00,h_h003572,2,제주특별자치도 제주시 이호일동 1665-12,제주특별자치도,제주시,이호일동,이호테우해수욕장,http://place.map.kakao.com/8552559,관광명소
11,11,12,h003572_77492,126.4516046,33.4970704,2023-08-15 22:40:00,h_h003572,2,제주특별자치도 제주시 이호일동 1781-5,제주특별자치도,제주시,이호일동,올레회어촌,http://place.map.kakao.com/9287681,음식점
