,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000890_63724,126.49071300309106,33.48804272110977,2023-06-12 20:01:00,h_h000890,1,제주특별자치도 제주시 연동 272,제주특별자치도,제주시,연동,서서방숯불닭갈비 본점,https://lh3.googleusercontent.com/places/ANXAkqGrWYP0g12hGEjU9Y9zrIOC0TS9eNXfBmYaxAvwewXqjkSsTLnMbYBpqSUOWvisHZO7AKHsApIF5KVCNl4X0fvaAkCXJjeX9-4=s4800-w4800-h3600,http://place.map.kakao.com/1432881641,음식점
1,1,1,1,h000890_63724,126.4849919715967,33.48632476129977,2023-06-12 20:48:00,h_h000890,1,제주특별자치도 제주시 노형동 949,제주특별자치도,제주시,노형동,제주마음,https://lh3.googleusercontent.com/places/ANXAkqEmxD8GYmYcWs7wLPoEXt6UFn2ayQL7nQjdB92CFKlx9L8cl1s_c0r5ssxKqmdDNHexOl-vLc8lqexpZt77EIszjjxfctIDPmw=s4800-w1200-h672,http://place.map.kakao.com/1683647899,음식점
2,2,2,2,h000890_63724,126.48538204413497,33.48402095688696,2023-06-12 21:56:00,h_h000890,1,제주특별자치도 제주시 원노형남1길 45,제주특별자치도,제주시,,문섬횟집,https://lh3.googleusercontent.com/place-photos/AEkURDwdDTKdrfIxb6CQhkKQiw5REL6fLr2k9NBAOizxbC5ztZfZzbW4ybSC94fnyWAhq_Dq1rnTC5Jo2mMvpEHYC2jJ0v5ZRWpcDG_MxS6YxNtziW_m7kNYPbGWPFUTjOaqBmwZiAPKmANtqq68UQ=s4800-w4032-h3024,http://place.map.kakao.com/9827542,음식점
3,3,3,3,h000890_63724,126.48754818575912,33.49001871251344,2023-06-13 07:22:00,h_h000890,2,제주특별자치도 제주시 연동 251,제주특별자치도,제주시,연동,연동본가,https://lh3.googleusercontent.com/place-photos/AEkURDzqOZui18AxK0LoTAKO8yNZowy453sLGKSZPccf3NeIFFW2NjBlg0C90unBSZbKiAXvoPFmlnIHgOgmRxxvcqcj0-G8s0Se_5MAFVHgjU_JstdutG_IRoMGMs0E_KUhzkB_Al30WLMMgLNuFg=s4800-w4032-h3024,http://place.map.kakao.com/23557082,음식점
4,4,4,4,h000890_63724,126.48470976646884,33.470089963944304,2023-06-13 07:49:00,h_h000890,2,제주특별자치도 제주시 노형동 103-4,제주특별자치도,제주시,노형동,육필문학관 제주,,http://place.map.kakao.com/1793341706,문화시설
5,5,5,6,h000890_63724,126.5219314651669,33.51189938102632,2023-06-13 15:11:00,h_h000890,2,제주특별자치도 제주시 삼도이동 62-4,제주특별자치도,제주시,삼도이동,아트세닉,https://lh3.googleusercontent.com/place-photos/AEkURDxg1H6MozZro8_zf9YDHQ_mDN4u77FIaVK1BsejxFUrAa-bcxJtE85FrYaFsyNsM19-R4Ho0SJ8krd-fb8T_TsHNhOth2HD9-badMBxrMr0epq7f152BIebKEArWlLIRybdf3nlt7UK3Z96v2o=s4800-w3024-h4032,http://place.map.kakao.com/1716994449,문화시설
6,6,6,7,h000890_63724,126.5198337499018,33.51194045753794,2023-06-13 18:34:00,h_h000890,2,제주특별자치도 제주시 서사로 7,제주특별자치도,제주시,,우진해장국,https://lh3.googleusercontent.com/place-photos/AEkURDw7FtwBr10F-MV6tSTIDsl9bJePMLicphKddcwa2d01HRKwUxcJSAXcdvHht8g3A62kbZMBz-DaYm7TPRphAMmbqSU0XQGbGvxT71V1xnk8SOjso6FVGlS4eUTcniKallUuMW6EuhpewDzJGw=s4800-w4160-h3120,http://place.map.kakao.com/11547525,음식점
7,7,7,8,h000890_63724,126.52369871565898,33.51131316624872,2023-06-13 19:30:00,h_h000890,2,제주특별자치도 제주시 이도일동 1482-2,제주특별자치도,제주시,이도일동,천원분식,https://lh3.googleusercontent.com/place-photos/AEkURDziHKJHA1AUosSMNK9dw87jxgg4Hhfb3B07VB7AJJ2NkogFWW1T90fgBKgPRaCAy_BFuvBATZxr3hh8P8FPvU--Xd8DFbRmVIhQVV_yxuYWMd5k4yLxJpSG6gA_W3y-AFCnmLJJH-eVROJ-Lw=s4800-w4000-h3000,http://place.map.kakao.com/12637040,음식점
8,8,8,9,h000890_63724,126.52118217129676,33.512694672058764,2023-06-13 22:36:00,h_h000890,2,제주특별자치도 제주시 삼도이동 962-5,제주특별자치도,제주시,삼도이동,극장담장이,https://lh3.googleusercontent.com/place-photos/AEkURDzYwhw1THKiOV85NwB5onQgLqPAQmkojPQOBNDpqkrh3XHbpF-x5QuXcf3sh8Tq90ygR0NIv6GANuHc_HBx-eVGC9ThCq1LyBTLE4IpZOG2DV12VkS7R8A9nU0cPo32MgV85KeOEqmHVFm2ifyUoKaeKw=s4800-w1440-h1440,http://place.map.kakao.com/1715320448,문화시설
9,9,9,10,h000890_63724,126.52122519242933,33.5123722164632,2023-06-14 05:33:00,h_h000890,3,제주특별자치도 제주시 삼도이동 939-2,제주특별자치도,제주시,삼도이동,청지기,https://lh3.googleusercontent.com/places/ANXAkqFdtUqq-7f2UHdTJzmaVVs0Tp9czColbnPWYBgXXkLciFRcjEcBaCzhpmVPipVYzk5EPaZ_G3U1_WmupX9riCgUhCMceSHl_Mc=s4800-w1235-h865,http://place.map.kakao.com/755258504,문화시설
10,10,10,11,h000890_63724,126.30398239406,33.4494619315722,2023-06-14 14:02:00,h_h000890,3,제주특별자치도 제주시 애월읍 곽지리 1575-1,제주특별자치도,제주시,애월읍 곽지리,제주스럽닭 애월곽지점,https://lh3.googleusercontent.com/place-photos/AEkURDzFIZpa7VSTokuxUpyINjcstw5H6g43farX2q9eI2UaFf61jJhmHR2mqgcBxs3ybA85C0nAAUviNlVemGZTx1Y6ieQr1oxn8z1xdZCiZSBG8lp1HR9MFpU7zOFhWL_z9uDzM7-58IP3c_qUlg=s4800-w3024-h4032,http://place.map.kakao.com/1693495917,음식점
11,11,11,12,h000890_63724,126.30480511990844,33.44946359834129,2023-06-14 14:26:00,h_h000890,3,제주특별자치도 제주시 애월읍 곽지리 2495,제주특별자치도,제주시,애월읍 곽지리,곽돈,https://lh3.googleusercontent.com/place-photos/AEkURDxWUaTV6sPROwr3V4Qv_n3QPsGHsNHXknpLJrVHjsYBI9gRAlLG2LsCK0ZJWZqYlkibGsNnhUqJrL9bOuBSCoqVUJlu5vJ2mOleiTkkgbAH4a74tebHGBGE6paApbDbXofDMOugZGTqfCQqYw=s4800-w4032-h2268,http://place.map.kakao.com/1054558358,음식점
12,12,12,13,h000890_63724,126.29596121490644,33.44407391769426,2023-06-14 18:31:00,h_h000890,3,제주특별자치도 제주시 한림읍 귀덕리 1236-8,제주특별자치도,제주시,한림읍 귀덕리,큰여,https://lh3.googleusercontent.com/place-photos/AEkURDz1qaLd6L1tCzSLqwQxkrVLIs_lY2Oph0NuaxSRnvVLK8t3ffcbSyzCjFZdhnCb7MXpthVHHGNMegg3VaO8mM3pCMu2Nq5dIIDsDt52pSB2W0E-rfig80uF0MLmAvQKc7oT2AsXw5SMKrrH=s4800-w4608-h3456,http://place.map.kakao.com/14826758,음식점
13,13,13,14,h000890_63724,126.35439698303487,33.477148187744895,2023-06-14 19:45:00,h_h000890,3,제주특별자치도 제주시 애월읍 신엄리 2802-7,제주특별자치도,제주시,애월읍 신엄리,애월찜,https://lh3.googleusercontent.com/place-photos/AEkURDy2_IgjYXB58816TMKgsDiyM0bzfU0L-3KU1K_vQ53l4kIcpTpaP9KZozHmn9Cjo5hbApqmBYcx9hEsXx9NSI1NeFcFfCQ5QlZ0Mc6Cyqnv8TIiIyoOw2dKGivuUqXsRRrZzTSEg8g47MPSAYY=s4800-w4032-h3024,http://place.map.kakao.com/26895370,음식점
14,14,14,15,h000890_63724,126.5255696895777,33.51597554320273,2023-06-14 23:07:00,h_h000890,3,제주특별자치도 제주시 건입동 1401-10,제주특별자치도,제주시,건입동,기회횟집,https://lh3.googleusercontent.com/places/ANXAkqGECrscJyyoylt8NmGb0LFA-J8Eb_FCfmnfeB4dq9RifTcOn3Gb1lw9FvP1v6T40dc8wYZXXUbkxQlZY85UXezEybXV5mnPZcE=s4800-w1440-h1920,http://place.map.kakao.com/1424951485,음식점
15,15,15,16,h000890_63724,126.52598824495716,33.516064654863214,2023-06-15 05:43:00,h_h000890,4,제주특별자치도 제주시 중앙로1길 12-2,제주특별자치도,제주시,,한라미담우동,https://lh3.googleusercontent.com/place-photos/AEkURDz5hVJsNtxijjNws-FqBqudPEUlxu8BXsjvyMi9LeTLtoA2P7PD7nUuB-99H6QhoyfU49rtDudViwcvJUL_2frIOCYF5Llpt94K6OSV6pUxTUYi4I_B4IgnEw79B4L0C54aBwZ65u1rC29k=s4800-w4032-h3024,http://place.map.kakao.com/1081039552,음식점
16,16,16,17,h000890_63724,126.51480613827822,33.51540948168901,2023-06-15 06:41:00,h_h000890,4,제주특별자치도 제주시 용담일동 2579-1,제주특별자치도,제주시,용담일동,루트17,https://lh3.googleusercontent.com/place-photos/AEkURDw51WrfnwkmyGynsxBy5HjJ_5ckoicvrNns5O11gwWoU4q5r5n_uGKXP47xiEKnRDggak5rr3pHL7gcglLQFEDmHVLt8mdD6lVshqfhlfVoZqd4FXCc6tsxPHCQvglfsPNe-vRSFEU9HE8ZTDk=s4800-w4032-h1816,http://place.map.kakao.com/1572822141,카페
17,17,17,18,h000890_63724,126.52758737038032,33.51613848007592,2023-06-15 08:07:00,h_h000890,4,제주특별자치도 제주시 건입동 1371-1,제주특별자치도,제주시,건입동,서부두명품횟집거리,https://lh3.googleusercontent.com/place-photos/AEkURDxlG0XRJvp3JIjyitV8mTdcj4cvE6gYz9p879-54Dd-817wPwZ5htZe6MRMvaHSxJ4h8djMckEzltajmX0he9Yttqt9Lahys_xkeeNMN4_4OsT8wr_YJjiH_Yhjz92AEicTGTiDysKGvN5COQ=s4800-w4000-h2252,http://place.map.kakao.com/26175298,관광명소
18,18,18,19,h000890_63724,126.52354489000273,33.51681443643103,2023-06-15 10:29:00,h_h000890,4,제주특별자치도 제주시 삼도이동 1192-18,제주특별자치도,제주시,삼도이동,아라리오뮤지엄 탑동시네마,https://lh3.googleusercontent.com/place-photos/AEkURDwetxHW2rHCbhBK_RmCauJ1m-KdHSFJsw0UXx3754wdUCxYB0mwQL2Pkw9UjHnTSum7KyB_thrCz7DmzgD4mRBgKhvjkl26DYHCG_VtC0dxfIiob1ZlnAAvVCIolnLMY3O14DxS2PnqTFVwYF0=s4800-w4032-h3024,http://place.map.kakao.com/25811890,문화시설
19,19,19,20,h000890_63724,126.52331721229862,33.51658814669669,2023-06-15 11:02:00,h_h000890,4,제주특별자치도 제주시 관덕로7길 37,제주특별자치도,제주시,,미친부엌,https://lh3.googleusercontent.com/places/ANXAkqG7gfc9RfCa7MTQLTD4VD-PyD-EyQh9ZVW18WdFgsgaX-hq4kvgBEuZ3sUaNPD_HDLZjxvo8_4grr9Ejw0h6fOXrLr2nfqCMFo=s4800-w4000-h3000,http://place.map.kakao.com/26823759,음식점
20,20,20,21,h000890_63724,126.52127694109458,33.513246231987694,2023-06-15 11:53:00,h_h000890,4,제주특별자치도 제주시 삼도이동 1222-2,제주특별자치도,제주시,삼도이동,팔복만두,https://lh3.googleusercontent.com/place-photos/AEkURDzsWkdrHUe7jNFpuileCzjbKYdTy98flr4OQr6uoHpZSejicjag5LB_ClF5mREsa9eI5ppQVZhMwVuT2Fw6Vr-mHgOdDdWhKxtN66-6byEkJ2cy9A4762725sRroW15afBQsW5RclpJWvktdA=s4800-w3024-h4032,http://place.map.kakao.com/313339968,음식점
