,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h002525_72304,126.2436074,33.3982192,2023-08-02 15:12:00,h_h002525,1,제주특별자치도 제주시 한림읍 협재리 1671-1,제주특별자치도,제주시,한림읍 협재리,강식당,http://place.map.kakao.com/2131874405,음식점
1,1,1,h002525_72304,126.2588498,33.4089354,2023-08-02 16:07:00,h_h002525,1,제주특별자치도 제주시 한림읍 한림로 582,제주특별자치도,제주시,한림읍,명랑스낵,http://place.map.kakao.com/27357866,음식점
2,2,3,h002525_72304,126.2472544,33.3981369,2023-08-02 18:39:00,h_h002525,1,제주특별자치도 제주시 한림읍 협재리 1572-2,제주특별자치도,제주시,한림읍 협재리,두부 제주협재,http://place.map.kakao.com/100744796,음식점
3,3,4,h002525_72304,126.2415043,33.3949276,2023-08-02 20:23:00,h_h002525,1,제주특별자치도 제주시 한림읍 협재리 2872,제주특별자치도,제주시,한림읍 협재리,운치 협재갈치전문점,http://place.map.kakao.com/1289355312,음식점
4,4,5,h002525_72304,126.2405423,33.3937814,2023-08-02 20:39:00,h_h002525,1,제주특별자치도 제주시 한림읍 협재리 1750-4,제주특별자치도,제주시,한림읍 협재리,컨테이너야드협재타운,http://place.map.kakao.com/26919625,관광명소
5,5,6,h002525_72304,126.2430095,33.3957229,2023-08-02 20:51:00,h_h002525,1,제주특별자치도 제주시 한림읍 한림로 372,제주특별자치도,제주시,한림읍,별돈별 협재해변점,http://place.map.kakao.com/1758482901,음식점
6,6,7,h002525_72304,126.2441892,33.3969445,2023-08-02 21:01:00,h_h002525,1,제주특별자치도 제주시 한림읍 협재리 1608-3,제주특별자치도,제주시,한림읍 협재리,협재칼국수,http://place.map.kakao.com/713350813,음식점
7,7,8,h002525_72304,126.2430782,33.397238,2023-08-03 09:28:00,h_h002525,2,제주특별자치도 제주시 한림읍 협재리 1660-2,제주특별자치도,제주시,한림읍 협재리,수선화식당 협재본점,http://place.map.kakao.com/1581464880,음식점
8,8,9,h002525_72304,126.5283659,33.5125924,2023-08-03 12:26:00,h_h002525,2,제주특별자치도 제주시 일도일동 1142-1,제주특별자치도,제주시,일도일동,아베베베이커리 제주,http://place.map.kakao.com/587249375,음식점
9,9,10,h002525_72304,126.5225045,33.5126318,2023-08-03 13:13:00,h_h002525,2,제주특별자치도 제주시 중앙로12길 20-6,제주특별자치도,제주시,,갤러리 세이브,http://place.map.kakao.com/976218792,문화시설
10,10,11,h002525_72304,126.3105148,33.462108,2023-08-03 14:34:00,h_h002525,2,제주특별자치도 제주시 애월읍 애월리 2489-6,제주특별자치도,제주시,애월읍 애월리,한담해변,http://place.map.kakao.com/19293737,관광명소
11,11,12,h002525_72304,126.3106582,33.460942,2023-08-03 15:21:00,h_h002525,2,제주특별자치도 제주시 애월읍 애월로 19-5,제주특별자치도,제주시,애월읍,갈치바다 애월점,http://place.map.kakao.com/1663905835,음식점
12,12,13,h002525_72304,126.2435337,33.3967563,2023-08-04 11:04:00,h_h002525,3,제주특별자치도 제주시 한림읍 협재리 2872,제주특별자치도,제주시,한림읍 협재리,면차롱,http://place.map.kakao.com/2121459454,음식점
