,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h005238_93855,126.48443524951068,33.5114418744589,2023-09-08 23:47:00,h_h005238,1,제주특별자치도 제주시 용담삼동 2555,제주특별자치도,제주시,용담삼동,제주어멍 통갈치 제주공항본점,http://place.map.kakao.com/1903594998,음식점
1,1,2,h005238_93855,126.48499551806182,33.511683497079694,2023-09-09 01:16:00,h_h005238,2,제주특별자치도 제주시 서해안로 368-3,제주특별자치도,제주시,,팜파스호텔 제주,http://place.map.kakao.com/2025257355,숙박
2,2,3,h005238_93855,126.45967039999998,33.49812576666667,2023-09-09 11:33:00,h_h005238,2,제주특별자치도 제주시 이호일동 656-2,제주특별자치도,제주시,이호일동,별마로,http://place.map.kakao.com/21654054,숙박
3,3,4,h005238_93855,126.78092174999998,33.47215275,2023-09-09 17:05:00,h_h005238,2,제주특별자치도 제주시 구좌읍 송당리 1362-2,제주특별자치도,제주시,구좌읍 송당리,써니허니게스트하우스,http://place.map.kakao.com/24876730,숙박
4,4,5,h005238_93855,126.78480500924836,33.47141848160041,2023-09-09 17:21:00,h_h005238,2,제주특별자치도 제주시 구좌읍 송당리 1379-24,제주특별자치도,제주시,구좌읍 송당리,섭섭이네,http://place.map.kakao.com/1578904238,음식점
5,5,6,h005238_93855,126.93508708333331,33.46291036666666,2023-09-09 18:52:00,h_h005238,2,제주특별자치도 서귀포시 성산읍 성산리 109-5,제주특별자치도,서귀포시,성산읍 성산리,성산일출봉 청운식당,http://place.map.kakao.com/8577081,음식점
6,6,7,h005238_93855,126.91933698333332,33.43640813333333,2023-09-09 20:18:00,h_h005238,2,제주특별자치도 서귀포시 성산읍 고성리 542-5,제주특별자치도,서귀포시,성산읍 고성리,방글방글,http://place.map.kakao.com/1751815336,음식점
7,7,8,h005238_93855,126.41351071076711,33.25469799461017,2023-09-09 22:40:00,h_h005238,2,제주특별자치도 서귀포시 중문관광로 38,제주특별자치도,서귀포시,,맥도날드 제주중문DT점,http://place.map.kakao.com/772452159,음식점
8,8,9,h005238_93855,126.4141307528094,33.25009587589171,2023-09-10 01:48:00,h_h005238,3,제주특별자치도 서귀포시 색달동 2864-20,제주특별자치도,서귀포시,색달동,제주청기와장어,http://place.map.kakao.com/189020627,음식점
9,9,10,h005238_93855,126.40820509613104,33.24889889555555,2023-09-10 09:05:00,h_h005238,3,제주특별자치도 서귀포시 색달동 3039-6,제주특별자치도,서귀포시,색달동,스위트호텔 안트레,http://place.map.kakao.com/21470553,음식점
10,10,11,h005238_93855,126.36636168927032,33.23234787607971,2023-09-10 14:04:00,h_h005238,3,제주특별자치도 서귀포시 안덕면 난드르로 49-65,제주특별자치도,서귀포시,안덕면,휴일로,http://place.map.kakao.com/979505096,카페
11,11,12,h005238_93855,126.2324204,33.38651955,2023-09-10 16:35:00,h_h005238,3,제주특별자치도 제주시 한림읍 금능리 2071-1,제주특별자치도,제주시,한림읍 금능리,안선이네,http://place.map.kakao.com/1517426757,음식점
12,12,13,h005238_93855,126.31249599191132,33.45957391697092,2023-09-10 19:02:00,h_h005238,3,제주특별자치도 제주시 애월읍 애월리 2443-1,제주특별자치도,제주시,애월읍 애월리,애월한담누리파티포차,http://place.map.kakao.com/1323770551,음식점
