,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h003223_76067,126.4918181,33.4841093,2023-08-19 21:02:00,h_h003223,1,제주특별자치도 제주시 연동 284,제주특별자치도,제주시,연동,화로구이 소,http://place.map.kakao.com/2143665142,음식점
1,1,2,h003223_76067,126.5265658,33.5109352,2023-08-19 21:56:00,h_h003223,1,제주특별자치도 제주시 일도일동 1491-1,제주특별자치도,제주시,일도일동,아베베커피미니 제주,http://place.map.kakao.com/1580446035,카페
2,2,3,h003223_76067,126.4902048,33.482456,2023-08-19 22:28:00,h_h003223,1,제주특별자치도 제주시 연동 1549,제주특별자치도,제주시,연동,미스터피자 신제주점,http://place.map.kakao.com/7882285,음식점
3,3,4,h003223_76067,126.4896829,33.4818789,2023-08-19 23:00:00,h_h003223,1,제주특별자치도 제주시 연동 1545,제주특별자치도,제주시,연동,배스킨라빈스 제주연동점,http://place.map.kakao.com/1964716464,음식점
4,4,5,h003223_76067,126.4906404,33.4817876,2023-08-19 23:15:00,h_h003223,1,제주특별자치도 제주시 연동 1545,제주특별자치도,제주시,연동,일품대패,http://place.map.kakao.com/548788165,음식점
5,5,6,h003223_76067,126.4914911,33.4825734,2023-08-20 02:19:00,h_h003223,2,제주특별자치도 제주시 사장3길 33,제주특별자치도,제주시,,제주밥상,http://place.map.kakao.com/9440455,음식점
6,6,7,h003223_76067,126.4910434,33.4810883,2023-08-20 07:49:00,h_h003223,2,제주특별자치도 제주시 과원북4길 89,제주특별자치도,제주시,,연동누룽지식당,http://place.map.kakao.com/8846258,음식점
7,7,8,h003223_76067,126.4704147,33.5080388,2023-08-20 11:33:00,h_h003223,2,제주특별자치도 제주시 서해안로 224,제주특별자치도,제주시,,제이학센레스토랑,http://place.map.kakao.com/1743157322,음식점
8,8,9,h003223_76067,126.3892752,33.4888662,2023-08-20 12:20:00,h_h003223,2,제주특별자치도 제주시 애월읍 하귀2리 2836-5,제주특별자치도,제주시,애월읍 하귀2리,고우니 제주를담다,http://place.map.kakao.com/906519846,음식점
9,9,10,h003223_76067,126.2266376,33.3848642,2023-08-20 14:23:00,h_h003223,2,제주특별자치도 제주시 한림읍 금능리 2316,제주특별자치도,제주시,한림읍 금능리,금능석물원,http://place.map.kakao.com/11023307,관광명소
10,10,11,h003223_76067,126.2252811,33.3856253,2023-08-20 14:37:00,h_h003223,2,제주특별자치도 제주시 한림읍 한림로 162,제주특별자치도,제주시,한림읍,비양도식당,http://place.map.kakao.com/9806746,음식점
11,11,12,h003223_76067,126.1671506,33.3417191,2023-08-20 15:20:00,h_h003223,2,제주특별자치도 제주시 한경면 신창리 1481,제주특별자치도,제주시,한경면 신창리,제주노을보리,http://place.map.kakao.com/2082892247,숙박
12,12,13,h003223_76067,126.4070974,33.2581886,2023-08-20 19:46:00,h_h003223,2,제주특별자치도 서귀포시 색달동 3383,제주특별자치도,서귀포시,색달동,탐라는파스타 호텔더본점,http://place.map.kakao.com/2145700966,음식점
13,13,14,h003223_76067,126.4072233,33.258562,2023-08-20 21:12:00,h_h003223,2,제주특별자치도 서귀포시 색달동 2156-3,제주특별자치도,서귀포시,색달동,중문미향해장국 본점since2010,http://place.map.kakao.com/26204566,음식점
14,14,15,h003223_76067,126.4130069,33.2511542,2023-08-21 10:42:00,h_h003223,3,제주특별자치도 서귀포시 중문관광로110번길 32,제주특별자치도,서귀포시,,그림포레스트,http://place.map.kakao.com/1825329093,문화시설
15,15,16,h003223_76067,126.5474008,33.2412564,2023-08-21 11:32:00,h_h003223,3,제주특별자치도 서귀포시 서홍동 782-6,제주특별자치도,서귀포시,서홍동,카페까망,http://place.map.kakao.com/192678899,카페
16,16,17,h003223_76067,126.5619674,33.2400885,2023-08-21 12:07:00,h_h003223,3,제주특별자치도 서귀포시 서귀동 673-5,제주특별자치도,서귀포시,서귀동,원담,http://place.map.kakao.com/603231375,음식점
17,17,18,h003223_76067,126.6226565,33.2535383,2023-08-21 12:41:00,h_h003223,3,제주특별자치도 서귀포시 하효동 1460,제주특별자치도,서귀포시,하효동,쇠소깍관광지,http://place.map.kakao.com/7967197,관광명소
18,18,19,h003223_76067,126.8100542,33.4916184,2023-08-21 16:04:00,h_h003223,3,제주특별자치도 제주시 구좌읍 평대리 3164-2,제주특별자치도,제주시,구좌읍 평대리,비자림한치빵,http://place.map.kakao.com/1676565431,음식점
19,19,20,h003223_76067,126.9395222,33.4588962,2023-08-21 18:24:00,h_h003223,3,제주특별자치도 서귀포시 성산읍 성산리 78,제주특별자치도,서귀포시,성산읍 성산리,성산일출봉 정상전망대,http://place.map.kakao.com/1762278118,관광명소
20,20,21,h003223_76067,126.9330655,33.4628685,2023-08-21 18:52:00,h_h003223,3,제주특별자치도 서귀포시 성산읍 성산리 178-20,제주특별자치도,서귀포시,성산읍 성산리,해뜨는식당,http://place.map.kakao.com/11284990,음식점
