,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,1,h001662_67445,126.32655704326577,33.431439783392946,2023-06-29 19:00:00,h_h001662,1,제주특별자치도 제주시 애월읍 납읍리 2506-4,제주특별자치도,제주시,애월읍 납읍리,납읍숲길,http://place.map.kakao.com/13725802,관광명소,
1,1,1,2,h001662_67445,126.4048215304694,33.42308334732785,2023-06-29 19:55:00,h_h001662,1,제주특별자치도 제주시 애월읍 유수암리 1042-26,제주특별자치도,제주시,애월읍 유수암리,애월짬뽕,http://place.map.kakao.com/1422108880,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyCI2eAvKpXpJgyGsFKi0-ueP9e9LImFfo8VBvf8-TNtZAYWfziDgV0V2IKkCnoDkMFG6Xw888oOcJeL7DmAKIHk-ySVjW4_3kvMSM7QF3NzB9g8ZxLFHSsFDhXqTBvODPFqtQydZq2fiMEAA=s4800-w4032-h3024
2,2,2,3,h001662_67445,126.40642882338751,33.420127691715585,2023-06-29 20:54:00,h_h001662,1,제주특별자치도 제주시 애월읍 유수암리 1054-4,제주특별자치도,제주시,애월읍 유수암리,베누스무인텔,http://place.map.kakao.com/19484787,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDx6sktyE0KCYwwjDOBq4_X9HIgkRV_j_vwBo9j_vjjBPgbI22z13k9Nzj2pzwN3yvMYiHp7AGU9PssiabnTpTOJYebOcN7ULQNoLfdaywMU9OWS6KhQdTCPnigaCJ2B-LGLUhhOgJYqueWpMw=s4800-w2700-h4800
3,3,3,4,h001662_67445,126.3251752041051,33.41877132275293,2023-06-30 03:26:00,h_h001662,2,제주특별자치도 제주시 애월읍 어림비로 119,제주특별자치도,제주시,애월읍,흑돼지팡,http://place.map.kakao.com/17720972,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyUFdVOZaNUOYEQyAFqeX8Kivw1rsS4xjctGpLJ0wd6el4ufHzzmxHD5yfGVkfnleWH1nZELWYTbLdoFunAzd1-IKGW7QrPUBZrztxEQVGuLsxDmfruQduMSITlcfX1UhOm-lXNRhRGAjX5=s4800-w2160-h3840
4,4,4,5,h001662_67445,126.48349215107396,33.485975396162125,2023-06-30 12:18:00,h_h001662,2,제주특별자치도 제주시 노형동 949,제주특별자치도,제주시,노형동,소수의견,http://place.map.kakao.com/1662309018,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxpuSpeOAjk8DWlA6cOvA3XuurSADAGN6K3_43eBuQGu7mEEw9WxogIwA04jHfgJhV9mNP206ZnALPGcK-cJPAUS3Gu7sUwYW4CaRKgstt65AE4sMVvxCvgXKbOH9LILv9v-UxU2uuete-ZCw=s4800-w3024-h4032
5,5,5,6,h001662_67445,126.48807003148605,33.48596118804232,2023-06-30 12:42:00,h_h001662,2,제주특별자치도 제주시 연동 262,제주특별자치도,제주시,연동,하이디라오 제주도점,http://place.map.kakao.com/1143177072,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzx93WKd-RI5SNGkZ2JKZpZ814UFwSrJ8gb2vnSI-yDk2tcZD6mrdUMqEcZZiqZN5st_5xQu5nAMfydCoGpVZ_WHEgOQ2HgEphV5d-4cGu4xICdQF9zTYddhxPTFekEWXkNxI_GEAP22Ct4Wijeur4Vzg=s4800-w4000-h3000
6,6,6,7,h001662_67445,126.48995603237134,33.48604188329281,2023-06-30 18:38:00,h_h001662,2,제주특별자치도 제주시 연동 273,제주특별자치도,제주시,연동,누웨마루거리,http://place.map.kakao.com/21811778,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDw1zUCp2cZtiK3lugyqyBjf1ddP3wJCVBkyWz84azQk8kQnHs8OG85TvatdG_ugUNMGtlyZtJJlQvrotSuypGaoUUl-6Ug6opFAn0jZ1OyI6PpJBumDNxDB4gN66r2GYf7e0IIILCWjRiC6TA=s4800-w4800-h3200
7,7,7,8,h001662_67445,126.48991516782078,33.4857490281773,2023-06-30 20:30:00,h_h001662,2,제주특별자치도 제주시 연동 273,제주특별자치도,제주시,연동,전라도식당,http://place.map.kakao.com/10731188,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDznueeNQCWpb6-Ae2DxE6S28dF-d52EWCPuL9QYdZNkFpSULKv-8TYbzQTVUnJsp9EGDW7fNgrHO_YE5iZf-UbszAUIVgcjWZmHDipC9q8fJ3JFqyj_gRZMEE6XcihhLjaYn_TwZIXydmbxWA=s4800-w3984-h2988
8,8,8,9,h001662_67445,126.49399830445296,33.49621311102195,2023-06-30 21:05:00,h_h001662,2,제주특별자치도 제주시 용담이동 2580-77,제주특별자치도,제주시,용담이동,메라키카페,http://place.map.kakao.com/1175012608,카페,
9,9,9,10,h001662_67445,126.49267168102791,33.49450744721706,2023-06-30 21:16:00,h_h001662,2,제주특별자치도 제주시 용담이동 1782-5,제주특별자치도,제주시,용담이동,맥도날드 제주공항DT점,http://place.map.kakao.com/26781633,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwPmdVtpZAOKX4DDSXoeuQNjogEzjLbRgqfQ70eIdNo13KC2xv4uDzaWLwwgvst75_bdzVSBo7k3bwb8ZMHhTrFTQpX9pyn2pNnbHrYjgjBHhY8fpXyDBJobkUeO_QCHAYgduiZIBGEizQpCA=s4800-w4032-h1920
