,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h001441_66057,126.5668043,33.2501144,2023-07-01 07:26:00,h_h001441,1,제주특별자치도 서귀포시 중동로48번길 6,제주특별자치도,서귀포시,,짱구분식,http://place.map.kakao.com/19358629,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwRLrmNPcjSWLp5ERC9H9UZpbydZxoDOCTUB3_943eFCF1SLdAYMVDDXOebh8ET0-q10hg8IgYpOUHlT8MCk1gYLYZc6aXlqd4E87xRZxbs7dLoH2QgbC_y69aX2VR94-YsgbtIt-bxOVM=s4800-w4032-h3024
1,1,1,1,h001441_66057,126.5656843,33.2503698,2023-07-01 07:50:00,h_h001441,1,제주특별자치도 서귀포시 중앙로48번길 43,제주특별자치도,서귀포시,,바당국수,http://place.map.kakao.com/1701981130,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy1e0pZ0JQYMrjhrgFut2ZsTrTNcQi9Od5uM2JX6hSM8W7ZZaT-fqZyWET5fGMVufDuprOroCoUVDWngm_uA42KHnkaX0qOCwNlj-46Q33gLDCUjkyiCehdSOgubssGjyaBVSCgH9fOItlYa_8=s4800-w800-h533
2,2,2,2,h001441_66057,126.5650487,33.2496916,2023-07-01 08:23:00,h_h001441,1,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,메로식당,http://place.map.kakao.com/9026632,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyROCoollsh1RJH6fz433ouuZVwt0aYzTAqbE_DnOwd2LOjaMYCbFKwHhO5FeyYnF-5eU9coQFZ15gekaeCyKhCi3SuPIL_ftV1sszt5I-XNBuc7mvGL0-Ts5dBwEE4jfD0GyWDTGanwjL0iaQ=s4800-w4032-h2268
3,3,3,3,h001441_66057,126.5646715,33.245546,2023-07-01 10:18:00,h_h001441,1,제주특별자치도 서귀포시 서귀동 516,제주특별자치도,서귀포시,서귀동,이중섭미술관 (휴관중),http://place.map.kakao.com/8045145,문화시설,https://lh3.googleusercontent.com/place-photos/AEkURDzUG-yEZMql4cDIh73uml78IpJdBTP7b4y8i2E24NJKffnuKzWH7EVehjHsYkUMdzRaVXnYxDjTtFOsRZWpIUyc6Q8g_qovj00J97vEhkC5FRRZJ2VUR3d3lAh-ra9piXPAFRMasELTF_-wabQ=s4800-w3460-h2080
4,4,4,4,h001441_66057,126.5641175,33.2454124,2023-07-01 12:21:00,h_h001441,1,제주특별자치도 서귀포시 서귀동 480-5,제주특별자치도,서귀포시,서귀동,이중섭미술관 창작스튜디오,http://place.map.kakao.com/25757959,문화시설,https://lh3.googleusercontent.com/place-photos/AEkURDzUG-yEZMql4cDIh73uml78IpJdBTP7b4y8i2E24NJKffnuKzWH7EVehjHsYkUMdzRaVXnYxDjTtFOsRZWpIUyc6Q8g_qovj00J97vEhkC5FRRZJ2VUR3d3lAh-ra9piXPAFRMasELTF_-wabQ=s4800-w3460-h2080
5,5,5,5,h001441_66057,126.5656667,33.2490844,2023-07-01 13:17:00,h_h001441,1,제주특별자치도 서귀포시 서귀동 272-19,제주특별자치도,서귀포시,서귀동,제주막창,http://place.map.kakao.com/12615694,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwLH4wuFBOxOLwNrHrsqq3L1q4GwmRXhY3HpfVEWak7BKIvmNqTexb13QhETLlYgw21hxw2Nso-6MIpL9UCTr8BEb0r0XoJAxojNC341buM6kfxJpe-N6P4trTFFXV5OwXKri02pvbOSkZx=s4800-w4160-h3120
6,6,6,6,h001441_66057,126.563811,33.2505637,2023-07-01 15:36:00,h_h001441,1,제주특별자치도 서귀포시 중앙로62번길 23,제주특별자치도,서귀포시,,갤러리 섬,http://place.map.kakao.com/318375018,문화시설,https://lh3.googleusercontent.com/place-photos/AEkURDzIkgg_lwW3P5ixnIq-CcLxgQuHtYAkAbpmxA7J4wTwpL7-gLpi_5zwm9vscRS7e4DpnZNdccDT_79pe35flllP9VIM1USII4prFYq-_OqLt6VdGHv7YppsC-stURw4fat_fbs0Qdmaxv2p=s4800-w4000-h3000
7,7,7,7,h001441_66057,126.5515032,33.2475909,2023-07-01 17:02:00,h_h001441,1,제주특별자치도 서귀포시 서홍동 557-1,제주특별자치도,서귀포시,서홍동,세계조가비박물관,http://place.map.kakao.com/12887024,문화시설,https://lh3.googleusercontent.com/places/ANXAkqHsWCSmwxBYayZbI2B0lkAIE7WFp-G_S8QfyN2DtxWT_MfjYLTDuoKr5EG9K7SEspX9oqOCl3MFReVaKq7NLS5WlBYkL0veepQ=s4800-w2048-h1365
8,8,8,8,h001441_66057,126.5534168,33.2455495,2023-07-01 17:42:00,h_h001441,1,제주특별자치도 서귀포시 서홍동 587-3,제주특별자치도,서귀포시,서홍동,제주처럼,http://place.map.kakao.com/1147371063,카페,https://lh3.googleusercontent.com/place-photos/AEkURDwStpdaV-QUeqjhRehZVGTSTHyJbQ8hq9A0xoQo7YrySKMCXXeBnQ-gH9Lo2mLw242mBa37032kfvCAGO4DuszjRYBDoO3T2dB6iF_G9qhR_nTG3_Ubu8O6aupgJkrygI4_qF9TMkX5WbJh=s4800-w4000-h3000
9,9,9,10,h001441_66057,126.5390081,33.2430191,2023-07-01 19:23:00,h_h001441,1,제주특별자치도 서귀포시 호근동 391-1,제주특별자치도,서귀포시,호근동,JW메리어트제주 더플라잉호그,http://place.map.kakao.com/272409136,음식점,https://lh3.googleusercontent.com/places/ANXAkqFwS6FKqWSt68j2LwVBqtiqHF3Nfsqa69B2JVAvi5L02oNvhTIiflNgsSaiPKwA1tEyia0DcuinA7jM8yEuCKbF77ORNRC2qpE=s4800-w1080-h720
10,10,10,11,h001441_66057,126.5630772,33.2479649,2023-07-01 20:07:00,h_h001441,1,제주특별자치도 서귀포시 중정로61번길 4,제주특별자치도,서귀포시,,올레왕갈치 서귀포올레시장점,http://place.map.kakao.com/1056381412,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxK2S89XSvG2zdxCfGSsKWuFs6fdGjSnG0gK2HpZBRMX3cuZtFB6U_NTz_OBYpzdVPhW0zDSlVdg7kCcbY-FPMg0rnGdSLd1boJUqoAupo6vFDo4Xbo-j7s9DSGxO0a6ygGTI55z8e5NpIuVHHvPppF=s4800-w4032-h3024
11,11,11,12,h001441_66057,126.5636586,33.2480186,2023-07-01 20:17:00,h_h001441,1,제주특별자치도 서귀포시 서귀동 426-4,제주특별자치도,서귀포시,서귀동,이중섭거리,http://place.map.kakao.com/8523750,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDy91jmTfreHgjO_IrKEZJBeKR7BKqja9_pB6HzrmVD6mv8wrQSPSaspGmV5HnPFYL1TxM_NmglPyuGsTBqKrdGESqP3sWIte0pPACSdROowairs2y8wVDk5Jg7zWvjllFPECrRS6FMiHEhAsw=s4800-w4032-h3024
12,12,12,13,h001441_66057,126.5639759,33.2486305,2023-07-01 20:42:00,h_h001441,1,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,할머니떡집,http://place.map.kakao.com/10927446,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwZtN7OhglBeEG6FWWjAqrXa3lz7OuiK-WvQTmjfskZXvVm5plWFlI9nUgzniX5YPPFeb7CfVU52aIqar_CGF28wu6cx_79rYELANcA438sRJ37dmk5zlsiU5Ie9y1QuARwBe9AqsTPLDYQjw=s4800-w3600-h4800
