,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000344_60635,126.559609,33.2440062,2023-06-04 12:19:00,h_h000344,1,제주특별자치도 서귀포시 서홍동 677,제주특별자치도,서귀포시,서홍동,섬사랑,https://lh3.googleusercontent.com/place-photos/AEkURDxTNax92el4GyUvVwU5yUwfoo1-GoUx-Au9HhHGenOLWVpRRSNoN6S-_iXl08h3Wh-_Oii81iHdw6A26kwDGWprgoTZaI1WpXn_tT11XqLYKW_tbIu9sRhmd347zYPjeerBwvT5DXqlC7fuwtA=s4800-w4000-h2252,http://place.map.kakao.com/14077710,음식점
1,1,1,1,h000344_60635,126.5616328,33.243235,2023-06-04 14:00:00,h_h000344,1,제주특별자치도 서귀포시 칠십리로 14,제주특별자치도,서귀포시,,카페준,https://lh3.googleusercontent.com/place-photos/AEkURDyKGtKAlthNx9dW9jZhwGzaGA5Fg8WLbpDAr_28e91TnYrEOGgNTu2tm6qPH0z_VtpfjnBIqF8F1BGFQIbiRJ_OqpCVhzXfCmLSlqDGxCb8IURIkp45_1YchlAD2pO6af5zno2zruo3hPji2lqcD75rbQ=s4800-w4000-h2252,http://place.map.kakao.com/2030161398,카페
2,2,2,2,h000344_60635,126.914824,33.4507099,2023-06-04 17:28:00,h_h000344,1,제주특별자치도 서귀포시 성산읍 고성리 306-3,제주특별자치도,서귀포시,성산읍 고성리,삼무국수 성산점,https://lh3.googleusercontent.com/place-photos/AEkURDyd6FMbgSXMMC0Zvi2FYDpzqZtdS2LzBUXWhasEnEeOUHgM1MTa7lULwBkHuYkbhR-1cq22mfBthValUM8nLKyoSPMuKkdFyBP0FWKo35GBipVW1In3JCWJ2ps9Pklmy3L7bigxz-IRshfC=s4800-w4800-h3600,http://place.map.kakao.com/1512555158,음식점
3,3,3,3,h000344_60635,126.9309224,33.4599394,2023-06-04 18:10:00,h_h000344,1,제주특별자치도 서귀포시 성산읍 일출로 234-1,제주특별자치도,서귀포시,성산읍,성산촌뚝배기,https://lh3.googleusercontent.com/place-photos/AEkURDwnFEXHU1Uv_8vvdWtXMeUH7L0osQ4w2t8Duy35lovv5m_YE7UpYe96yBujjadA9XjWM3atqsWIbQbwlre1Scigz6j7yEro5KYF0xowxaTBJrg6AUjCncmZKPJ_iozfRlI2ni2abyNhAFrJVQ=s4800-w3968-h2976,http://place.map.kakao.com/145052445,음식점
4,4,4,4,h000344_60635,126.9293907,33.458872,2023-06-04 18:41:00,h_h000344,1,제주특별자치도 서귀포시 성산읍 성산리 399-101,제주특별자치도,서귀포시,성산읍 성산리,성산해촌,https://lh3.googleusercontent.com/place-photos/AEkURDzKs9QTPz5nNxVvxhpj7c9IhrwaDD1oPjR1OtJ_Y2dyYxqHcsHBzW0mh0MVFNhnbT6J_pCP26Wn4gHKb2SBQGFVAe8D_pzibjzPm6xH0aqgDybDPgSNCiDWEfAPudfFQxsJBp8c27mbuSkkwYE=s4800-w1906-h1271,http://place.map.kakao.com/12057155,음식점
5,5,5,5,h000344_60635,126.9116348,33.4532935,2023-06-05 08:57:00,h_h000344,2,제주특별자치도 서귀포시 성산읍 고성리 1217-1,제주특별자치도,서귀포시,성산읍 고성리,1983흑돼지오겹살무한리필,,http://place.map.kakao.com/1767920421,음식점
6,6,6,7,h000344_60635,126.9210647,33.4690124,2023-06-05 14:20:00,h_h000344,2,제주특별자치도 서귀포시 성산읍 오조리 8-2,제주특별자치도,서귀포시,성산읍 오조리,돈장숯불구이,https://lh3.googleusercontent.com/place-photos/AEkURDykjenVtHkod4sue0q6yacb0047pYSqlWO7Ek7OYNV7dk7x_L5sEm9M-7duBbkiRM5a_rGWud36wSPQXsCuRJZk28RSQoGz2Qrf9gTQbCysg-LdYAT4nxnoEB_80Ne-6ZJj4GOCUh0vLakVp4w=s4800-w4032-h1908,http://place.map.kakao.com/1126028010,음식점
7,7,7,8,h000344_60635,126.912653,33.4470117,2023-06-05 14:38:00,h_h000344,2,제주특별자치도 서귀포시 성산읍 고성리 1093-13,제주특별자치도,서귀포시,성산읍 고성리,고기에오르다,https://lh3.googleusercontent.com/places/ANXAkqEBqEZjqFMRmtxeGU3BK_q6GwOplFRJqiSy8oCDPDLWvOcQ7o4QAlbXlr8wqt0hEUmJLe96jecMK0IVyGj6lgY8U6X4uWdUBPU=s4800-w4000-h3000,http://place.map.kakao.com/1694636612,음식점
8,8,8,9,h000344_60635,126.9120307,33.450571,2023-06-05 18:08:00,h_h000344,2,제주특별자치도 서귀포시 성산읍 고성리 1170-8,제주특별자치도,서귀포시,성산읍 고성리,예담떡집,https://lh3.googleusercontent.com/place-photos/AEkURDyh0uanlgjFA9FwAzTCpCK8prsHKuSNCc5-lYyv-RH_kufcFOBn1sC36L7Leq7LbhU1EuJD7dYrIx3PQEDQSyUWgjcoZ32ffAK2oRcuyVAkEmyu5CuLiOsuyoho8ipflRMc5vIAyfXeb_Z7-Q=s4800-w4000-h3000,http://place.map.kakao.com/9884992,음식점
9,9,9,10,h000344_60635,126.9104309,33.454566,2023-06-06 07:59:00,h_h000344,3,제주특별자치도 서귀포시 성산읍 오조리 1138-45,제주특별자치도,서귀포시,성산읍 오조리,광주식당,https://lh3.googleusercontent.com/place-photos/AEkURDwN411cPRJwpi6TJEvvfbxADdXmbKdh9FxN1xHfdET_EI-zhIIqSuuuPKc0B7cwHvQFwCyMJA2qGjck2eOAZ6tcM3DzMochRa4SGCqHVOE-kJNRSfIqRevYt62ahpn_IZWVoMzZAr9dKrSWCFc=s4800-w4032-h3024,http://place.map.kakao.com/152859829,음식점
