,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h002843_74240,126.52958218265653,33.50001038463453,2023-08-28 20:43:00,h_h002843,1,제주특별자치도 제주시 이도이동 1938-1,제주특별자치도,제주시,이도이동,스시도모다찌 제주점,http://place.map.kakao.com/12748422,음식점
1,1,1,h002843_74240,126.52893347255582,33.49900760315037,2023-08-28 21:50:00,h_h002843,1,제주특별자치도 제주시 이도이동 1940,제주특별자치도,제주시,이도이동,호근동,http://place.map.kakao.com/10986589,음식점
2,2,2,h002843_74240,126.53255403111612,33.50204136771739,2023-08-29 10:29:00,h_h002843,2,제주특별자치도 제주시 동광로 34,제주특별자치도,제주시,,민가네가정식뷔페,http://place.map.kakao.com/186406918,음식점
3,3,3,h002843_74240,126.53229806691624,33.50220115374513,2023-08-29 10:39:00,h_h002843,2,제주특별자치도 제주시 이도일동 1938,제주특별자치도,제주시,이도일동,응큼떡볶이 구제주점,http://place.map.kakao.com/1734735725,음식점
4,4,5,h002843_74240,126.70483926616814,33.552738403107256,2023-08-29 14:48:00,h_h002843,2,제주특별자치도 제주시 조천읍 북촌리 3-2,제주특별자치도,제주시,조천읍 북촌리,어반정글,http://place.map.kakao.com/561481631,카페
5,5,6,h002843_74240,126.66856231585128,33.5426714620955,2023-08-29 16:02:00,h_h002843,2,제주특별자치도 제주시 조천읍 함덕리 산 14-27,제주특별자치도,제주시,조천읍 함덕리,함덕연옥,http://place.map.kakao.com/1730219412,음식점
6,6,7,h002843_74240,126.66985600210108,33.54301676761633,2023-08-29 16:23:00,h_h002843,2,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도,제주시,조천읍,함덕해수욕장,http://place.map.kakao.com/8148451,관광명소
7,7,8,h002843_74240,126.75036010082184,33.43327047057284,2023-08-29 19:06:00,h_h002843,2,제주특별자치도 제주시 구좌읍 송당리 2656-6,제주특별자치도,제주시,구좌읍 송당리,공간정원,http://place.map.kakao.com/850727521,관광명소
8,8,9,h002843_74240,126.55915728333332,33.2492956,2023-08-29 20:29:00,h_h002843,2,제주특별자치도 서귀포시 서귀동 341,제주특별자치도,서귀포시,서귀동,기운네흑돼지,http://place.map.kakao.com/20402606,음식점
9,9,10,h002843_74240,126.56041786722186,33.249480591034825,2023-08-29 21:12:00,h_h002843,2,제주특별자치도 서귀포시 서문로41번길 23,제주특별자치도,서귀포시,,시작공간비호,http://place.map.kakao.com/1825851905,문화시설
10,10,11,h002843_74240,126.56624176551269,33.24593991975602,2023-08-30 10:13:00,h_h002843,3,제주특별자치도 서귀포시 서귀동 165-1,제주특별자치도,서귀포시,서귀동,럭키상회 서귀포점,http://place.map.kakao.com/1199578872,음식점
11,11,12,h002843_74240,126.56204782149058,33.249880133330954,2023-08-30 11:21:00,h_h002843,3,제주특별자치도 서귀포시 중앙로54번길 17,제주특별자치도,서귀포시,,올레삼다정,http://place.map.kakao.com/26845442,음식점
12,12,13,h002843_74240,126.56987685389944,33.244930125778374,2023-08-30 12:57:00,h_h002843,3,제주특별자치도 서귀포시 서귀동 101-3,제주특별자치도,서귀포시,서귀동,탐라갈치,http://place.map.kakao.com/10817858,음식점
13,13,14,h002843_74240,126.42675146805902,33.25312387728726,2023-08-30 17:50:00,h_h002843,3,제주특별자치도 서귀포시 중문동 2011-6,제주특별자치도,서귀포시,중문동,연담샤브샤브,http://place.map.kakao.com/733090548,음식점
14,14,15,h002843_74240,126.51430367083536,33.238802227625975,2023-08-30 20:24:00,h_h002843,3,제주특별자치도 서귀포시 법환동 1654-58,제주특별자치도,서귀포시,법환동,흑돼지꿀꿀이,http://place.map.kakao.com/1276228583,음식점
15,15,16,h002843_74240,126.56280352463544,33.24976646141997,2023-08-30 21:11:00,h_h002843,3,제주특별자치도 서귀포시 중정로61번길 22,제주특별자치도,서귀포시,,남매네흑돼지,http://place.map.kakao.com/1144232432,음식점
16,16,17,h002843_74240,126.52482371211222,33.26133555623612,2023-08-30 21:54:00,h_h002843,3,제주특별자치도 서귀포시 호근동 2142,제주특별자치도,서귀포시,호근동,제담민박펜션,http://place.map.kakao.com/1637424177,숙박
17,17,18,h002843_74240,126.51004499576511,33.232758113636365,2023-08-30 22:45:00,h_h002843,3,제주특별자치도 서귀포시 법환동 1498,제주특별자치도,서귀포시,법환동,바솔트,http://place.map.kakao.com/1489420901,음식점
18,18,19,h002843_74240,126.478913495076,33.484307417312266,2023-08-31 11:44:00,h_h002843,4,제주특별자치도 제주시 노형동 3816,제주특별자치도,제주시,노형동,홍대개미 제주노형점,http://place.map.kakao.com/380217836,음식점
19,19,20,h002843_74240,126.46292000612398,33.502612960550415,2023-08-31 12:46:00,h_h002843,4,제주특별자치도 제주시 이호일동 322-6,제주특별자치도,제주시,이호일동,핑크해안도로,http://place.map.kakao.com/2118917029,관광명소
