,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h004845_88921,126.4974295,33.4910844,2023-08-22 08:59:00,h_h004845,1,제주특별자치도 제주시 연동 311,제주특별자치도,제주시,연동,올래국수 본점,http://place.map.kakao.com/1387964178,음식점
1,1,2,h004845_88921,126.5887502,33.2894557,2023-08-22 11:14:00,h_h004845,1,제주특별자치도 서귀포시 토평공단로 78-27,제주특별자치도,서귀포시,,윈드1947카트테마파크,http://place.map.kakao.com/820826091,관광명소
2,2,3,h004845_88921,126.5089559,33.248705,2023-08-22 13:03:00,h_h004845,1,제주특별자치도 서귀포시 일주동로 9209,제주특별자치도,서귀포시,,오색밥상,http://place.map.kakao.com/19337241,음식점
3,3,4,h004845_88921,126.4320354,33.2520729,2023-08-22 14:20:00,h_h004845,1,제주특별자치도 서귀포시 중문동 1918-3,제주특별자치도,서귀포시,중문동,명륜진사갈비 제주중문점,http://place.map.kakao.com/892997830,음식점
4,4,5,h004845_88921,126.2725663,33.3982399,2023-08-22 19:27:00,h_h004845,1,제주특별자치도 제주시 한림읍 동명리 709-2,제주특별자치도,제주시,한림읍 동명리,돈사돈 한림협재점,http://place.map.kakao.com/1126984037,음식점
5,5,6,h004845_88921,126.1777585,33.3379535,2023-08-23 00:23:00,h_h004845,2,제주특별자치도 제주시 한경면 용수리 1397,제주특별자치도,제주시,한경면 용수리,웨스트힐,http://place.map.kakao.com/436566298,숙박
6,6,7,h004845_88921,126.3408708,33.3100392,2023-08-23 15:07:00,h_h004845,2,제주특별자치도 서귀포시 안덕면 동광리 809-3,제주특별자치도,서귀포시,안덕면 동광리,청춘당꽈배기 서부점,http://place.map.kakao.com/1412427404,음식점
7,7,8,h004845_88921,126.3114564,33.4600411,2023-08-23 19:37:00,h_h004845,2,제주특별자치도 제주시 애월읍 애월리 2454-2,제주특별자치도,제주시,애월읍 애월리,갈치바다 애월점,http://place.map.kakao.com/1663905835,음식점
8,8,9,h004845_88921,126.3129772,33.4627158,2023-08-23 19:51:00,h_h004845,2,제주특별자치도 제주시 애월읍 애월리 2628,제주특별자치도,제주시,애월읍 애월리,한담가든,http://place.map.kakao.com/8620985,음식점
9,9,10,h004845_88921,126.5647517,33.4782434,2023-08-24 12:46:00,h_h004845,3,제주특별자치도 제주시 영평동 2461-2,제주특별자치도,제주시,영평동,회심,http://place.map.kakao.com/1173477940,음식점
10,10,11,h004845_88921,126.5280645,33.512063,2023-08-24 15:24:00,h_h004845,3,제주특별자치도 제주시 일도일동 1103-4,제주특별자치도,제주시,일도일동,진아떡집,http://place.map.kakao.com/10777503,음식점
11,11,12,h004845_88921,126.5279005,33.5123325,2023-08-24 15:52:00,h_h004845,3,제주특별자치도 제주시 일도일동 1103-4,제주특별자치도,제주시,일도일동,금복식당,http://place.map.kakao.com/21461466,음식점
12,12,13,h004845_88921,126.5269589,33.5119467,2023-08-24 16:03:00,h_h004845,3,제주특별자치도 제주시 동문로4길 21,제주특별자치도,제주시,,찰리공장,http://place.map.kakao.com/473694684,음식점
13,13,14,h004845_88921,126.525247,33.5113788,2023-08-24 16:55:00,h_h004845,3,제주특별자치도 제주시 이도일동 1421-37,제주특별자치도,제주시,이도일동,골목식당,http://place.map.kakao.com/21516667,음식점
