,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h003629_77800,126.52387228286126,33.51332898838508,2023-08-15 11:24:00,h_h003629,1,제주특별자치도 제주시 일도일동 1418-1,제주특별자치도,제주시,일도일동,곁 제주혼술바,http://place.map.kakao.com/332133500,음식점
1,1,2,h003629_77800,126.52161887111816,33.513166084563,2023-08-15 11:37:00,h_h003629,1,제주특별자치도 제주시 삼도이동 982-5,제주특별자치도,제주시,삼도이동,예술공감,http://place.map.kakao.com/441346085,문화시설
2,2,3,h003629_77800,126.52581022721884,33.51351212966796,2023-08-15 13:13:00,h_h003629,1,제주특별자치도 제주시 관덕로13길 3,제주특별자치도,제주시,,스시도모다찌 칠성점,http://place.map.kakao.com/1755141351,음식점
3,3,4,h003629_77800,126.53629952942026,33.51393876022032,2023-08-15 14:02:00,h_h003629,1,제주특별자치도 제주시 건입동 1047-1,제주특별자치도,제주시,건입동,빵육사도너츠,http://place.map.kakao.com/1123422124,음식점
4,4,5,h003629_77800,126.62307580949036,33.53780955160631,2023-08-15 14:43:00,h_h003629,1,제주특별자치도 제주시 조천읍 신촌리 2034-2,제주특별자치도,제주시,조천읍 신촌리,동카름,http://place.map.kakao.com/1918937,음식점
5,5,6,h003629_77800,126.74496250101576,33.5546986335533,2023-08-15 17:58:00,h_h003629,1,제주특별자치도 제주시 구좌읍 김녕리 3529-2,제주특별자치도,제주시,구좌읍 김녕리,청춘당찹쌀꽈배기 김녕점,http://place.map.kakao.com/987233514,음식점
6,6,7,h003629_77800,126.75449891186057,33.55841213744394,2023-08-15 20:00:00,h_h003629,1,제주특별자치도 제주시 구좌읍 김녕리 1270-8,제주특별자치도,제주시,구좌읍 김녕리,니모스토리,http://place.map.kakao.com/1672417180,카페
7,7,8,h003629_77800,126.75299632380263,33.55535081906817,2023-08-15 20:34:00,h_h003629,1,제주특별자치도 제주시 구좌읍 김녕리 2121,제주특별자치도,제주시,구좌읍 김녕리,나루터,http://place.map.kakao.com/90194955,음식점
8,8,9,h003629_77800,126.6754040047698,33.535523018542406,2023-08-15 21:09:00,h_h003629,1,제주특별자치도 제주시 조천읍 함덕리 72-99,제주특별자치도,제주시,조천읍 함덕리,성광떡방앗간,http://place.map.kakao.com/2083006250,음식점
9,9,10,h003629_77800,126.6747712025876,33.53522163373837,2023-08-16 09:11:00,h_h003629,2,제주특별자치도 제주시 조천읍 함덕남8길 8,제주특별자치도,제주시,조천읍,옛날통닭닭치고족치고 함덕점,http://place.map.kakao.com/1856565562,음식점
