,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,1,h001984_68757,126.4739151623782,33.481936290051934,2023-07-17 15:09:00,h_h001984,1,제주특별자치도 제주시 노형동 3815,제주특별자치도,제주시,노형동,다하연 노형점,http://place.map.kakao.com/1714590301,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwCQv4loVlvjGER1uZYQXl4tcEGLySaanGRROZ6P3FKuBTg54ZnsiYoCEcD4-wfulEhUAchK-1YiBH79xp-eR4RIwfqJxZm3Tj7g3K7boJ9xAWGcpacPIVJicFUAKzZNU6seK0IlQpj9LhM63EB4DnGUg=s4800-w4000-h3000
1,1,1,2,h001984_68757,126.91288869561768,33.50333454924556,2023-07-17 20:44:00,h_h001984,1,제주특별자치도 제주시 구좌읍 종달리 457-3,제주특별자치도,제주시,구좌읍 종달리,엉불턱 우도전망대,http://place.map.kakao.com/1663830737,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDxv2RiSQxzY4pyleFr2EDwG2uokjPNbqSzbMG7FjcTcEueP1CX4YoofTVL7WY9cCAeLDlSJVihDBO5YtSW7z4UN5ISrMpw_w06bTEuBn68Iq4A7LmbnPwME9x6xmdntQ0wagjAA3CSca8YNOD8=s4800-w2252-h4000
2,2,2,3,h001984_68757,126.920760551327,33.44982758588054,2023-07-17 22:00:00,h_h001984,1,제주특별자치도 서귀포시 성산읍 고성리 238,제주특별자치도,서귀포시,성산읍 고성리,커큐민흑돼지,http://place.map.kakao.com/24910446,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyyKoYPZ73rlQpjhUETYCf-WmegchBnD_q1zOiIRCb1bRM9PdghF0CgLD45cTsHHSVlWre91TQzdsnmgfMgwIezBX6YYI_1hpNHXPZp-_ZHldkWMMP6q8AJ1G4V07HDnGnakF5_5sL1lUEUvQ=s4800-w4032-h3024
3,3,3,4,h001984_68757,126.8041324559061,33.54623765944889,2023-07-18 11:25:00,h_h001984,2,제주특별자치도 제주시 구좌읍 행원리 3559,제주특별자치도,제주시,구좌읍 행원리,쉬영목,http://place.map.kakao.com/1394457990,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwQue9FbMxORox6NQS_AYLVDETa06fOQcwh4GPVY6_Sl2Ix2F1Vlp5HGLXUnurc4RGT6QLflMWfsRoyvU5JpBy2uO8S02T1juUIempcam8xVHOcb9a0XQISvuLnhv0vf67y1EXLqXdxJmG2=s4800-w4032-h3024
4,4,4,5,h001984_68757,126.80545466242978,33.554216834847765,2023-07-18 11:39:00,h_h001984,2,제주특별자치도 제주시 구좌읍 행원리 1350-5,제주특별자치도,제주시,구좌읍 행원리,바띠,http://place.map.kakao.com/170391024,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDw8GbTetKN63fY0GOspEXlDUw6_PdlekvdORQb9gxXKeUBQMG_FusHmppVxmNZyLbW_bFiN5PGbrUHTAIBbO64ANZxtg4Xbmd11T8ollOha72ICUWhQQe9pyiViAXcKE95lltfF-qPGYPRA5w=s4800-w2560-h1440
5,5,5,6,h001984_68757,126.755499422867,33.45381500360439,2023-07-18 13:17:00,h_h001984,2,제주특별자치도 제주시 구좌읍 송당리 2173,제주특별자치도,제주시,구좌읍 송당리,비밀의숲,http://place.map.kakao.com/82389937,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDzpWtVECLbErvULmvb9sc7cjiePGX59pJl-02aYkNxyncO-1956GtGu6b1Y1ejReIF_0JRLnBcIJ-X-liqUZ601Q4SaAmiSgU1t4SziAtrMpsqccRMf083GIJDLXYkq9agestxToNnKWlcWzWc=s4800-w3024-h4032
6,6,6,7,h001984_68757,126.56750498549307,33.243046534554914,2023-07-18 21:34:00,h_h001984,2,제주특별자치도 서귀포시 서귀동 42,제주특별자치도,서귀포시,서귀동,바다를본돼지 제주서귀포올레시장점,http://place.map.kakao.com/1868841420,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyWgtmLdo5CeGR--kXOR5v7VPlzvfKfg5WUR-ObtOI7KihQj9Edd8YxB9lVnx9ZfMuOdXhiRme6jCLXLpQcySI9W5tPlq3_BtMnZ42PdDd02j3VdFdjtKN77loYr5rilhEyMu2ASG4DnaaSMa8=s4800-w4032-h3024
7,7,7,8,h001984_68757,126.56692345761542,33.242604385839456,2023-07-18 21:47:00,h_h001984,2,제주특별자치도 서귀포시 서귀동 32-2,제주특별자치도,서귀포시,서귀동,삼무뚝배기갈치,http://place.map.kakao.com/11313882,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxMEqxkvdiXumNPXYYVFiR4ZOaiLUv405HTv-9ig1XEjx1DNuyumWWFlPVqhYqcr-sH6ocMfdgRWfrB-INzmh_K8QvFfEwL2n_X1IgAAT-AkPASEiRa_JrCNk4F4ZI5B4Wo0bWvsR9E8ZyqL_ucds22=s4800-w750-h750
8,8,8,9,h001984_68757,126.5645331140654,33.24813683772977,2023-07-18 22:26:00,h_h001984,2,제주특별자치도 서귀포시 서귀동 405-1,제주특별자치도,서귀포시,서귀동,예술공간오이 서귀포이야기,http://place.map.kakao.com/1915312224,문화시설,https://lh3.googleusercontent.com/place-photos/AEkURDz-eTn2qYkLYWCPudAUS-ZOvsA5DJ3hNbNcB-H_lo42zyf0Oi9xqK_v0TbgMuEyOuyzANv5omQIYOdk4o7IpxV-tKxbCRTK8QVIM6o33L4BDFqCHl8ScysyUBA6NVR8AgnxKxczhs-xYmcDBiw=s4800-w3000-h4000
9,9,9,10,h001984_68757,126.61203044528492,33.26788320928207,2023-07-19 02:03:00,h_h001984,3,제주특별자치도 서귀포시 신효동 651-17,제주특별자치도,서귀포시,신효동,네모네펜션,http://place.map.kakao.com/346093582,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDzsn8bH7kQ1ce3KeoaDHuQNVf64w2xb4PTUphfnR_k1wQnw4EJ562WMpQcmcNPuBTI5Bz4WmqatlOt6tPGvpHsZogKhURnUxNBQHfGIDc6_arSVfR7pAbBamwi4XASYXjk02XgX7xmnQipoOlwxAxQZbA=s4800-w4800-h3599
10,10,10,11,h001984_68757,126.47725351277508,33.4781056383473,2023-07-19 10:39:00,h_h001984,3,제주특별자치도 제주시 노형동 3812-2,제주특별자치도,제주시,노형동,신해바라기분식 한라대점,http://place.map.kakao.com/1443560399,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyKF5f-hdAoZ6POPFos5JURtf8CmtxnknyLDbmulpmEJKHDN_97GrMpG9sK_0vmEFBjUH7qCzMCK82ykQK8MY7HMx-heHcMEWNlO4C_Qack8mnwr6dO1J2ys1CjDTSl9D_w3pGa6SBxYQPRNw=s4800-w4000-h1848
11,11,11,12,h001984_68757,126.47809661487636,33.47901263827319,2023-07-19 10:50:00,h_h001984,3,제주특별자치도 제주시 노형동 765,제주특별자치도,제주시,노형동,본가장수촌 제주점,http://place.map.kakao.com/9730805,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy99RfXt7gwNEp3CH8NZkmqUOC5DiUMTXUW0sm4jfk_qVNJrn4HywSd30_PHApfjLTSHx7hpohsbLdXLe5tZ-3RxJl2TwT4t4bouPCTRwnpKi7OJjCLLUUV8eHmeqRamO1naYsYSdHrxW_Jug=s4800-w4032-h1960
12,12,12,13,h001984_68757,126.52207023976948,33.515843928161345,2023-07-19 12:37:00,h_h001984,3,제주특별자치도 제주시 삼도이동 1113,제주특별자치도,제주시,삼도이동,스튜디오126,http://place.map.kakao.com/51356882,문화시설,
13,13,13,14,h001984_68757,126.51372623077997,33.515753534134724,2023-07-19 13:06:00,h_h001984,3,제주특별자치도 제주시 흥운길 87,제주특별자치도,제주시,,복집식당,http://place.map.kakao.com/10372437,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDz8tweto8RcugXp3kCAxC1RzPloBUce4ubm97EBIpxE88qZv4S5M4_ozF1xVwPH62jx3T2fx1Uv9iMc3L1xIQAiBssZTE0Lmk2omuKd-9pPzZhScBjWKlVEy3UuGeDLYspgN9zfZ0ut2xtxIJQ=s4800-w2252-h4000
14,14,14,15,h001984_68757,126.51365869084022,33.514568976456026,2023-07-19 14:20:00,h_h001984,3,제주특별자치도 제주시 용담이동 455-4,제주특별자치도,제주시,용담이동,정임수산,http://place.map.kakao.com/934317624,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzD8_qZtZJCJJHrGSLB79AqN6O5bIAjs7xRH4kyac9GKsxQrEskIv3hniBFOy5kYIQFVpeeY8gUQuP966scb8RF5CLfyutwzCPztcoR_--q2rQF3A50DezzqSP7Ziio0jI8v3jXV-98LP9xZQ=s4800-w4000-h3000
