,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000667_62971,126.5303486,33.4939952,2023-06-24 10:25:00,h_h000667,1,제주특별자치도 제주시 이도이동 1085,제주특별자치도,제주시,이도이동,리틀핑거,https://lh3.googleusercontent.com/place-photos/AEkURDyvMPrdD3wthXZyZ4zpmbRdNwogRbRWdDBBWKdagdDg0Q1x1v-eH6IsIDQRUL-WGl1bpIo-IZJej6bI8utmThwWNHgqWC4gvqf1wPceofpR-JdZLIDSm4SE96WeOD0xUgQYkIiyeyQ6UvdyRSA=s4800-w3600-h4800,http://place.map.kakao.com/277882476,음식점
1,1,1,1,h000667_62971,126.7945963,33.5553914,2023-06-24 14:06:00,h_h000667,1,제주특별자치도 제주시 구좌읍 월정리 576-2,제주특별자치도,제주시,구좌읍 월정리,스시마씸 월정점,https://lh3.googleusercontent.com/place-photos/AEkURDx92ZBG1xEJdCf9ps4vDzHIUoXZAT3zjlqQjzsolkzOSB24VtwOJyGPW0NjSmU0h6WpIk819NgMPetICWRzJhw8IFoOGSnhfjr6kjjhbiYVDS2T1ln7Wdc7GklqMTY3qeDXgp3UqQiA51vf4w=s4800-w2543-h1236,http://place.map.kakao.com/246260173,음식점
2,2,2,3,h000667_62971,126.9422194,33.503654,2023-06-24 15:38:00,h_h000667,1,제주특별자치도 제주시 우도면 연평리 2473-9,제주특별자치도,제주시,우도면 연평리,회양과국수군,https://lh3.googleusercontent.com/place-photos/AEkURDxUld13pv5mgabGDaNqPtmIcwwOMpqHZAuMqcPob_MdZHj0WmgBCe45oDVcpSAEL5cPM6Pi-q9CxCikE4vBA5TduoQi03-GyeaPRrV3U3htrE0PBHQhQ7zt-8l8x8wtfLP8p_Tvv5NPt5rr1Q=s4800-w4000-h2252,http://place.map.kakao.com/18333590,음식점
3,3,3,4,h000667_62971,126.9668026,33.5023782,2023-06-24 18:23:00,h_h000667,1,제주특별자치도 제주시 우도면 조일길 2,제주특별자치도,제주시,우도면,동굴민박,https://lh3.googleusercontent.com/place-photos/AEkURDyRhmQprX8ndBGJoNZUdgRSuC7GOGmzvcCeTcovnc-DY997kwCrkenZRp4Gz01SgnDNP8pXQHv0-KXfFY4RwLdyT37qrl5OM_XTWs1A2YkqPBVM2N5CO0mXvwm40mAFgVi45Jm4SGX2sxHYjx0=s4800-w4128-h2322,http://place.map.kakao.com/25147813,숙박
4,4,4,5,h000667_62971,126.967036,33.5036363,2023-06-25 01:08:00,h_h000667,2,제주특별자치도 제주시 우도면 연평리 145,제주특별자치도,제주시,우도면 연평리,우도정계,https://lh3.googleusercontent.com/place-photos/AEkURDzYOb2QGU4z9ljp339L3doFEMTgnajZbCONgMs9dRSBj6dOAZiNSsXqQyC4Tz1nPvFLA_K7A5PkEyUoFInWjTuyeWiPFoE6QpsDlfO2eGZycHNK0k8LhC-CfjEy_RAWM9iMvrjbUxOJDW-h=s4800-w4000-h3000,http://place.map.kakao.com/1066056972,음식점
5,5,5,6,h000667_62971,126.9628552,33.50417,2023-06-25 02:59:00,h_h000667,2,제주특별자치도 제주시 우도면 연평리 532-2,제주특별자치도,제주시,우도면 연평리,우도 스페이스01,https://lh3.googleusercontent.com/place-photos/AEkURDxsV-2jGBapLmzvseT3xuJqswqx5fiK1pdvaPEqBh6_gOMsrrhQ_nJvv8Q_3xGA4opb9l2rrCQ2eTNoXJ2uv6G6z9nds8LvY36JjUWX856T7Gt54ynqr1T7vdRkPNLc0KQa1eu5g6f0XYWxmw=s4800-w4000-h3000,http://place.map.kakao.com/2104319592,숙박
6,6,6,7,h000667_62971,126.9656929,33.5059151,2023-06-25 09:35:00,h_h000667,2,제주특별자치도 제주시 우도면 연평리 154,제주특별자치도,제주시,우도면 연평리,우도머뭄,https://lh3.googleusercontent.com/place-photos/AEkURDxJBdXiZ4Rk50B6PR-53YiNNJPW1hriXNnGJ6PGWhnL_TWzxbtLlkHQsbm3gLjypWU_u-KxFfE5iC7RLbqU9l0Zwpn4s34vBycUfXJhFkrOtawb_NBUPRsrLKDKf8SERR-XS94z9CZEz62IaA=s4800-w2992-h2992,http://place.map.kakao.com/495424696,숙박
7,7,7,8,h000667_62971,126.9571669,33.5159267,2023-06-25 11:43:00,h_h000667,2,제주특별자치도 제주시 우도면 연평리 2656,제주특별자치도,제주시,우도면 연평리,어부와해녀,https://lh3.googleusercontent.com/place-photos/AEkURDyYgr2nIootHKtWU4hAHJ9vv4UG6TqA6kBLjtgtx6qxQpbfW3YId_lMpFAUBeOaV_UBdSeSyZuaAGjPNYFr85kdHcV7CincvACKWgTtxdzXiwLPFfTt6xORIRM1r7jcz2Qv79KMcU6CTiXrO3g=s4800-w4032-h3024,http://place.map.kakao.com/917308984,음식점
8,8,8,9,h000667_62971,126.9494922,33.5230082,2023-06-25 12:24:00,h_h000667,2,제주특별자치도 제주시 우도면 연평리 829-1,제주특별자치도,제주시,우도면 연평리,우도맹꽁이,https://lh3.googleusercontent.com/place-photos/AEkURDzBOmTRulvPNd64gr2WwGl4urN-K6VhuMPAjb32qbSuAjh3B8gTDioAC6DZ8LBV8wgLMcrJvGX2FN8qt_FBF2wanIhqkHOogknjn-7ueUxKUNHge4njBz27xfQLdB7dG3kP4NYLepc8BqB7rA=s4800-w4032-h3024,http://place.map.kakao.com/2142745856,음식점
9,9,9,10,h000667_62971,126.3142693,33.4167721,2023-06-25 16:54:00,h_h000667,2,제주특별자치도 제주시 애월읍 녹근로 19-11,제주특별자치도,제주시,애월읍,영국찻집,https://lh3.googleusercontent.com/place-photos/AEkURDz9vapQXHrEIKBZvfndpKTwUdDrXEygFgtnNgD-dDT2NPz2phR23zlzJ7t6oRRnlLTYka8dqO3T38awZCAM9-vqZJeSRBgHlWmq5RmJDxgg-89hTOCbU727gIY2ZqGwvrvwCAPl6K_aMv9Jbg=s4800-w4000-h3000,http://place.map.kakao.com/310705633,카페
10,10,10,11,h000667_62971,126.2905217,33.4352774,2023-06-25 17:53:00,h_h000667,2,제주특별자치도 제주시 한림읍 귀덕리 2732,제주특별자치도,제주시,한림읍 귀덕리,허브인휴양펜션,https://lh3.googleusercontent.com/place-photos/AEkURDzUhlTzltkEtLPJLAKnbXp-ChiY0CpOhZuN6XNH5pfHZEixKBM1NfAYLAgyrN3kZ6RtQH1l1gxp-Emrv35e6qbvz4GCy4EWJaxHpyHLpG3v8pVB1SHijhzUraLEkExiXVV4HdbPY8bDyGB2P6GFMBw09w=s4800-w4608-h2592,http://place.map.kakao.com/290917605,숙박
11,11,11,12,h000667_62971,126.2910319,33.4365674,2023-06-25 18:13:00,h_h000667,2,제주특별자치도 제주시 한림읍 귀덕리 2726-3,제주특별자치도,제주시,한림읍 귀덕리,아이브,https://lh3.googleusercontent.com/place-photos/AEkURDzfmkl9ib87zqBW9RLKXAkCEScCd9XA4ISkTwu6itoi-TVs7fndnMe9FTWC0CqG5Lk_TtWC_JGOLHqC89BZ_gCrcxkFVNof_KTlDDcZj_1WYl5z8QZACzvOL2ixmdOFKyzZ1QoTD32O_vSgaw=s4800-w4608-h2592,http://place.map.kakao.com/689061816,숙박
12,12,12,13,h000667_62971,126.2585179,33.4098608,2023-06-25 19:38:00,h_h000667,2,제주특별자치도 제주시 한림읍 한림리 1377-46,제주특별자치도,제주시,한림읍 한림리,바당길,https://lh3.googleusercontent.com/place-photos/AEkURDxqw7rgc4gmLUzE-OIqY5tJadjMSgSQJFq9yKutqjmcwzFMXfi1PINxWWEYjuZkB5wMm0l7SBlHMVI2-dDShYuAk-mmyommidU8o-uQ2YMYL7NTYWvvJagLzCcTJ0GJCqMp8U0lh47ju_AEQGMMpQiO=s4800-w4000-h3000,http://place.map.kakao.com/500457527,음식점
13,13,13,14,h000667_62971,126.3077192,33.4491597,2023-06-26 09:38:00,h_h000667,3,제주특별자치도 제주시 애월읍 곽지리 1648,제주특별자치도,제주시,애월읍 곽지리,곽지국시,https://lh3.googleusercontent.com/place-photos/AEkURDwIhGR-Q2ERT2fheAAIkFqHe324_AubYoZoB-08YPfcU0PpN5wTsZhGlZ6KzzoUyQTxCxxsavjd-Yd8iP_a9izZC0nTCA53l-ot2sEKqz_hzxXE0s4uUcjtgOtTDtMoLGOK2KJrxuU1uDBlx36kceuYsw=s4800-w4000-h2252,http://place.map.kakao.com/24064573,음식점
14,14,14,15,h000667_62971,126.307871,33.4516783,2023-06-26 12:09:00,h_h000667,3,제주특별자치도 제주시 애월읍 곽지리 1622-7,제주특별자치도,제주시,애월읍 곽지리,꽃밥,https://lh3.googleusercontent.com/place-photos/AEkURDzEPdiO_1tUWKklBVxgoQmoYtK6j2SW5naKexl9m_v-kszyTB-g_k7XDP5Vfz_NOrP3t-h6WMtt2GsrIFvN-82URC03M9xudk7i3E9zTPFDHE9gme5E0TRZUd-4Nqe4g02c6JxYXmK32fmeDA=s4800-w4032-h3024,http://place.map.kakao.com/18311320,음식점
15,15,15,16,h000667_62971,126.3073563,33.4482057,2023-06-26 12:35:00,h_h000667,3,제주특별자치도 제주시 애월읍 곽지리 1669-5,제주특별자치도,제주시,애월읍 곽지리,황금가마솥밥,https://lh3.googleusercontent.com/place-photos/AEkURDwUfIo64SWOTy6nn0gGrbKqdQuM2CMD9VK-MIXWkwDXnT87MWTt9ZhKsQXs5wGrc2YUoBLF21IwugeVOI0KDN60nuAZ96Z3VFT562WIRQOd2THHx3np99w9KETvem49AAPSCec3eCuO6-dA0aDeNiTnHg=s4800-w4800-h3600,http://place.map.kakao.com/730997757,음식점
16,16,16,17,h000667_62971,126.2407176,33.3937352,2023-06-26 18:50:00,h_h000667,3,제주특별자치도 제주시 한림읍 협재리 1751-5,제주특별자치도,제주시,한림읍 협재리,컨테이너야드협재타운,,http://place.map.kakao.com/26919625,관광명소
17,17,17,18,h000667_62971,126.2446831,33.3973281,2023-06-26 20:52:00,h_h000667,3,제주특별자치도 제주시 한림읍 한림로 396-1,제주특별자치도,제주시,한림읍,협재칼국수,https://lh3.googleusercontent.com/places/ANXAkqGD5v8J2QqNgLNqujMRPPSVFXgOlxWxSyheBMzxMz1aRGgW6aTkBxdFLSOwnOQ9N3Y8Dj05xw_nUpespxozbB-2hzMgxSsbQPg=s4800-w609-h548,http://place.map.kakao.com/713350813,음식점
