,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h002540_72410,126.5046643882261,33.502905877409816,2023-08-18 11:26:00,h_h002540,1,제주특별자치도 제주시 용담이동 2745-3,제주특별자치도,제주시,용담이동,똑순이오메기,http://place.map.kakao.com/942498335,음식점
1,1,1,h002540_72410,126.24328991166507,33.397769115904794,2023-08-18 12:48:00,h_h002540,1,제주특별자치도 제주시 한림읍 협재리 2872,제주특별자치도,제주시,한림읍 협재리,강식당,http://place.map.kakao.com/2131874405,음식점
2,2,2,h002540_72410,126.24031252392425,33.39357195521086,2023-08-18 13:57:00,h_h002540,1,제주특별자치도 제주시 한림읍 협재리 2447-27,제주특별자치도,제주시,한림읍 협재리,컨테이너야드협재타운,http://place.map.kakao.com/26919625,관광명소
3,3,3,h002540_72410,126.22369517233052,33.385863133220134,2023-08-18 14:46:00,h_h002540,1,제주특별자치도 제주시 한림읍 금능리 2316,제주특별자치도,제주시,한림읍 금능리,해안도로입구 금릉서쪽방면,http://place.map.kakao.com/26164500,관광명소
4,4,4,h002540_72410,126.20012630609112,33.364946338538616,2023-08-18 15:04:00,h_h002540,1,제주특별자치도 제주시 한경면 판포리 2877-1,제주특별자치도,제주시,한경면 판포리,퐁당라면,http://place.map.kakao.com/1177758484,음식점
5,5,5,h002540_72410,126.1728912598509,33.27493265720526,2023-08-18 18:18:00,h_h002540,1,제주특별자치도 서귀포시 대정읍 신도리 3085,제주특별자치도,서귀포시,대정읍 신도리,카페도구리3083,http://place.map.kakao.com/1624299731,카페
6,6,6,h002540_72410,126.18030029785383,33.300367429526204,2023-08-18 19:16:00,h_h002540,1,제주특별자치도 제주시 한경면 고산리 2922-2,제주특별자치도,제주시,한경면 고산리,가자고산중화요리,http://place.map.kakao.com/21460945,음식점
7,7,7,h002540_72410,126.26423356422777,33.2342610292688,2023-08-18 19:47:00,h_h002540,1,제주특별자치도 서귀포시 대정읍 일주서로 2460,제주특별자치도,서귀포시,대정읍,파리바게뜨 대정하나로점,http://place.map.kakao.com/204260814,음식점
8,8,8,h002540_72410,126.17199386060594,33.27397469358083,2023-08-19 10:27:00,h_h002540,2,제주특별자치도 서귀포시 대정읍 신도리 3135-1,제주특별자치도,서귀포시,대정읍 신도리,고산일과해안도로,http://place.map.kakao.com/2105646316,관광명소
9,9,9,h002540_72410,126.3037886544823,33.22766792962842,2023-08-19 11:58:00,h_h002540,2,제주특별자치도 서귀포시 안덕면 사계리 2294-35,제주특별자치도,서귀포시,안덕면 사계리,사계바다 제주산방산점,http://place.map.kakao.com/10447497,음식점
10,10,10,h002540_72410,126.566215125362,33.25084698198407,2023-08-19 13:16:00,h_h002540,2,제주특별자치도 서귀포시 서귀동 339,제주특별자치도,서귀포시,서귀동,오늘여기 서귀포올레시장본점,http://place.map.kakao.com/198203352,음식점
11,11,11,h002540_72410,126.84003121848517,33.53410729276622,2023-08-19 14:40:00,h_h002540,2,제주특별자치도 제주시 구좌읍 평대리 1945-9,제주특별자치도,제주시,구좌읍 평대리,평대성게국수,http://place.map.kakao.com/26915450,음식점
12,12,12,h002540_72410,126.84303673902971,33.53373681271263,2023-08-19 18:05:00,h_h002540,2,제주특별자치도 제주시 구좌읍 평대리 2018-11,제주특별자치도,제주시,구좌읍 평대리,평대여초밥,http://place.map.kakao.com/307289290,음식점
13,13,13,h002540_72410,126.85440401955184,33.52522088562184,2023-08-19 19:51:00,h_h002540,2,제주특별자치도 제주시 구좌읍 세화1길 17,제주특별자치도,제주시,구좌읍,모다정,http://place.map.kakao.com/1274401280,음식점
14,14,14,h002540_72410,126.85648782261522,33.52689053714375,2023-08-19 23:59:00,h_h002540,2,제주특별자치도 제주시 구좌읍 세화리 1500-63,제주특별자치도,제주시,구좌읍 세화리,한라산도야지 세화점,http://place.map.kakao.com/21507925,음식점
15,15,15,h002540_72410,126.83727386593858,33.53791794606356,2023-08-20 11:23:00,h_h002540,3,제주특별자치도 제주시 구좌읍 평대리 2031-5,제주특별자치도,제주시,구좌읍 평대리,톰톰카레,http://place.map.kakao.com/19315341,음식점
16,16,16,h002540_72410,126.67257421096856,33.541888518351456,2023-08-20 12:36:00,h_h002540,3,제주특별자치도 제주시 조천읍 함덕리 272-19,제주특별자치도,제주시,조천읍 함덕리,함덕찜,http://place.map.kakao.com/811614689,음식점
17,17,17,h002540_72410,126.66716537030231,33.54272778438095,2023-08-20 12:59:00,h_h002540,3,제주특별자치도 제주시 조천읍 함덕리 1269-10,제주특별자치도,제주시,조천읍 함덕리,계절식탁 함덕점,http://place.map.kakao.com/1717972925,음식점
18,18,18,h002540_72410,126.66464080299018,33.54213920374524,2023-08-20 14:48:00,h_h002540,3,제주특별자치도 제주시 조천읍 함덕리 4139,제주특별자치도,제주시,조천읍 함덕리,호랑이,http://place.map.kakao.com/1542427351,음식점
19,19,19,h002540_72410,126.66723719963797,33.54100116549746,2023-08-20 15:14:00,h_h002540,3,제주특별자치도 제주시 조천읍 함덕리 1002-30,제주특별자치도,제주시,조천읍 함덕리,깡촌흑돼지 함덕본점,http://place.map.kakao.com/27525363,음식점
