,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000280_59957,126.48437203796544,33.51138525841603,2023-06-08 21:58:00,h_h000280,1,제주특별자치도 제주시 도두이동 680-1,제주특별자치도,제주시,도두이동,제주어멍 통갈치 제주공항본점,,http://place.map.kakao.com/1903594998,음식점
1,1,1,1,h000280_59957,126.7784290875344,33.444238140146815,2023-06-09 09:37:00,h_h000280,2,제주특별자치도 제주시 구좌읍 금백조로 930,제주특별자치도,제주시,구좌읍,스누피가든,,http://place.map.kakao.com/852041742,관광명소
2,2,2,3,h000280_59957,126.66767530063468,33.5416471449964,2023-06-09 14:45:00,h_h000280,2,제주특별자치도 제주시 조천읍 함덕리 1002-92,제주특별자치도,제주시,조천읍 함덕리,훈남횟집,,http://place.map.kakao.com/867814713,음식점
3,3,3,4,h000280_59957,126.57427810839516,33.246648061247086,2023-06-09 17:45:00,h_h000280,2,제주특별자치도 서귀포시 동홍동 284-1,제주특별자치도,서귀포시,동홍동,카페와일드가든,,http://place.map.kakao.com/2016644396,카페
4,4,4,5,h000280_59957,126.36690029234728,33.235153329887645,2023-06-09 19:47:00,h_h000280,2,제주특별자치도 서귀포시 안덕면 창천리 823-4,제주특별자치도,서귀포시,안덕면 창천리,용왕난드르,,http://place.map.kakao.com/8019962,음식점
5,5,5,6,h000280_59957,126.48895650858702,33.48588109542273,2023-06-09 21:15:00,h_h000280,2,제주특별자치도 제주시 연동 262,제주특별자치도,제주시,연동,거부갈비,,http://place.map.kakao.com/1957836536,음식점
6,6,6,7,h000280_59957,126.48817502595904,33.48580966300846,2023-06-09 21:32:00,h_h000280,2,제주특별자치도 제주시 노연로 80,제주특별자치도,제주시,,하이디라오 제주도점,,http://place.map.kakao.com/1143177072,음식점
7,7,7,8,h000280_59957,126.48499491881466,33.51176304963883,2023-06-10 04:04:00,h_h000280,3,제주특별자치도 제주시 서해안로 368-3,제주특별자치도,제주시,,팜파스호텔 제주,,http://place.map.kakao.com/2025257355,숙박
8,8,8,9,h000280_59957,126.24521825906253,33.39617990535544,2023-06-10 12:50:00,h_h000280,3,제주특별자치도 제주시 한림읍 협재리 1843-7,제주특별자치도,제주시,한림읍 협재리,왓새우,,http://place.map.kakao.com/1210911629,음식점
9,9,9,10,h000280_59957,126.31161947915052,33.46073328513694,2023-06-10 14:31:00,h_h000280,3,제주특별자치도 제주시 애월읍 애월리 2628,제주특별자치도,제주시,애월읍 애월리,갈치바다 애월점,,http://place.map.kakao.com/1663905835,음식점
10,10,10,11,h000280_59957,126.47671282652276,33.508709132265395,2023-06-10 16:13:00,h_h000280,3,제주특별자치도 제주시 도두이동 1663-5,제주특별자치도,제주시,도두이동,빽다방베이커리 제주사수점,,http://place.map.kakao.com/1808915729,카페
11,11,11,12,h000280_59957,126.470013637371,33.50812214359936,2023-06-10 17:46:00,h_h000280,3,제주특별자치도 제주시 도두일동 1741-4,제주특별자치도,제주시,도두일동,바다길횟집,,http://place.map.kakao.com/17440653,음식점
12,12,12,13,h000280_59957,126.5284678325198,33.51269152626253,2023-06-10 18:51:00,h_h000280,3,제주특별자치도 제주시 일도일동 1150,제주특별자치도,제주시,일도일동,아베베베이커리 제주,,http://place.map.kakao.com/587249375,음식점
