,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h004552_85068,126.36566187908537,33.470941709867425,2023-08-28 17:17:00,h_h004552,1,제주특별자치도 제주시 애월읍 신엄리 2489-5,제주특별자치도,제주시,애월읍 신엄리,좋은만두김밥,http://place.map.kakao.com/524519795,음식점
1,1,2,h004552_85068,126.26627197495054,33.3201310954709,2023-08-28 20:42:00,h_h004552,1,제주특별자치도 제주시 한경면 저지리 2973-4,제주특별자치도,제주시,한경면 저지리,레이디홍,http://place.map.kakao.com/1324178448,음식점
2,2,3,h004552_85068,126.25797353246318,33.34091455684979,2023-08-29 00:17:00,h_h004552,2,제주특별자치도 제주시 한경면 저지12길 8-1,제주특별자치도,제주시,한경면,땡큐브레드앤숲,http://place.map.kakao.com/1471976347,카페
3,3,4,h004552_85068,126.21642980726024,33.377111887960474,2023-08-29 14:10:00,h_h004552,2,제주특별자치도 제주시 한림읍 월령리 1220,제주특별자치도,제주시,한림읍 월령리,월령식당,http://place.map.kakao.com/2104398696,음식점
4,4,5,h004552_85068,126.32838243997224,33.347097658440426,2023-08-29 16:45:00,h_h004552,2,제주특별자치도 제주시 한림읍 금악리 135,제주특별자치도,제주시,한림읍 금악리,우유부단,http://place.map.kakao.com/825851613,카페
5,5,6,h004552_85068,126.25787105048576,33.33654438499039,2023-08-29 22:53:00,h_h004552,2,제주특별자치도 제주시 한경면 저지리 3258,제주특별자치도,제주시,한경면 저지리,결,http://place.map.kakao.com/1345481231,카페
6,6,7,h004552_85068,126.25458866406552,33.329199246294266,2023-08-30 12:49:00,h_h004552,3,제주특별자치도 제주시 한경면 저지리 1703-5,제주특별자치도,제주시,한경면 저지리,저지해장국,http://place.map.kakao.com/1763136588,음식점
7,7,8,h004552_85068,126.55885420751436,33.23967880572502,2023-08-30 13:45:00,h_h004552,3,제주특별자치도 서귀포시 남성중로 40,제주특별자치도,서귀포시,,해녀의집,http://place.map.kakao.com/21513669,음식점
8,8,9,h004552_85068,126.41799854985716,33.25320555046065,2023-08-30 17:12:00,h_h004552,3,제주특별자치도 서귀포시 중문동 2785-1,제주특별자치도,서귀포시,중문동,천제연난대림,http://place.map.kakao.com/12721329,관광명소
9,9,10,h004552_85068,126.413728537371,33.26194782785663,2023-08-30 18:48:00,h_h004552,3,제주특별자치도 서귀포시 색달동 1898-2,제주특별자치도,서귀포시,색달동,색달바당,http://place.map.kakao.com/1448787871,음식점
10,10,11,h004552_85068,126.29778749336228,33.25020419016693,2023-08-30 20:56:00,h_h004552,3,제주특별자치도 서귀포시 안덕면 사계리 3578,제주특별자치도,서귀포시,안덕면 사계리,만담,http://place.map.kakao.com/1001627257,음식점
