,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000677_63027,126.50419983301614,33.509928270578406,2023-06-16 13:09:00,h_h000677,1,제주특별자치도 제주시 용담이동 861-4,제주특별자치도,제주시,용담이동,일품순두부 용담점,https://lh3.googleusercontent.com/place-photos/AEkURDxm69rhWRcGnDEJWP6d87pU1O9imkjVc5Wj02-PINDdVtChLxQArNYi42MYT7ULbTMjIm1kfnZ8pWB7vnMk8h1XUf15M9aBpsIIxWkScFGE-chYOep5PRVJCbmX-Cta_eN3RN8jjniPxXITOQ=s4800-w4032-h3024,http://place.map.kakao.com/182845520,음식점
1,1,1,2,h000677_63027,126.308875864716,33.45194909329697,2023-06-16 15:19:00,h_h000677,1,제주특별자치도 제주시 애월읍 곽지리 2495,제주특별자치도,제주시,애월읍 곽지리,꽃밥,https://lh3.googleusercontent.com/place-photos/AEkURDzEPdiO_1tUWKklBVxgoQmoYtK6j2SW5naKexl9m_v-kszyTB-g_k7XDP5Vfz_NOrP3t-h6WMtt2GsrIFvN-82URC03M9xudk7i3E9zTPFDHE9gme5E0TRZUd-4Nqe4g02c6JxYXmK32fmeDA=s4800-w4032-h3024,http://place.map.kakao.com/18311320,음식점
2,2,2,3,h000677_63027,126.30780004547692,33.44857621714213,2023-06-16 16:20:00,h_h000677,1,제주특별자치도 제주시 애월읍 곽지리 1667-22,제주특별자치도,제주시,애월읍 곽지리,곽지국시,https://lh3.googleusercontent.com/place-photos/AEkURDwIhGR-Q2ERT2fheAAIkFqHe324_AubYoZoB-08YPfcU0PpN5wTsZhGlZ6KzzoUyQTxCxxsavjd-Yd8iP_a9izZC0nTCA53l-ot2sEKqz_hzxXE0s4uUcjtgOtTDtMoLGOK2KJrxuU1uDBlx36kceuYsw=s4800-w4000-h2252,http://place.map.kakao.com/24064573,음식점
3,3,3,4,h000677_63027,126.3944817626041,33.26810647965846,2023-06-16 18:36:00,h_h000677,1,제주특별자치도 서귀포시 상예동 185-2,제주특별자치도,서귀포시,상예동,신지루,https://lh3.googleusercontent.com/place-photos/AEkURDyOgOu9aXivaCpad7uvWQb3KS11U4V1RLztGxN3ZCAzvnjT0fqgQsVT5ZOnzVJNTWYsjOp6I3Wnev39uOJbWHY-OSylD1W0Fn22Zy00_kTlQ5B2-UOLSg_q_Z4EpZWGUgbWChdnMrz9OX1SYFc=s4800-w4800-h3199,http://place.map.kakao.com/705414004,음식점
4,4,4,5,h000677_63027,126.43117380561822,33.25081236295039,2023-06-16 20:51:00,h_h000677,1,제주특별자치도 서귀포시 중문동 1925,제주특별자치도,서귀포시,중문동,은희네해장국 중문점,https://lh3.googleusercontent.com/place-photos/AEkURDybpu-JBlznWB09ilsUpqSQ3ksyMJNP3V4Qi36GQsuTRpFeJgasKkYQRMLh20aCkQyHCm66vWEALLwsha8XKMcR-fCAusofFeUHp53wpWkxN87lS5p_EsgthMc6arU6_5RfEVw717UlgqAnUpRL5eEOuA=s4800-w4032-h3024,http://place.map.kakao.com/995569353,음식점
5,5,5,6,h000677_63027,126.4197358588196,33.25347426066625,2023-06-16 22:12:00,h_h000677,1,제주특별자치도 서귀포시 중문동 2232,제주특별자치도,서귀포시,중문동,제주미향해장국 중문본점,https://lh3.googleusercontent.com/places/ANXAkqFFEsHrmDyzoz0UlxAvNpeTNFheLbfaiJwbu9rds8KygyJk-yzGzHFVadXq_6FtDaZfUlW7grr-daJga16tkkNwaRvuY84fjAU=s4800-w4032-h3024,http://place.map.kakao.com/180321347,음식점
6,6,6,7,h000677_63027,126.87442929687386,33.4010758165508,2023-06-17 14:16:00,h_h000677,2,제주특별자치도 서귀포시 성산읍 난산리 300-3,제주특별자치도,서귀포시,성산읍 난산리,카페스타라파,https://lh3.googleusercontent.com/place-photos/AEkURDyRWX0Y6m4Et-a52ozBU3iYGLZNo9a9SMiijR4gayFmcQHXgtTQu_O_XV6o_xUDyBM4GMZN1PyaGgVtr1W7T_SjjwLwNMdWNOaYqQLy-hmZnFigqeb6fWPD0ZzzJeVaL5KHsDf1hRJ-AKl0=s4800-w4032-h3024,http://place.map.kakao.com/213570668,카페
7,7,7,8,h000677_63027,126.56389289674522,33.2499698163286,2023-06-17 16:43:00,h_h000677,2,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,남매네왕갈치,https://lh3.googleusercontent.com/place-photos/AEkURDzaqJQPOJCW-qWt5hSqKD8FP9bR5U_cVXOfwDIPWDqNQIeyd4h7VaIqRubi1szMwaqt1hyuBy2N-SJfZfHGN7FeI_PefnbsVlo1Bp0Jf1Mwny7S6OOgpah5aG2Yz5giJCwI1JTp_4lYEJXKJos=s4800-w3024-h4032,http://place.map.kakao.com/1659950257,음식점
8,8,8,9,h000677_63027,126.56326249315808,33.25010460895429,2023-06-17 17:01:00,h_h000677,2,제주특별자치도 서귀포시 중앙로62번길 18,제주특별자치도,서귀포시,,남매네흑돼지,https://lh3.googleusercontent.com/place-photos/AEkURDy7RK9uFNmEmgwCEqVovBhS4u0uKf4fgvJtcoc0Ga1ZQGGZB2EFxsGPfOq4gYefa_uTcayKIyYQgAO5G5MG4R_rztg6QwbF0rmlwqQuuc2doQbuAYO4r8jBuPQlE1y8UCrF76enwH3ShrwtNw=s4800-w4032-h3024,http://place.map.kakao.com/1144232432,음식점
9,9,9,10,h000677_63027,126.42016141324017,33.25306405212173,2023-06-17 17:59:00,h_h000677,2,제주특별자치도 서귀포시 중문동 2176,제주특별자치도,서귀포시,중문동,미스제주,https://lh3.googleusercontent.com/place-photos/AEkURDwkzwW5CBjlrLAFUxjfNgDM3FSboo37jY4yWkzjwF9SAVHNJDR4JlmpqFk7ZSD04xjdOQNuey7At1MLqWrmVJibqhZK04v_XptpGV6jOjG8-tMGUlvEOQNl2GJirXV5N_rxt8KzVjB1LgRcog=s4800-w4032-h3024,http://place.map.kakao.com/10403082,음식점
