,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,1,h001977_68734,126.75557875032828,33.55738446551444,2023-07-27 15:01:00,h_h001977,1,제주특별자치도 제주시 구좌읍 김녕리 497-9,제주특별자치도,제주시,구좌읍 김녕리,세기알해변,http://place.map.kakao.com/1950858245,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDySTBKIsYHxXm5eNmtJSPmbRjcreV9FetM4M0fUaglIzA3_1kZh5Cw_RRd45ERA7boEXfJ5MgPXNmKXzdbtuLrSyEinuFjL8g1NvneS_v_IfTuvABPOHbhqH4av3YsberLBa03SPLTk-mWXlt5C7pE9=s4800-w4000-h3000
1,1,1,2,h001977_68734,126.40096491219045,33.4801127664476,2023-07-27 16:57:00,h_h001977,1,제주특별자치도 제주시 애월읍 하귀2리 1909-11,제주특별자치도,제주시,애월읍 하귀2리,미미식당,http://place.map.kakao.com/19511456,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDx4J_0efX0oPxR3tnMAVBiPhgWrUc4WsDZA2o1i5EQif7PBpCT_y4jnmVoj7nVr6aEHwqHcWJdu04OYdIFPXC2jncQqPD9eb4k9EIOUSvujeeqr8mgRXQXiwDyTA5Yr7K6Ru6_zcWP6pfx0xw=s4800-w4032-h3024
2,2,2,3,h001977_68734,126.40817939713156,33.484158812406115,2023-07-27 17:26:00,h_h001977,1,제주특별자치도 제주시 애월읍 하귀1리 1552-4,제주특별자치도,제주시,애월읍 하귀1리,흑돼지가노는집,http://place.map.kakao.com/21507687,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDw45IdR96IKBs4dxm_4kR7tuKUt9Pfg1MXqUo7z5PUy8ZoUckBEEbDbL2ih9LvmQNUSleFg6PmpbBfwWnE1F3gdRAMYDajXR4SZOp5OLnFhRAdULNjk5OvSB1lmErsHcA8OHMMvrbpBoJasWOs=s4800-w4032-h3024
3,3,3,4,h001977_68734,126.52891810242336,33.48095277289454,2023-07-27 18:55:00,h_h001977,1,제주특별자치도 제주시 도남동 439-6,제주특별자치도,제주시,도남동,파리바게뜨 제주제스코본점,http://place.map.kakao.com/49044124,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxZfb31xqO7-cNlWNlQwiEkyQ2-cYrJTAnIDIiyBHXJ-2vXRoVAPgYlkCAOzUoQKbtoOtzeHcN0Y7YJeAfktu4W-Ak4PQrXXw2QgB-ao9lQUe2tnpTTt6hwfstvdgl1qrvnpl2PH1XiviSB=s4800-w2268-h4032
4,4,4,5,h001977_68734,126.40187853354848,33.48242099860536,2023-07-27 19:46:00,h_h001977,1,제주특별자치도 제주시 애월읍 하귀2리 1775-5,제주특별자치도,제주시,애월읍 하귀2리,대담,http://place.map.kakao.com/2075367587,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwFwgeEiyyfGT5Me4h9C33ZOnoFmboxnr6qVTjsfam5w4OpB8BhAThY7tvoMHoiuplrXPoPYLmqCyvWHDSwdkNhQIfdLro5Ujq_u8EF6ezsUITZQBGDHdO5lVdUt9xqdRtZLCG_Vh3N5yNTRfw=s4800-w4800-h2700
5,5,5,6,h001977_68734,126.48711989408568,33.234099705693204,2023-07-29 12:26:00,h_h001977,2,제주특별자치도 서귀포시 강정동 2673-6,제주특별자치도,서귀포시,강정동,왕돌식당,http://place.map.kakao.com/21355908,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwEseQkzc7zkFOhzuEZAhqKHQdmB-XGcq82kqjb6cjm-ZPWqZIvicX8l-Anh0waqDX6ZT31POyUomWtQyp2cuZvos6lcJt6rw4DgpOeiEwVPhdPABnlfYLpYYgWEKGgHFidlUPlEW0oZKdUuIg=s4800-w2972-h3963
6,6,6,7,h001977_68734,126.86211774999998,33.5244413,2023-07-29 16:51:00,h_h001977,2,제주특별자치도 제주시 구좌읍 세화리 1476-17,제주특별자치도,제주시,구좌읍 세화리,미엘드세화,http://place.map.kakao.com/25161778,카페,https://lh3.googleusercontent.com/place-photos/AEkURDwQgmGXmqIl8fWbQS0tPPbHxgzYSoIo43pM3JDaTzFbx3lDBp59ZTstY9c8Kx4uF3B1vN_v9F2wRwCK3tatueM-MoGcfjbBBRpBOn6VAqLjk2EIeBIrTBwZ4rzZ0CAXs30b3PaBbc5Y1rtM=s4800-w4032-h3024
7,7,7,8,h001977_68734,126.8063168421756,33.55643224207535,2023-07-29 18:14:00,h_h001977,2,제주특별자치도 제주시 구좌읍 행원로7길 23-16,제주특별자치도,제주시,구좌읍,월정리곳간,http://place.map.kakao.com/1645485078,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxuFDmbV9pqezGKsoTDaET0zHvGqUMphLdQw-Ix3Ir3QT48CVEBSmZ6VsCEabiyHsjyC6HLcK3WoX4D4bn5-79OdUJtOhIZ8ebrNs8EDRrF_2_9d3J24vbLceJnxyEOoKtRqjJPwoUb4KnL6A=s4800-w4000-h1638
8,8,8,9,h001977_68734,126.80604105,33.55663728333333,2023-07-29 18:36:00,h_h001977,2,제주특별자치도 제주시 구좌읍 행원리 1485-13,제주특별자치도,제주시,구좌읍 행원리,행원별당,http://place.map.kakao.com/1193249965,음식점,
9,9,9,10,h001977_68734,126.70364897790964,33.5517261156691,2023-07-29 19:20:00,h_h001977,2,제주특별자치도 제주시 조천읍 북촌리 365-3,제주특별자치도,제주시,조천읍 북촌리,테바즈,http://place.map.kakao.com/930058797,숙박,https://lh3.googleusercontent.com/places/ANXAkqGjD4Wnr5u15U7vlD6ank7Ud29b2hSgKonL-EGyth_M8GALxHHzBVXaNuIfJjUS06LordIQt5rHOIpyEtu0ogWvZUNOJUmMsLM=s4800-w4032-h3024
