,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h002090_69188,126.43402243062128,33.493739793329766,2023-07-10 17:42:00,h_h002090,1,제주특별자치도 제주시 외도이동 251-1,제주특별자치도,제주시,외도이동,푸라닭치킨 제주외도점,http://place.map.kakao.com/1544519857,음식점,
1,1,1,1,h002090_69188,126.52060970138407,33.49970439432319,2023-07-10 19:47:00,h_h002090,1,제주특별자치도 제주시 삼도일동 585-35,제주특별자치도,제주시,삼도일동,빨간집 삼도점,http://place.map.kakao.com/24173136,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzXsPdrIGyH6Jai-2kQ6UNKN3mD8n-QMyf5gNtpk3J83Aa7Z-JyJ7h6-J6WXYuRvsIsIzOPzLsWTwHEUcWz9wQhQl779SMkx5GO1NXuAYLMNyVlAjoGig2aC_BtvQ6rost5pEjoWGLq1nuxtw=s4800-w4032-h3024
2,2,2,2,h002090_69188,126.23011342323304,33.38578134494615,2023-07-11 01:02:00,h_h002090,2,제주특별자치도 제주시 한림읍 금능리 2316,제주특별자치도,제주시,한림읍 금능리,이큐테이블,http://place.map.kakao.com/433170960,음식점,https://lh3.googleusercontent.com/places/ANXAkqFsBvciXRtK1uHHsUOR9E17XDJnjJWWANEGgta0J5vQjTykSEqt4buCQhw-Z5jlPvYbru55u0Yv3k25P9DzS-4TzKJ3Gyt95mk=s4800-w1080-h720
3,3,3,4,h002090_69188,126.1989410521452,33.365578281769935,2023-07-11 14:27:00,h_h002090,2,제주특별자치도 제주시 한경면 판포리 2877-1,제주특별자치도,제주시,한경면 판포리,판포리아,http://place.map.kakao.com/857006575,음식점,https://lh3.googleusercontent.com/places/ANXAkqFuk7EFgkXYp_EFOd36wmmuvGt-P_vG4pPTx8b9JydKtStkWlnU_GKU9csBp7mxgf-QBZcr89kdS2C_JWb0LmZgkaS14dacAUw=s4800-w3024-h3024
4,4,4,5,h002090_69188,126.17950592531432,33.30376190881846,2023-07-11 17:51:00,h_h002090,2,제주특별자치도 제주시 한경면 고산리 3993,제주특별자치도,제주시,한경면 고산리,제주돔베막국수,http://place.map.kakao.com/792715062,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxUfZ4fY81tCulmdESo6aI54yRzdba6vBOfbx1jZzvmatmuFs0J69yIlqgoc_XBmvFUi-04mWr3IQYSNww6FP4G8RamvQCMp0imX74to3vgaKNJhoU0vEjuOC-R-a44PSd4hf3YBEUW4rsUeA=s4800-w4032-h3024
5,5,5,6,h002090_69188,126.51367260634224,33.236771889622894,2023-07-12 06:11:00,h_h002090,3,제주특별자치도 서귀포시 법환동 236-3,제주특별자치도,서귀포시,법환동,구럼비나무,http://place.map.kakao.com/871975186,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyYKaSZohs7HYltKY1m9WiQSrfW-9cAR3EsVyWI2BQcq8OX7rq8yckSUlqhdfEgSYHMSsPq8iMod2EF0tu3j_nhCmPO1x6gduFgWcP3JVJPCqHJmb43EMyt-NBgJF-gLoX-wjYjS9XuGS8N9A=s4800-w4032-h3024
6,6,6,7,h002090_69188,126.83999082132932,33.325536567399574,2023-07-12 10:57:00,h_h002090,3,제주특별자치도 서귀포시 표선면 표선리 44-4,제주특별자치도,서귀포시,표선면 표선리,표선해수욕장 야영장,http://place.map.kakao.com/17657273,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDysXVEXLAxNNz0PnnGaMNsaoTOI9yNG6wRJdvO-eY90Fvway6E1uHiFlPXiC6ieaqz_Hm76zrxx6s9vg32tEC1zD0YPfwp2f1wZJpJOFz02KZGzLxe015hcP0u4W3mIwGbzojru4o9giRSxfA=s4800-w3974-h2235
7,7,7,8,h002090_69188,126.84294480362524,33.32540443408497,2023-07-12 12:29:00,h_h002090,3,제주특별자치도 서귀포시 표선면 표선리 44-14,제주특별자치도,서귀포시,표선면 표선리,당케올레국수,http://place.map.kakao.com/25589899,음식점,https://lh3.googleusercontent.com/places/ANXAkqH_S3AN544g2jWM9zbNjaZ5eGPYpNTWeMemW9Flg4j_KzcUkf-tI3NrtprSZXb5c07bN2mJ3CCtexZ_M6QygpPAESjzPUtmv_k=s4800-w4032-h3024
8,8,8,9,h002090_69188,126.83523279169518,33.32346209626577,2023-07-12 13:01:00,h_h002090,3,제주특별자치도 서귀포시 표선면 표선리 825-3,제주특별자치도,서귀포시,표선면 표선리,청송가,http://place.map.kakao.com/420117138,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwEs_-UAhip018jSq_TN82OSRueiVki2tgXlZ-fqv0EAVJYwQRZFVb48rfdzX_wYFKFd5oQt1Qu112cVge_9kyF2FI0o7bum2BpwDGoKuBIEiXouZuc8f_mYZtFM_3qBd3KZAmv8kC5d9YC5g=s4800-w2741-h3372
9,9,9,10,h002090_69188,126.56803433523442,33.24704537379176,2023-07-12 14:55:00,h_h002090,3,제주특별자치도 서귀포시 서귀동 187-19,제주특별자치도,서귀포시,서귀동,센트로,http://place.map.kakao.com/347012105,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwJnSw_wz0dWH9CYRk-90SSQWJZeGgnft8NGG61DXL2IsCrM0IHHVUHFrAwKmamaJxh6GTGd8oVtfcCxFZlv6I1jHD5H0xKBmxj1jy8Hn25wLOnNHUIQck_jtNyi5r_CUVRvJg5S4sCpdEVYQ=s4800-w4032-h3024
