,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h005280_94324,126.50177422485444,33.51728444551885,2023-08-27 11:36:00,h_h005280,1,제주특별자치도 제주시 용담삼동 1064-3,제주특별자치도,제주시,용담삼동,섬나라오메기,http://place.map.kakao.com/26929653,음식점
1,1,1,h005280_94324,126.4603022570502,33.49986697387909,2023-08-27 11:59:00,h_h005280,1,제주특별자치도 제주시 이호일동 640-3,제주특별자치도,제주시,이호일동,몽그레 제주공항점,http://place.map.kakao.com/1024695054,카페
2,2,3,h005280_94324,126.6724105359892,33.42738838785187,2023-08-27 16:29:00,h_h005280,1,제주특별자치도 제주시 조천읍 교래리 619,제주특별자치도,제주시,조천읍 교래리,사려니팜,,
3,3,4,h005280_94324,126.49637667585326,33.48588182654313,2023-08-27 17:36:00,h_h005280,1,제주특별자치도 제주시 연동 303,제주특별자치도,제주시,연동,미풍해장국 코스모스점,http://place.map.kakao.com/503482785,주차장
4,4,5,h005280_94324,126.56628109683038,33.245525638725404,2023-08-27 20:40:00,h_h005280,1,제주특별자치도 서귀포시 서귀동 961,제주특별자치도,서귀포시,서귀동,럭키상회 서귀포점,http://place.map.kakao.com/1199578872,음식점
5,5,6,h005280_94324,126.56272428588146,33.25089253077445,2023-08-27 21:55:00,h_h005280,1,제주특별자치도 서귀포시 중정로91번길 41-1,제주특별자치도,서귀포시,,뽈살집 제주본점,http://place.map.kakao.com/11733078,음식점
6,6,7,h005280_94324,126.56719382496595,33.2454661120116,2023-08-28 09:05:00,h_h005280,2,제주특별자치도 서귀포시 소암로 13,제주특별자치도,서귀포시,,소암기념관,http://place.map.kakao.com/11405069,문화시설
7,7,8,h005280_94324,126.56788148059756,33.248015280366104,2023-08-28 10:53:00,h_h005280,2,제주특별자치도 서귀포시 서귀동 961,제주특별자치도,서귀포시,서귀동,왕자반점,http://place.map.kakao.com/16309071,음식점
8,8,9,h005280_94324,126.3283069688316,33.347414749783326,2023-08-28 13:09:00,h_h005280,2,제주특별자치도 제주시 한림읍 금악리 141,제주특별자치도,제주시,한림읍 금악리,우유부단,http://place.map.kakao.com/825851613,카페
9,9,10,h005280_94324,126.25603964873272,33.4062832122933,2023-08-28 15:30:00,h_h005280,2,제주특별자치도 제주시 한림읍 옹포리 393-17,제주특별자치도,제주시,한림읍 옹포리,우무,http://place.map.kakao.com/1152497778,카페
10,10,11,h005280_94324,126.19885140734227,33.36558399321286,2023-08-28 18:41:00,h_h005280,2,제주특별자치도 제주시 한경면 판포리 2877-1,제주특별자치도,제주시,한경면 판포리,판포리아,http://place.map.kakao.com/857006575,음식점
11,11,12,h005280_94324,126.25891978568887,33.4090356390202,2023-08-28 19:49:00,h_h005280,2,제주특별자치도 제주시 한림읍 한림리 1582,제주특별자치도,제주시,한림읍 한림리,명랑스낵,http://place.map.kakao.com/27357866,음식점
12,12,13,h005280_94324,126.26471511047048,33.40980414528239,2023-08-28 20:30:00,h_h005280,2,제주특별자치도 제주시 한림읍 동명리 1597-4,제주특별자치도,제주시,한림읍 동명리,경성수산,http://place.map.kakao.com/477217252,음식점
