,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h005061_91755,126.51167539462848,33.51471692760301,2023-08-27 15:23:00,h_h005061,1,제주특별자치도 제주시 용담이동 481-13,제주특별자치도,제주시,용담이동,복길 제주공항점,http://place.map.kakao.com/918959705,음식점
1,1,2,h005061_91755,126.51050683887088,33.51528021389743,2023-08-27 15:33:00,h_h005061,1,제주특별자치도 제주시 용담이동 495-4,제주특별자치도,제주시,용담이동,용두암 인증센터,http://place.map.kakao.com/24325298,관광명소
2,2,3,h005061_91755,126.5659199586422,33.246375345581775,2023-08-27 19:32:00,h_h005061,1,제주특별자치도 서귀포시 서귀동 542-1,제주특별자치도,서귀포시,서귀동,순살몬스터 서귀포마을,http://place.map.kakao.com/1504684138,음식점
3,3,4,h005061_91755,126.5641730325104,33.24820771156743,2023-08-27 20:25:00,h_h005061,1,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,이중섭거리,http://place.map.kakao.com/8523750,관광명소
4,4,5,h005061_91755,126.56540211807544,33.245954996507926,2023-08-27 23:11:00,h_h005061,1,제주특별자치도 서귀포시 서귀동 540-3,제주특별자치도,서귀포시,서귀동,이중섭미술관 (휴관중),http://place.map.kakao.com/8045145,문화시설
5,5,6,h005061_91755,126.55894712533836,33.23922956628391,2023-08-28 11:05:00,h_h005061,2,제주특별자치도 서귀포시 서홍동 707-6,제주특별자치도,서귀포시,서홍동,해녀의집,http://place.map.kakao.com/21513669,음식점
6,6,7,h005061_91755,126.55887001240016,33.240304245653775,2023-08-28 12:41:00,h_h005061,2,제주특별자치도 서귀포시 서홍동 705-4,제주특별자치도,서귀포시,서홍동,하영올레 야간코스,http://place.map.kakao.com/808528872,관광명소
7,7,8,h005061_91755,126.56011117067143,33.24356649199056,2023-08-28 13:31:00,h_h005061,2,제주특별자치도 서귀포시 서홍동 683-1,제주특별자치도,서귀포시,서홍동,섬사랑,http://place.map.kakao.com/14077710,음식점
8,8,9,h005061_91755,126.42516425112017,33.25122019263939,2023-08-28 14:44:00,h_h005061,2,제주특별자치도 서귀포시 중문동 2026-2,제주특별자치도,서귀포시,중문동,중문수두리보말칼국수,http://place.map.kakao.com/1148098112,음식점
9,9,10,h005061_91755,126.30756345730153,33.237498335647906,2023-08-28 15:56:00,h_h005061,2,제주특별자치도 서귀포시 안덕면 사계리 226-1,제주특별자치도,서귀포시,안덕면 사계리,하이숙성,http://place.map.kakao.com/1757567913,음식점
10,10,11,h005061_91755,126.3135305488931,33.463352948409344,2023-08-28 21:30:00,h_h005061,2,제주특별자치도 제주시 애월읍 애월리 2628,제주특별자치도,제주시,애월읍 애월리,갈치깡패 애월점,http://place.map.kakao.com/243617947,음식점
11,11,12,h005061_91755,126.36238353303966,33.47774883091429,2023-08-28 23:56:00,h_h005061,2,제주특별자치도 제주시 애월읍 신엄리 2736-1,제주특별자치도,제주시,애월읍 신엄리,돈셰프흑돼지,http://place.map.kakao.com/309116769,음식점
12,12,13,h005061_91755,126.36271703008836,33.477905868111286,2023-08-29 10:33:00,h_h005061,3,제주특별자치도 제주시 애월읍 신엄리 2736-1,제주특별자치도,제주시,애월읍 신엄리,바당한그릇,http://place.map.kakao.com/392582130,음식점
13,13,14,h005061_91755,126.23952083121424,33.39392957487902,2023-08-29 14:32:00,h_h005061,3,제주특별자치도 제주시 한림읍 협재리 2447,제주특별자치도,제주시,한림읍 협재리,협재해수욕장,http://place.map.kakao.com/8159415,관광명소
14,14,15,h005061_91755,126.19910168302386,33.36530344911228,2023-08-29 16:39:00,h_h005061,3,제주특별자치도 제주시 한경면 판포1길 6,제주특별자치도,제주시,한경면,판포리아,http://place.map.kakao.com/857006575,음식점
15,15,16,h005061_91755,126.24385036187336,33.39209031477346,2023-08-29 19:29:00,h_h005061,3,제주특별자치도 제주시 한림읍 협재리 2566-2,제주특별자치도,제주시,한림읍 협재리,더 몬드 협재,http://place.map.kakao.com/1066412556,숙박
16,16,17,h005061_91755,126.24075595346888,33.393988594288665,2023-08-29 19:48:00,h_h005061,3,제주특별자치도 제주시 한림읍 협재리 1748-5,제주특별자치도,제주시,한림읍 협재리,컨테이너야드협재타운,http://place.map.kakao.com/26919625,관광명소
17,17,18,h005061_91755,126.25155501510496,33.39432891493967,2023-08-30 11:35:00,h_h005061,4,제주특별자치도 제주시 한림읍 옹포리 973-4,제주특별자치도,제주시,한림읍 옹포리,달숲하우스,http://place.map.kakao.com/18637335,숙박
