,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,0,h006410_163887,126.49703000570412,33.49083798342086,2023-09-15 14:06:00,h_h006410,1,제주특별자치도 제주시 연동 301-14,제주특별자치도,제주시,연동,소길국수,http://place.map.kakao.com/839937366,음식점
1,1,1,h006410_163887,126.52191647066375,33.499771809949095,2023-09-15 14:25:00,h_h006410,1,제주특별자치도 제주시 삼도일동 585-35,제주특별자치도,제주시,삼도일동,행복밀,http://place.map.kakao.com/21465883,음식점
2,2,2,h006410_163887,126.66948178423452,33.542541646205684,2023-09-15 16:34:00,h_h006410,1,제주특별자치도 제주시 조천읍 조함해안로 530,제주특별자치도,제주시,조천읍,함덕해수욕장,http://place.map.kakao.com/8148451,관광명소
3,3,3,h006410_163887,126.67077572168726,33.54230860964299,2023-09-15 16:55:00,h_h006410,1,제주특별자치도 제주시 조천읍 함덕리 산 14-70,제주특별자치도,제주시,조천읍 함덕리,해녀김밥 본점,http://place.map.kakao.com/1412534993,음식점
4,4,4,h006410_163887,126.85132527731506,33.52358134352472,2023-09-15 18:07:00,h_h006410,1,제주특별자치도 제주시 구좌읍 평대리 3344,제주특별자치도,제주시,구좌읍 평대리,채정하,http://place.map.kakao.com/743282057,음식점
5,5,5,h006410_163887,126.48814316974428,33.490084876838274,2023-09-15 21:12:00,h_h006410,1,제주특별자치도 제주시 연동 260,제주특별자치도,제주시,연동,연동본가,http://place.map.kakao.com/23557082,음식점
6,6,6,h006410_163887,126.5258541247135,33.513548325389145,2023-09-15 21:39:00,h_h006410,1,제주특별자치도 제주시 관덕로13길 5,제주특별자치도,제주시,,스시도모다찌 칠성점,http://place.map.kakao.com/1755141351,음식점
7,7,7,h006410_163887,126.52649778561133,33.51546079788042,2023-09-15 23:34:00,h_h006410,1,제주특별자치도 제주시 일도일동 1273-5,제주특별자치도,제주시,일도일동,흑돼지거리,http://place.map.kakao.com/26523226,관광명소
8,8,8,h006410_163887,126.52463545165098,33.51368379603316,2023-09-16 00:53:00,h_h006410,2,제주특별자치도 제주시 일도일동 1373-4,제주특별자치도,제주시,일도일동,곁 제주혼술바,http://place.map.kakao.com/332133500,음식점
9,9,9,h006410_163887,126.48497504947083,33.48917800227819,2023-09-16 07:40:00,h_h006410,2,제주특별자치도 제주시 노형동 947,제주특별자치도,제주시,노형동,일품순두부 연동점,http://place.map.kakao.com/998154825,음식점
