,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h001672_67496,126.5481943,33.4702175,2023-07-07 16:34:00,h_h001672,1,제주특별자치도 제주시 인다15길 5-6,제주특별자치도,제주시,,제주영롱가,http://place.map.kakao.com/953967640,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwdQhrY7LjDyYcw8qskSOo7-gnFIE9P5Gvx1sjDyt6cseoUoNNExLo-QfFfKVnYo8PF3OemBkoIB5fi_qtL9iqMHLDxKvkgTqu888SM6Eu7MsPy1D0JnxcBphELTAN8NrQ1M0UsRHpT2hLGQQ=s4800-w4032-h1960
1,1,1,1,h001672_67496,126.547704,33.4696369,2023-07-07 17:12:00,h_h001672,1,제주특별자치도 제주시 아라일동 6166,제주특별자치도,제주시,아라일동,원삼계탕 아라점,http://place.map.kakao.com/769878955,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzRAzRZ6t73yKvDbm6wfhcP1k4kk0sZvn4mHcO0oZdbLbn86ZkKFjnJGfb2ltG2iGOH_wiLj1thlNqNH937cA6O6A4M_jIRjkCW8D9BNxGD-vP8cNb_NYKmkN-Xn3OI7Yfq8_vK2uez62BAP84=s4800-w4032-h3024
2,2,2,2,h001672_67496,126.5765976,33.2451445,2023-07-07 18:25:00,h_h001672,1,제주특별자치도 서귀포시 동홍동 234-8,제주특별자치도,서귀포시,동홍동,소라의성,http://place.map.kakao.com/26973747,카페,https://lh3.googleusercontent.com/place-photos/AEkURDzEY01a-3ewZOXZMUSa5kiIpW8n5_Q1WClcxEr0ZDlN9OdHtz-vMetBx9-CH-RnL1R3XIySmhL18Gq7lFdv0HK8TA6JZcaIOtRRQWtSSrWTfobfCXX0_mzZIhIgQmYfvXwy8iB1gb6TS5Cl=s4800-w4032-h3024
3,3,3,3,h001672_67496,126.5735631,33.2445845,2023-07-07 18:55:00,h_h001672,1,제주특별자치도 서귀포시 동홍동 276,제주특별자치도,서귀포시,동홍동,제주 곶,http://place.map.kakao.com/1152211757,음식점,https://lh3.googleusercontent.com/places/ANXAkqHSl94o01almC18eIDaWNE4b056dmbz5yfKk1U6XzbAclXD2p00XXAumlmG9u1lHghxAknXPXqlUY112J-4bbI_OM8zvxBPBzU=s4800-w1170-h1163
4,4,4,4,h001672_67496,126.5739891,33.2449486,2023-07-07 19:05:00,h_h001672,1,제주특별자치도 서귀포시 동홍동 279-6,제주특별자치도,서귀포시,동홍동,왈종미술관,http://place.map.kakao.com/19175660,문화시설,https://lh3.googleusercontent.com/place-photos/AEkURDylITaEt7Fd1hj0AGzzo4GBZLBQlti-EOx8QgcHN4uPiIq-Im3fZq6w6wRsyrytWAYpcJKHbtx6tHZNGTJfLb8SEUm5pHjpl8nLzNN9ihb1Q3R6NyZa1a4oE9YCXcfAoWhckECXsbIfgobcww=s4800-w2400-h1600
5,5,5,5,h001672_67496,126.5631739,33.2503474,2023-07-07 20:03:00,h_h001672,1,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,뽈살집 제주본점,http://place.map.kakao.com/11733078,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzmkB6T9yIGl6rCsog8PL2uib6DOpC78mR6MHfGxT-WtGxCdQRqR8hjl1yvSaH_HIXvU4s7gJRA4x0kLBz9NZ3tRm6tXqFyaMNCvt1zFbT0cJMMVDFJO9vRiHi3ihY1zQs1g-UtE2vKndTsBUl7_zgMtA=s4800-w4000-h3000
6,6,6,7,h001672_67496,126.5159201,33.2402657,2023-07-08 00:01:00,h_h001672,2,제주특별자치도 서귀포시 법환동 448-1,제주특별자치도,서귀포시,법환동,안뜨르,http://place.map.kakao.com/1862128530,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDynCsshWq9OrV5iLvWpggeOZj_YPCxAYhFR-CcnJDVXTaWed_DQ4rueiNOpMvdov5V5ktlH7CvtC5DKhWaeelyAmipLErGkAMaLOfWD4t4K5BosITMUMbGoS7idskz9Ry-q6yqNfE6fXJ6gGEfBsNwiJQ=s4800-w4000-h2252
7,7,7,8,h001672_67496,126.5160106,33.2398915,2023-07-08 05:08:00,h_h001672,2,제주특별자치도 서귀포시 법환동 445-1,제주특별자치도,서귀포시,법환동,가온누리 게스트하우스,http://place.map.kakao.com/25767535,숙박,https://lh3.googleusercontent.com/place-photos/AEkURDxNFIFes45SWL6SArUu0IFPZH3JXqrXx8yxVEA1-rIKbusrDGDVbghA00m_JJKjeLjosXJlN12kwDRhjrKsKtGGXe0-DVGJ58RFTP81EgwQkvpx6iQCewo_m_7w2fVBImoSIaobOtQHLdg-c0w=s4800-w4000-h3000
8,8,8,9,h001672_67496,126.51721,33.2410255,2023-07-08 09:02:00,h_h001672,2,제주특별자치도 서귀포시 법환동 557-5,제주특별자치도,서귀포시,법환동,파르다르,http://place.map.kakao.com/1429541926,카페,https://lh3.googleusercontent.com/places/ANXAkqHEDVOZxkac2HwzlMNSZWGe8sm1McFYWxKAwywhp3efdiYNsCOqGsmhWcCFfGlqb7bPJsFmD-WGZtjqQJNKMC4QGRXgXEF5TE0=s4800-w3024-h4032
9,9,9,10,h001672_67496,126.5113673,33.2534553,2023-07-08 09:57:00,h_h001672,2,제주특별자치도 서귀포시 법환동 753,제주특별자치도,서귀포시,법환동,돈수육,http://place.map.kakao.com/1916432365,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzpkii3UuuCtFBbcFENjMNbx4MtZIIoLZn-9ofYrmwh02iETJWcpO2-fIH2oMP0ZpYNEBq8mKHf2ZRVkUtdZzQQ0X6m2TwHIeyWa605rIG0N53NrkxQjYrTul-t7GVJYfzgQ1hlm16qfnn6Uw=s4800-w2992-h2992
