,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000689_63090,126.5865567,33.5254408,2023-06-17 11:52:00,h_h000689,1,제주특별자치도 제주시 삼양이동 1568,제주특별자치도,제주시,삼양이동,삼양해수욕장종합상황실,https://lh3.googleusercontent.com/place-photos/AEkURDy-uYfgOgAnPZXc02WBVGY85VVKnSMlGx8dzsrq_IMOQrOEoxoYBqBOjksYPa9Rq_crS6EMbaaHT2uKIVHsvit0tznNhIjdXXZ6n1ONIhyjQ0WoZzi97sZfG0S2jtkFc6coMoa5dupwd8yv5IA=s4800-w4032-h3024,http://place.map.kakao.com/1712659586,관광명소
1,1,1,2,h000689_63090,126.6399161,33.5384075,2023-06-17 14:04:00,h_h000689,1,제주특별자치도 제주시 조천읍 조천리 2350-1,제주특별자치도,제주시,조천읍 조천리,선이네밥집,https://lh3.googleusercontent.com/place-photos/AEkURDwo_xC4C9EhoeErEc25z8LeQhC7XcTvUj3bSlYnLZQvmMeFMT6ihQwx-UxWkNhBSZNzqyfFV3CHgSStQv0t7p8D01Fe1sEXMNcRUBgVSWfq3y6EUgcMf0arRqGX1FM2Q9SS19mD9RNEFTnFAw=s4800-w4624-h3468,http://place.map.kakao.com/1718455209,음식점
2,2,2,3,h000689_63090,126.6648771,33.542715,2023-06-17 14:27:00,h_h000689,1,제주특별자치도 제주시 조천읍 조함해안로 488,제주특별자치도,제주시,조천읍,대촌회미락,https://lh3.googleusercontent.com/place-photos/AEkURDy182klCKPb_grO36QrmqQhF8KFzoqKZyKP1778b6o3a1y-pjiSvYbjKhjm4tg6Sdo3xeE8SBQl_F2iSStTr8VCpx8InbcdNK3r05z5tU2eqvFA-FBTgcF3PEbKuGX5qNCw_W5s-lCvV9d3hQ=s4800-w4800-h2700,http://place.map.kakao.com/10317311,음식점
3,3,3,4,h000689_63090,126.6670301,33.5426558,2023-06-17 15:20:00,h_h000689,1,제주특별자치도 제주시 조천읍 함덕리 1269-10,제주특별자치도,제주시,조천읍 함덕리,계절식탁 함덕점,https://lh3.googleusercontent.com/place-photos/AEkURDy59W92hlWkJdfhjkvPVIIm9A0oR1UWQkZmRDHf83ryR41h9mAYjw3_T9PT5LjJQ_xf6aGwOSRWH_s1FGrh8dIgbgJOb0tqwWtA9-C_zXxx00qG2leCweS8y9mDMgGJFO3ybQ7bNb5PZCLzi4LG7elgxQ=s4800-w2992-h2992,http://place.map.kakao.com/1717972925,음식점
4,4,4,5,h000689_63090,126.6656429,33.5425301,2023-06-17 15:30:00,h_h000689,1,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도,제주시,조천읍,오가네 전복설렁탕 함덕점,https://lh3.googleusercontent.com/place-photos/AEkURDwGZ8U3I6U1iUXD62t8F8AP_o-wZvFAVt0MqP64AdBXFqJCXQ3q9hS5LcSpeEgRqHD_9u-WnpkVFFShE5BA9U4fCN7GhHRAd2cW_BJlqC9raLjTN1dcKS-apsiLVE1xmuKImYnJNIYdoGiw43I=s4800-w3024-h4032,http://place.map.kakao.com/2145368679,음식점
5,5,5,6,h000689_63090,126.6688974,33.5438938,2023-06-17 17:50:00,h_h000689,1,제주특별자치도 제주시 조천읍 조함해안로 519-10,제주특별자치도,제주시,조천읍,델문도,https://lh3.googleusercontent.com/place-photos/AEkURDwrtEWczetqBR7W5Zrx9cxh-knt6JlTBj4k9R2AuRVTcR4ahF3GNe6uibcBmb4YJyNuUPF2Z1ilHl_qZ1Ofj4IYP3-JbZW6dI67ZQF1vHQ-C9kg22SSXw4IxPwfxhV_kJzln3OpJZWCDWCi_Po=s4800-w1800-h1350,http://place.map.kakao.com/26867476,카페
6,6,6,7,h000689_63090,126.6730901,33.5444636,2023-06-17 20:01:00,h_h000689,1,제주특별자치도 제주시 조천읍 함덕리 217,제주특별자치도,제주시,조천읍 함덕리,함덕서우봉해변 인증센터,https://lh3.googleusercontent.com/place-photos/AEkURDyKzDOUCmldksnYVsOCerUabtbp20KmoyGJWrL_ZW6I29sB6NsMR19FeoLbHB7BTnvH3u8ps0qKwwQug9kJ8Zi7tHn_-w3jAOsiMwC5371efj2JBWAzm2g51tpC2kpwutpXGSsdwWICVVVwLNc=s4800-w4032-h2268,http://place.map.kakao.com/164550863,관광명소
7,7,7,8,h000689_63090,126.6706002,33.5422916,2023-06-17 20:37:00,h_h000689,1,제주특별자치도 제주시 조천읍 함덕19길 15,제주특별자치도,제주시,조천읍,해녀김밥 본점,https://lh3.googleusercontent.com/place-photos/AEkURDxxEQKKmIQjruOFMSXxzlCfJXe9yYMaaSc-fAwRJu08S1lOaxZp605DhV6mAiNO0DyqMcySjJEjk-1kVt692bW6I9my9HvNwSExu8G3cpac7CHuN2dT8D6195xQP5lorFErkqSLMcvvzUwxew=s4800-w4000-h3000,http://place.map.kakao.com/1412534993,음식점
8,8,8,9,h000689_63090,126.669624,33.5425381,2023-06-17 21:15:00,h_h000689,1,제주특별자치도 제주시 조천읍 조함해안로 530,제주특별자치도,제주시,조천읍,함덕해수욕장,https://lh3.googleusercontent.com/place-photos/AEkURDwfs0Y6PXXL5nM3y_CKl_NxR9zQG5CE5jiMmVnKx2PmZqgcaqJSFpEL5nvGYIRaQ9q1JceGMtZ-kTCF79RmAOpVx26iKvEvo1za3e1mMPUBaxxeT8uhnV9U3bNbye_Ti01yMlWm1uHYSJRlBYs=s4800-w4800-h3179,http://place.map.kakao.com/8148451,관광명소
9,9,9,10,h000689_63090,126.6665961,33.542733,2023-06-17 21:52:00,h_h000689,1,제주특별자치도 제주시 조천읍 함덕리 1269-10,제주특별자치도,제주시,조천읍 함덕리,버거307 제주함덕점,https://lh3.googleusercontent.com/places/ANXAkqGuEBSYXCbQAPFcxHLUYCVCU6_fpNizL_ae6esgsudBpL6qV-8L5HEv03VQGibBodqXDagdV_fP28joP3SUy4uUB10xMO-MlY8=s4800-w2048-h1536,http://place.map.kakao.com/267313463,음식점
