,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT,PHOTO_URL
0,0,0,0,h001847_68026,126.4689876,33.4881721,2023-06-30 18:30:00,h_h001847,1,제주특별자치도 제주시 노형동 2664,제주특별자치도,제주시,노형동,짚불도 제주공항점,http://place.map.kakao.com/662114100,음식점,https://lh3.googleusercontent.com/places/ANXAkqH_ThQaqZVTvRtH9APx6JSswb2MMZ6BHum2UvKlVfwUlKZluqGuzDgO2XKr5vRiNGfffSz6ZwrAJYmJAKDUKDHUV7K2WN2M1WA=s4800-w1400-h1050
1,1,1,1,h001847_68026,126.4741572,33.4904246,2023-06-30 19:11:00,h_h001847,1,제주특별자치도 제주시 노형동 1238-3,제주특별자치도,제주시,노형동,모이세해장국 노형점,http://place.map.kakao.com/27461642,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDxiFR9JdLgGFLnljF2YA4SVqUc-PJQtG_TbBEWAt257M_1BiA0UvkryablcoxLHQjG-BBMRm84pc0l2fTXyIp3cpUC1CFJFJaze9Eh40D5PBJOCthz1aEghXqzrfCy2hlXDavixcxW9-5v0IrjaWKe4KA=s4800-w4000-h2252
2,2,2,2,h001847_68026,126.6607978,33.5436165,2023-06-30 20:42:00,h_h001847,1,제주특별자치도 제주시 조천읍 함덕리 4139,제주특별자치도,제주시,조천읍 함덕리,함덕88동,http://place.map.kakao.com/443359121,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDytpBxX0XIDZYWBjMTUMxGCjOcIkLbgwBvZRmZS05mqXMz1Hjjb2R5y74cnm1qaQqvWOlWLi9umpZt1iObnoopWvVPGCOBXXgWUoB6iOt4h2OSihDq0rCijFxPyunXxxGQ91JJ3c6Fme5tj9w=s4800-w4032-h3024
3,3,3,3,h001847_68026,126.6695018,33.5426503,2023-06-30 22:11:00,h_h001847,1,제주특별자치도 제주시 조천읍 함덕리 1004-58,제주특별자치도,제주시,조천읍 함덕리,함덕해수욕장,http://place.map.kakao.com/8148451,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDwfs0Y6PXXL5nM3y_CKl_NxR9zQG5CE5jiMmVnKx2PmZqgcaqJSFpEL5nvGYIRaQ9q1JceGMtZ-kTCF79RmAOpVx26iKvEvo1za3e1mMPUBaxxeT8uhnV9U3bNbye_Ti01yMlWm1uHYSJRlBYs=s4800-w4800-h3179
4,4,4,4,h001847_68026,126.6643649,33.5423779,2023-07-01 10:34:00,h_h001847,2,제주특별자치도 제주시 조천읍 신북로 509,제주특별자치도,제주시,조천읍,대촌회미락,http://place.map.kakao.com/10317311,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy182klCKPb_grO36QrmqQhF8KFzoqKZyKP1778b6o3a1y-pjiSvYbjKhjm4tg6Sdo3xeE8SBQl_F2iSStTr8VCpx8InbcdNK3r05z5tU2eqvFA-FBTgcF3PEbKuGX5qNCw_W5s-lCvV9d3hQ=s4800-w4800-h2700
5,5,5,5,h001847_68026,126.6649118,33.5420138,2023-07-01 10:53:00,h_h001847,2,제주특별자치도 제주시 조천읍 함덕리 4139,제주특별자치도,제주시,조천읍 함덕리,흑돈사,http://place.map.kakao.com/243166427,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwDaU-HXlNSBO3J3qJLJH6tXzsnm7N2KnU8j1vqtuoGcLb67gvtb3rVAM_xfUh3gCt5_LIUcoiaUl55FMlzACyN-dcdBRGkiU5Y5RFNtUzqShg_YjHExBEq8nLM8I4iwjOO2m_fmlR668AzsL8=s4800-w4000-h2252
6,6,6,6,h001847_68026,126.7955425,33.5559174,2023-07-01 11:49:00,h_h001847,2,제주특별자치도 제주시 구좌읍 월정리 544,제주특별자치도,제주시,구좌읍 월정리,월정리해수욕장,http://place.map.kakao.com/17600274,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDzVpOePRJt9gFcVfqMBSYCN1K5epJfI0fL_SQk3RoxopQffLLn8DSTU_W3y5LCQiVmDy2gpSEIbUzyuB4m92BCc_dtHtD9XSlfOmE_85RcP07bNI4MWCYNBJIVX0dte9ZD_oOuMHfk-0rloDQ=s4800-w4032-h3024
7,7,7,7,h001847_68026,126.8623854,33.5238481,2023-07-01 13:11:00,h_h001847,2,제주특별자치도 제주시 구좌읍 상도리 471-34,제주특별자치도,제주시,구좌읍 상도리,돌담통닭,http://place.map.kakao.com/912449871,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyjv8iXVXuczseNgVbjRdQ2BNPWFaXQzoz0SFOvNPifueeqR4G64fCpLRrcj4KC3AmUwwB_3A6XGWu7bcnGrKGvCkm1qbN2zOnq0f-ZZyMk8QU55bxFiARhAA3dhdRqG4I3kX-KDpY7M32EzoM=s4800-w3000-h4000
8,8,8,9,h001847_68026,126.5640583,33.2491138,2023-07-01 18:58:00,h_h001847,2,제주특별자치도 서귀포시 중정로73번길 12,제주특별자치도,서귀포시,,할머니떡집,http://place.map.kakao.com/10927446,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyYP8QyIVlCmTQ_d92Zlk5rb4lZr-kpUE6EQWxZSea-VfG_FGBGxaIp69EzI7BQ2vIKtS-26ZDV-h7nDSE7ju8RDHCtJSTXdraqNBXmJbw-0T-H9WDmCu-VWXIXSVlKCCxH9Ia1WyVda14FRA=s4800-w3600-h4800
9,9,9,10,h001847_68026,126.563925,33.2495589,2023-07-01 19:14:00,h_h001847,2,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,남매네왕갈치,http://place.map.kakao.com/1659950257,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDyZnv5eP275p3wkrJmfm23jxaap2LYGnkazIi-rydkFUgBsp_u3nXXUFsLQkMdaYqNRC7Z8DdARQXafvRGCpq1Zxq-vp3cBA7AQd4aBQiZs3ygq-ef1SN60420criRuimtK3rHJ4RUbZF4M75A=s4800-w3024-h4032
10,10,10,11,h001847_68026,126.566637,33.2492423,2023-07-01 20:06:00,h_h001847,2,제주특별자치도 서귀포시 서귀동 256-25,제주특별자치도,서귀포시,서귀동,다정이네 올레시장본점,http://place.map.kakao.com/21473782,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDwCI8t806_rFc3fNfhFzMUh3Ea9V0b7aOuN_gwebulKhtuGiJLV3T20wNIVrdDl1o7TmfLhnS4bVH-8ezInzukDhzMDlshQ5sB1LWiDXFIsLkoRXHLXbLIdT0HYKCo5iMeraWN3RpYIpVwksGQANwOwLg=s4800-w4096-h3072
11,11,11,12,h001847_68026,126.6674214,33.5426159,2023-07-01 23:28:00,h_h001847,2,제주특별자치도 제주시 조천읍 함덕리 1004-41,제주특별자치도,제주시,조천읍 함덕리,계절식탁 함덕점,http://place.map.kakao.com/1717972925,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy59W92hlWkJdfhjkvPVIIm9A0oR1UWQkZmRDHf83ryR41h9mAYjw3_T9PT5LjJQ_xf6aGwOSRWH_s1FGrh8dIgbgJOb0tqwWtA9-C_zXxx00qG2leCweS8y9mDMgGJFO3ybQ7bNb5PZCLzi4LG7elgxQ=s4800-w2992-h2992
12,12,12,13,h001847_68026,126.6628541,33.5424998,2023-07-02 02:55:00,h_h001847,3,제주특별자치도 제주시 조천읍 함덕16길 64-1,제주특별자치도,제주시,조천읍,존맛식당,http://place.map.kakao.com/71913450,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDy2dFWFTK_eTgDG7C8A4Hb5nObKxmdXtuSiYed7LEKGc3FbJzMCMm0ey0bdDCC9VA0fgMaKhSkRt5OjuBEr0tYGyFco3JhJXKR1iWeueEHqgcljrDR_4XamdH4pULmso6IbKN0kWCDdZnUHuw=s4800-w3000-h4000
13,13,13,14,h001847_68026,126.6600655,33.5429482,2023-07-02 07:44:00,h_h001847,3,제주특별자치도 제주시 조천읍 신북로 470,제주특별자치도,제주시,조천읍,다합주택,http://place.map.kakao.com/1563053045,음식점,https://lh3.googleusercontent.com/place-photos/AEkURDzLCGf-c3o2EV-g1rhWlSbqgQq92uj6tLdU-w4fAqxpUplPOqVYO7tt45TcuQk_ywjR9K8XeARE84NxgmfuT1BcWjqVTCH8Bao75DbZFOsbtVH3zoaBKyiOWXOVX3y84MbMqSfI80FmjTNlzZQ=s4800-w4032-h3024
14,14,14,15,h001847_68026,126.5302115,33.5168853,2023-07-02 08:22:00,h_h001847,3,제주특별자치도 제주시 건입동 1319-53,제주특별자치도,제주시,건입동,산지천 전망대,http://place.map.kakao.com/1406565611,관광명소,https://lh3.googleusercontent.com/place-photos/AEkURDzwxK2loqlDi0bt1n7vnoGPSIms7DnAF4fM1XJePvdwv39ED3HkjfkP9ATv61UahP0t34e7mFp-3l5lUzwV1LomZyx1aM0DeUHB9mBoD6ic2x_rtyBiTELP5If1KR0uoxlQ6aSHMEayg-sniA=s4800-w2992-h2992
15,15,15,16,h001847_68026,126.4832979,33.493744,2023-07-02 10:58:00,h_h001847,3,제주특별자치도 제주시 연동 2005-28,제주특별자치도,제주시,연동,이룸갤러리,http://place.map.kakao.com/396959222,문화시설,https://lh3.googleusercontent.com/place-photos/AEkURDzon2lg6UQgZ64uyZKFFgjKefDntoenCya4zWUZ-QLIgyqJMX-sBy1BHBZXDt8c_tGy1NXhFvCFT2nYVB7VaRn1VEDeYwM1Y-fnimS0QtBcLpidCWfsOdQQnWcK742iEMSd0qZsoS1z3lIFgwI=s4800-w1136-h852
