,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h005113_92357,126.9329778,33.4651661,2023-08-28 16:25:00,h_h005113,1,제주특별자치도 서귀포시 성산읍 성산등용로 14,제주특별자치도,서귀포시,성산읍,섭지코지로 성산본점,http://place.map.kakao.com/1634962661,음식점
1,1,2,h005113_92357,126.5640653,33.2486996,2023-08-28 19:47:00,h_h005113,1,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,할머니떡집,http://place.map.kakao.com/10927446,음식점
2,2,3,h005113_92357,126.5635376,33.2479905,2023-08-28 20:03:00,h_h005113,1,제주특별자치도 서귀포시 서귀동 426-4,제주특별자치도,서귀포시,서귀동,이중섭거리,http://place.map.kakao.com/8523750,관광명소
3,3,4,h005113_92357,126.5668242,33.2472899,2023-08-29 09:38:00,h_h005113,2,제주특별자치도 서귀포시 명동로 46,제주특별자치도,서귀포시,,바다어멍,http://place.map.kakao.com/943237992,음식점
4,4,5,h005113_92357,126.6107629,33.2408064,2023-08-29 12:01:00,h_h005113,2,제주특별자치도 서귀포시 보목동 274-1,제주특별자치도,서귀포시,보목동,어진이네횟집,http://place.map.kakao.com/241528736,음식점
5,5,6,h005113_92357,126.2894083,33.3060035,2023-08-29 14:22:00,h_h005113,2,제주특별자치도 서귀포시 안덕면 서광리 1235-1,제주특별자치도,서귀포시,안덕면 서광리,오설록 말차 누들바,http://place.map.kakao.com/1213680533,음식점
6,6,7,h005113_92357,126.5341221,33.4936669,2023-08-29 17:37:00,h_h005113,2,제주특별자치도 제주시 중앙로 304,제주특별자치도,제주시,,도브다이브,http://place.map.kakao.com/992806284,음식점
7,7,8,h005113_92357,126.4832614,33.4858854,2023-08-29 18:40:00,h_h005113,2,제주특별자치도 제주시 노연로 30,제주특별자치도,제주시,,황궁쟁반짜장 탐라원 노형점,http://place.map.kakao.com/1410392512,음식점
8,8,9,h005113_92357,126.4826073,33.4853666,2023-08-29 18:58:00,h_h005113,2,제주특별자치도 제주시 노형동 928-10,제주특별자치도,제주시,노형동,제주모다정,http://place.map.kakao.com/486799187,음식점
9,9,10,h005113_92357,126.4846006,33.4842939,2023-08-29 20:13:00,h_h005113,2,제주특별자치도 제주시 원노형로 48-1,제주특별자치도,제주시,,제제김밥,http://place.map.kakao.com/12319041,음식점
10,10,11,h005113_92357,126.5349389,33.4935196,2023-08-30 10:53:00,h_h005113,3,제주특별자치도 제주시 이도이동 1085-4,제주특별자치도,제주시,이도이동,BHC치킨 라마다제주시티홀점,http://place.map.kakao.com/2077466190,음식점
11,11,12,h005113_92357,126.5825357,33.5200126,2023-08-30 11:58:00,h_h005113,3,제주특별자치도 제주시 삼양이동 2189-1,제주특별자치도,제주시,삼양이동,장가네일품순두부 삼양점,http://place.map.kakao.com/1855712559,음식점
12,12,13,h005113_92357,126.5265816,33.5114194,2023-08-30 16:33:00,h_h005113,3,제주특별자치도 제주시 일도일동 1102-37,제주특별자치도,제주시,일도일동,찰리공장,http://place.map.kakao.com/473694684,음식점
13,13,14,h005113_92357,126.5112877,33.5092331,2023-08-30 17:32:00,h_h005113,3,제주특별자치도 제주시 용담이동 3819,제주특별자치도,제주시,용담이동,매니아불닭 용담점,http://place.map.kakao.com/12410371,음식점
