,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PLACE_URL,PLACE_CAT
0,0,1,h002866_74357,126.37408981666668,33.48139681666667,2023-08-13 14:39:00,h_h002866,1,제주특별자치도 제주시 애월읍 구엄리 1254-1,제주특별자치도,제주시,애월읍 구엄리,김군아미고게스트하우스,http://place.map.kakao.com/212544375,숙박
1,1,2,h002866_74357,126.25579273156414,33.3051780139464,2023-08-13 17:31:00,h_h002866,1,제주특별자치도 제주시 한경면 청수리 142-3,제주특별자치도,제주시,한경면 청수리,피자굽는돌하르방 본점,http://place.map.kakao.com/20037374,음식점
2,2,3,h002866_74357,126.56323911111916,33.250154770578604,2023-08-13 18:47:00,h_h002866,1,제주특별자치도 서귀포시 중앙로62번길 18,제주특별자치도,서귀포시,,남매네흑돼지,http://place.map.kakao.com/1144232432,음식점
3,3,4,h002866_74357,126.77586007173772,33.30874219993045,2023-08-13 22:46:00,h_h002866,1,제주특별자치도 서귀포시 표선면 토산중앙로49번길 29-3,제주특별자치도,서귀포시,표선면,캄 제주스테이,http://place.map.kakao.com/575784861,숙박
4,4,5,h002866_74357,126.78095821666666,33.30738456666666,2023-08-14 09:39:00,h_h002866,2,제주특별자치도 서귀포시 표선면 토산리 2057,제주특별자치도,서귀포시,표선면 토산리,거리왓,http://place.map.kakao.com/1505141816,음식점
5,5,6,h002866_74357,126.91569671666667,33.46130481666667,2023-08-14 11:01:00,h_h002866,2,제주특별자치도 서귀포시 성산읍 오조로80번길 3,제주특별자치도,서귀포시,성산읍,홍가네집밥,http://place.map.kakao.com/931505432,음식점
6,6,7,h002866_74357,126.930519956196,33.46053473649568,2023-08-14 12:53:00,h_h002866,2,제주특별자치도 서귀포시 성산읍 성산리 390-1,제주특별자치도,서귀포시,성산읍 성산리,팔도강산,http://place.map.kakao.com/1419849175,음식점
7,7,8,h002866_74357,126.91773436666664,33.468772333333334,2023-08-14 15:02:00,h_h002866,2,제주특별자치도 서귀포시 성산읍 오조리 2210,제주특별자치도,서귀포시,성산읍 오조리,성산갈치맛집,http://place.map.kakao.com/1213640558,음식점
8,8,9,h002866_74357,126.63503488261767,33.30956818199166,2023-08-14 16:36:00,h_h002866,2,제주특별자치도 서귀포시 남원읍 신례동로 256,제주특별자치도,서귀포시,남원읍,휴애리자연생활공원 대나무산책로,http://place.map.kakao.com/17948240,관광명소
9,9,10,h002866_74357,126.5673247001485,33.2426965241298,2023-08-14 19:35:00,h_h002866,2,제주특별자치도 서귀포시 서귀동 31-6,제주특별자치도,서귀포시,서귀동,바다를본돼지 제주서귀포올레시장점,http://place.map.kakao.com/1868841420,음식점
10,10,11,h002866_74357,126.56698616666668,33.244289800000004,2023-08-14 20:13:00,h_h002866,2,제주특별자치도 서귀포시 서귀동 66-3,제주특별자치도,서귀포시,서귀동,몬스테라,http://place.map.kakao.com/137949989,음식점
11,11,12,h002866_74357,126.75433473245876,33.5586842474019,2023-08-15 12:52:00,h_h002866,3,제주특별자치도 제주시 구좌읍 김녕리 1270-8,제주특별자치도,제주시,구좌읍 김녕리,니모스토리,http://place.map.kakao.com/1672417180,카페
12,12,13,h002866_74357,126.53176498333332,33.50016801666666,2023-08-15 16:39:00,h_h002866,3,제주특별자치도 제주시 광양9길 10,제주특별자치도,제주시,,한라식당,http://place.map.kakao.com/10944659,음식점
