,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOBILE_NUM_ID,X_COORD,Y_COORD,DT_MIN,TRAVEL_ID,TRAVEL_DAY,ADDRESS_FULL,ADDRESS_1DEPTH,ADDRESS_2DEPTH,ADDRESS_3DEPTH,ADDRESS_NAME,PHOTO_URL,PLACE_URL,PLACE_CAT
0,0,0,0,h000276_59908,126.71308129350469,33.55293625442338,2023-05-27 17:13:00,h_h000276,1,제주특별자치도 제주시 구좌읍 동복리 1759,제주특별자치도,제주시,구좌읍 동복리,정육면체 제주점,,http://place.map.kakao.com/490880696,음식점
1,1,1,1,h000276_59908,126.71559294752564,33.55338609673939,2023-05-27 17:36:00,h_h000276,1,제주특별자치도 제주시 구좌읍 동복리 722-1,제주특별자치도,제주시,구좌읍 동복리,런던베이글뮤지엄 제주점,,http://place.map.kakao.com/1660674336,음식점
2,2,2,3,h000276_59908,126.84460485620866,33.53289531395871,2023-05-27 18:47:00,h_h000276,1,제주특별자치도 제주시 구좌읍 평대리 515-71,제주특별자치도,제주시,구좌읍 평대리,갯동산평대바당국수,,http://place.map.kakao.com/1763090058,음식점
3,3,3,4,h000276_59908,126.89644309767556,33.49303535669858,2023-05-27 22:29:00,h_h000276,1,제주특별자치도 제주시 구좌읍 종달리 4982,제주특별자치도,제주시,구좌읍 종달리,종달여행,,http://place.map.kakao.com/212857942,음식점
4,4,4,5,h000276_59908,126.8516072616559,33.52331370273592,2023-05-27 23:03:00,h_h000276,1,제주특별자치도 제주시 구좌읍 평대리 155-1,제주특별자치도,제주시,구좌읍 평대리,백년가야밀면,,http://place.map.kakao.com/26915103,음식점
5,5,5,6,h000276_59908,126.83789094004162,33.36185838038175,2023-05-28 11:06:00,h_h000276,2,제주특별자치도 서귀포시 성산읍 신풍하동로 13,제주특별자치도,서귀포시,성산읍,면관하이재,,http://place.map.kakao.com/613382342,음식점
6,6,6,7,h000276_59908,126.93554048762776,33.46244331813463,2023-05-28 17:48:00,h_h000276,2,제주특별자치도 서귀포시 성산읍 일출로 284-6,제주특별자치도,서귀포시,성산읍,맛있는여행,,http://place.map.kakao.com/27353173,음식점
7,7,7,8,h000276_59908,126.9349699,33.4634213,2023-05-28 18:14:00,h_h000276,2,제주특별자치도 서귀포시 성산읍 성산리 200-3,제주특별자치도,서귀포시,성산읍 성산리,성산일출봉 청운식당,,http://place.map.kakao.com/8577081,음식점
8,8,8,9,h000276_59908,126.91440080736176,33.45118761338775,2023-05-28 19:47:00,h_h000276,2,제주특별자치도 서귀포시 성산읍 고성리 2747,제주특별자치도,서귀포시,성산읍 고성리,문화통닭,,http://place.map.kakao.com/16496360,음식점
9,9,9,10,h000276_59908,126.31360355097942,33.23634806448392,2023-05-29 15:01:00,h_h000276,3,제주특별자치도 서귀포시 안덕면 사계리 179-1,제주특별자치도,서귀포시,안덕면 사계리,레이지박스,,http://place.map.kakao.com/14602309,카페
10,10,10,11,h000276_59908,126.56114388575185,33.24595928130562,2023-05-29 22:17:00,h_h000276,3,제주특별자치도 서귀포시 서귀동 435,제주특별자치도,서귀포시,서귀동,수희식당,,http://place.map.kakao.com/8448342,음식점
11,11,11,12,h000276_59908,126.5621662776736,33.24606557368487,2023-05-29 23:45:00,h_h000276,3,제주특별자치도 서귀포시 중앙로 14,제주특별자치도,서귀포시,,시골길,,http://place.map.kakao.com/10534957,음식점
12,12,12,13,h000276_59908,126.55997226312935,33.24649837505866,2023-05-30 05:49:00,h_h000276,4,제주특별자치도 서귀포시 태평로 363,제주특별자치도,서귀포시,,흑돼지BBQ,,http://place.map.kakao.com/25448888,음식점
13,13,13,14,h000276_59908,126.5600079226356,33.24615769482269,2023-05-30 11:46:00,h_h000276,4,제주특별자치도 서귀포시 태평로 363,제주특별자치도,서귀포시,,신신식육식당,,http://place.map.kakao.com/15383664,음식점
14,14,14,15,h000276_59908,126.5652426470426,33.245021558660866,2023-05-30 12:49:00,h_h000276,4,제주특별자치도 서귀포시 서귀동 556-3,제주특별자치도,서귀포시,서귀동,서작가초밥집,,http://place.map.kakao.com/505706956,음식점
15,15,15,16,h000276_59908,126.5615853470909,33.25010953689476,2023-05-30 13:21:00,h_h000276,4,제주특별자치도 서귀포시 서귀동 340,제주특별자치도,서귀포시,서귀동,웅담식당,,http://place.map.kakao.com/10688418,음식점
16,16,16,17,h000276_59908,126.18268102929892,33.3482794401957,2023-05-30 16:32:00,h_h000276,4,제주특별자치도 제주시 한경면 신창리 1481,제주특별자치도,제주시,한경면 신창리,만인정,,http://place.map.kakao.com/17182988,음식점
17,17,17,18,h000276_59908,126.30880401766478,33.45129095038031,2023-05-30 17:37:00,h_h000276,4,제주특별자치도 제주시 애월읍 곽지리 2495,제주특별자치도,제주시,애월읍 곽지리,꽃밥,,http://place.map.kakao.com/18311320,음식점
